,Difference (|)
14284,-19.931629788717895
14285,-14.820212864785915
14286,-16.187735516839652
14287,-18.810906551736664
14288,-21.818205985026285
14289,-25.094017424991282
14290,-15.953918212807798
14291,-15.293858866320203
14292,-19.09720602537495
14293,-20.187259262973747
14294,-18.167611685306827
14295,-21.59781833586469
14296,-16.137549551788176
14297,-27.75779404622333
14298,-14.641316797937597
14299,-20.986055891492672
14300,-15.103973434813607
14301,-20.148324937139794
14302,-19.031058486679136
14303,-15.635341790310775
14304,-18.949219251558432
14305,-10.576808225145946
14306,-14.692636243964612
14307,-18.2945200039152
14308,-15.198598362688
14309,-22.02444927084518
14310,-19.46073547871917
14311,-14.194760524398356
14312,-12.713875975100576
14313,-26.73917464634486
14314,-22.011167039444317
14315,-14.336010022460172
14316,-17.422108810172983
14317,-10.805031628128635
14318,-13.373495241185125
14319,-16.923785658958725
14320,-20.736145059105336
14321,-16.36708086266299
14322,-18.550389073841686
14323,-20.712908936735214
14324,-13.38617641463387
14325,-14.748505209453503
14326,-22.65652306930702
14327,-14.90180253471108
14328,-19.073155303245656
14329,-18.62769030600744
14330,-10.786789496049598
14331,-12.507204422645168
14332,-19.99416637929038
14333,-11.251265020610084
14334,-19.18991724643293
14335,-23.738231716601888
14336,-10.187982612536617
14337,-18.3493436849721
14338,-17.46308009676074
14339,-17.97877727561315
14340,-16.975010639257402
14341,-12.780630302699025
14342,-16.06853324577372
14343,-23.82263521650942
14344,-17.81190058649934
14345,-14.88790917677688
14346,-20.3607703679609
14347,-15.203864574266142
14348,-20.09325128427741
14349,-10.396526767518607
14350,-9.233395503567804
14351,-18.756031570828654
14352,-18.843118380588354
14353,-20.79793811415463
14354,-17.50290304015445
14355,-8.956214465932161
14356,-21.020414776029806
14357,-15.30254716131792
14358,-12.242318746116478
14359,-14.740998802676803
14360,-12.093865257616608
14361,-14.858193278344437
14362,-20.01503408329072
14363,-16.811554900103857
14364,-14.221068027150293
14365,-26.70264856825412
14366,-18.754827138684462
14367,-25.80815592720763
14368,-24.65402023118372
14369,-17.198267768198367
14370,-12.413322939622864
14371,-11.318708322504857
14372,-16.78802622191453
14373,-13.63398662272201
14374,-11.978315335896514
14375,-16.977234736960508
14376,-15.448539678745995
14377,-11.918662193111409
14378,-17.286887532446464
14379,-13.382996687074794
14380,-10.465638809806041
14381,-14.949750357227812
14382,-12.576915051632696
14383,-12.27899844002737
14384,-18.44325746163367
14385,-20.9682930353903
14386,-11.206209417834282
14387,-9.440366511804166
14388,-19.95481525674959
14389,-16.267280911820823
14390,-16.130181921461475
14391,-10.014300247098632
14392,-18.318341450304008
14393,-13.713475072926581
14394,-16.069421812002584
14395,-12.523404572302313
14396,-21.204099425003065
14397,-18.34649453472894
14398,-15.314235767560568
14399,-19.100139741800344
14400,-17.272405008428073
14401,-16.072254335611998
14402,-15.101440327221294
14403,-12.723146591445964
14404,-18.237059940159266
14405,-13.19286909088167
14406,-15.914279400124938
14407,-15.711350223473874
14408,-18.80221591534608
14409,-19.248329102139863
14410,-13.853017214464664
14411,-13.003645802060692
14412,-13.634528379841026
14413,-18.518959459424586
14414,-12.109976591306722
14415,-6.94426462497564
14416,-13.60453851967048
14417,-23.29662974913564
14418,-16.854207936494923
14419,-7.011855537301419
14420,-18.261336119588396
14421,-16.147203201850566
14422,-25.928580834650177
14423,-24.79515955672782
14424,-15.706178427940792
14425,-21.35352010177521
14426,-20.7634783491156
14427,-17.447715398489706
14428,-14.926548468148033
14429,-27.136708827143053
14430,-14.773751922923234
14431,-10.706683598478277
14432,-19.997795088620105
14433,-19.108473219504802
14434,-23.847382894107874
14435,-15.291702050790473
14436,-22.256188426749205
14437,-23.84340549160515
14438,-16.58240352195458
14439,-14.213256457382208
14440,-14.01412501180917
14441,-22.55473184485183
14442,-9.287543538426434
14443,-16.22217980146932
14444,-20.21547074074584
14445,-18.68220832484661
14446,-16.970096814940206
14447,-9.524051382329766
14448,-18.181296755672243
14449,-14.652305093891432
14450,-18.187788318569474
14451,-13.2100354851421
14452,-10.477776344597634
14453,-16.397416895413283
14454,-13.505964492826845
14455,-17.887078450633933
14456,-14.272846467653233
14457,-22.276919278544657
14458,-17.908875495989456
14459,-16.899370657572902
14460,-12.890987443764224
14461,-16.37145475106753
14462,-18.132066063350567
14463,-13.632097865840768
14464,-16.598802395149573
14465,-18.537359812047473
14466,-20.659002586155278
14467,-16.153887513201003
14468,-24.515937171844037
14469,-10.508323936877675
14470,-14.021951711480112
14471,-20.77528891827258
14472,-12.770165061919583
14473,-13.769787821283456
14474,-17.45010513720612
14475,-20.844600211216083
14476,-16.75261061955926
14477,-13.068430164100956
14478,-14.167901012076676
14479,-14.82082218723793
14480,-16.87351115572524
14481,-22.335050941051588
14482,-20.05147315962758
14483,-18.687573625065337
14484,-18.2802101063078
14485,-15.351483965207997
14486,-18.250400077363725
14487,-14.958697655822943
14488,-21.306353028932506
14489,-13.590430806887161
14490,-19.618201631199646
14491,-14.171056105547521
14492,-19.3642623140751
14493,-9.518151097103473
14494,-28.140189063797255
14495,-20.179600373892008
14496,-10.812098108363417
14497,-22.975728822142997
14498,-20.179236858922806
14499,-17.140950465074546
14500,-28.93807646906818
14501,-11.2386236466902
14502,-13.817317782918835
14503,-13.92949375809915
14504,-26.072781579834704
14505,-19.700849007240187
14506,-20.017777476311686
14507,-20.284217198998594
14508,-14.015720262303
14509,-19.24907170748407
14510,-14.801426361325774
14511,-18.297074510845526
14512,-15.633890354922732
14513,-16.537347139803465
14514,-20.73797529955726
14515,-20.717025262334573
14516,-15.142680736731405
14517,-11.330389936023261
14518,-22.074585725444997
14519,-10.336829226501884
14520,-18.38709660950678
14521,-20.06400068516856
14522,-13.61681371960043
14523,-14.40597941630676
14524,-10.138294899635909
14525,-15.946080868988275
14526,-14.580705898002117
14527,-14.924945385669089
14528,-10.376694892426345
14529,-30.036970494360077
14530,-13.27740816390719
14531,-27.258985267945786
14532,-21.46009529600682
14533,-22.353077519736676
14534,-18.42098074355139
14535,-23.396634011244437
14536,-23.179302995646648
14537,-10.970379249270982
14538,-6.989898618034342
14539,-27.38188459919088
14540,-28.258859067688185
14541,-19.13226552154664
14542,-12.526494204552922
14543,-29.043324783970082
14544,-21.058159714399636
14545,-15.281002901359507
14546,-23.917704538618715
14547,-20.91499912433816
14548,-22.996775507750918
14549,-23.86569534346703
14550,-13.951615693991572
14551,-25.763234032429718
14552,-21.2329269632879
14553,-25.80106144585397
14554,-14.755402386227455
14555,-15.389413946407002
14556,-23.141941533415707
14557,-11.921454229350006
14558,-13.919524812154924
14559,-9.343224408572834
14560,-18.348789757312602
14561,-30.151403831013877
14562,-14.11666536824215
14563,-13.46278145042133
14564,-13.824816566409602
14565,-19.891732725356434
14566,-16.876553706316464
14567,-17.05898178644278
14568,-12.093961694810769
14569,-27.03154582018011
14570,-21.655052952020288
14571,-19.614058254785288
14572,-20.720935860396306
14573,-15.846531418763687
14574,-17.034791615990123
14575,-15.876821058034498
14576,-19.95427536690884
14577,-15.531690124112227
14578,-18.97748861286665
14579,-10.9544822904044
14580,-12.603193263667647
14581,-15.427759181908902
14582,-14.994208303912785
14583,-16.439797514332508
14584,-16.67430051869463
14585,-21.214056430399193
14586,-26.771640877658164
14587,-11.081325621618245
14588,-19.17254485150249
14589,-18.18535785034629
14590,-18.824318242610584
14591,-12.737347967592061
14592,-19.903532044379315
14593,-7.073299459656621
14594,-19.76467403131085
14595,-18.258994510510774
14596,-16.695239127417544
14597,-17.884311765451578
14598,-13.269643829923105
14599,-19.78092388481673
14600,-15.810828009470177
14601,-13.980158747481406
14602,-13.546387124518226
14603,-15.771191882955932
14604,-20.869352433316553
14605,-12.739633915560757
14606,-19.584005535854924
14607,-17.219866348163634
14608,-14.880724061455602
14609,-18.67676891942583
14610,-19.766607558416506
14611,-18.73883188582232
14612,-12.966195660065424
14613,-10.975486528238562
14614,-20.219581909494558
14615,-23.68564119891086
14616,-16.204426950609367
14617,-15.012481207509737
14618,-16.53255779087706
14619,-22.084934769797027
14620,-21.117504641793385
14621,-17.038562276594273
14622,-18.15398187698569
14623,-9.973765845207398
14624,-13.291872135679796
14625,-19.02200179343676
14626,-15.892630082415218
14627,-12.925528614037848
14628,-17.68240929124518
14629,-26.975471299604607
14630,-8.612394071963383
14631,-12.883105139011692
14632,-22.06283069689036
14633,-16.856972573428813
14634,-19.63650912297761
14635,-18.4318172750385
14636,-24.77986263350897
14637,-11.05437092687484
14638,-20.921675299747456
14639,-22.10218795199425
14640,-21.85242240647239
14641,-24.076210450972713
14642,-19.52444778063012
14643,-14.509228401200557
14644,-19.014667120207676
14645,-13.991780841948184
14646,-17.7327667327696
14647,-10.27180401931269
14648,-18.420402429457113
14649,-16.089151575433227
14650,-17.203364522115475
14651,-18.088362131250786
14652,-16.867080355558222
14653,-17.15384067493623
14654,-8.668503684460681
14655,-14.776996295410013
14656,-20.97093167122634
14657,-19.205520147268555
14658,-17.12316877013231
14659,-13.641596119372025
14660,-18.17940882096834
14661,-14.792251602053867
14662,-20.99683449922491
14663,-10.430822113015022
14664,-19.205641546299823
14665,-14.597335539805302
14666,-16.99387532074698
14667,-18.389433956437834
14668,-17.13784512730541
14669,-18.81692636966946
14670,-18.279540829927647
14671,-16.432302427115467
14672,-12.954983091517489
14673,-13.018284272261251
14674,-12.753544326332884
14675,-10.895844512443501
14676,-12.359948015711458
14677,-11.395141807518113
14678,-21.52134819853354
14679,-14.922048523613597
14680,-18.689577420765755
14681,-14.368372632778218
14682,-12.814407324247941
14683,-9.936162213440616
14684,-15.305309738061782
14685,-13.095946934120555
14686,-18.45507159712568
14687,-14.999728259628931
14688,-16.700243847995765
14689,-13.468946438987192
14690,-8.540151281799972
14691,-16.98975464867986
14692,-19.26740897333699
14693,-22.357968038640422
14694,-18.08887609961902
14695,-16.957670579618565
14696,-22.85652652798607
14697,-19.50108402687314
14698,-13.600007516047473
14699,-16.294902043356235
14700,-26.44947457749176
14701,-25.143671578879996
14702,-15.31882394375213
14703,-16.707655645008842
14704,-10.098462884055126
14705,-16.71134325520659
14706,-18.16233577347193
14707,-12.63144828974475
14708,-14.944063404784224
14709,-15.936157993390328
14710,-15.671248809108391
14711,-10.15529954162399
14712,-18.524754491049954
14713,-14.294366456245431
14714,-17.652495168369878
14715,-11.687511642900928
14716,-16.218477476699313
14717,-23.31613355804663
14718,-15.946008141484569
14719,-25.007108761816657
14720,-20.287190568737632
14721,-19.99859465389011
14722,-11.53260319281643
14723,-12.716479207589943
14724,-20.97112022047823
14725,-13.877537606696551
14726,-14.506975393190945
14727,-25.81981965624783
14728,-15.11675572867381
14729,-25.432522071689014
14730,-16.022601719144184
14731,-23.952641119215667
14732,-29.114252808678298
14733,-29.295071789508068
14734,-19.12931060969259
14735,-17.66264032035848
14736,-18.60323424069171
14737,-12.40327518557134
14738,-11.950968919698731
14739,-16.919095128153092
14740,-11.488677839400347
14741,-18.830950309827625
14742,-13.833057053795484
14743,-19.140922416531687
14744,-10.783150530246258
14745,-11.193933543562288
14746,-15.105552680763086
14747,-18.754877137691413
14748,-12.143129397650412
14749,-17.62596575380651
14750,-26.06647798849126
14751,-13.851260275980499
14752,-10.274099174066093
14753,-19.62648738655687
14754,-13.015477397875944
14755,-23.904759364507477
14756,-17.58015828076803
14757,-24.053603386370934
14758,-21.235082719086524
14759,-13.069431885404482
14760,-12.692000666041661
14761,-15.92589656215566
14762,-13.437380560526211
14763,-22.377829056152315
14764,-11.709973807417672
14765,-13.452209351450842
14766,-16.295156310066144
14767,-9.753702531145262
14768,-9.38358978755588
14769,-10.284678411737605
14770,-14.890283015427027
14771,-16.205905390953458
14772,-14.239371888297548
14773,-19.721398929351317
14774,-13.446173707426524
14775,-19.012741358522216
14776,-25.423689906325617
14777,-16.557123584639598
14778,-13.068690568667268
14779,-14.711437430767473
14780,-15.072447759790082
14781,-8.594909056251202
14782,-19.225586452553227
14783,-13.830892051431476
14784,-12.168142184184196
14785,-16.310730156456465
14786,-20.453175505128964
14787,-9.23086186901413
14788,-14.214259973960194
14789,-11.231775895976163
14790,-15.77549902380589
14791,-15.575999888217728
14792,-14.582412860960345
14793,-12.932426087367029
14794,-10.272304480704443
14795,-24.83137310176761
14796,-11.904689859185014
14797,-18.67809997299868
14798,-14.581118886612133
14799,-13.35686060013574
14800,-12.997748483976684
14801,-23.3278988381555
14802,-18.01381844313655
14803,-22.949214044322872
14804,-13.444158745651123
14805,-10.263464864310862
14806,-15.743640446171607
14807,-14.757394620993992
14808,-16.951426496141213
14809,-15.619831252644769
14810,-11.450641501215868
14811,-17.925795660947102
14812,-12.414900555965437
14813,-16.570988066298188
14814,-16.002113820870253
14815,-8.610244879215282
14816,-16.9421194548859
14817,-19.493550705095593
14818,-23.09474885392209
14819,-19.754865510564343
14820,-10.338781204567448
14821,-12.616282863283772
14822,-13.889367057347194
14823,-17.846859873234116
14824,-17.43775421600399
14825,-22.028701796574705
14826,-17.139328608231565
14827,-12.232976020963733
14828,-11.681441228864948
14829,-17.127347548044785
14830,-14.692473186826351
14831,-13.668905137500044
14832,-15.254891492542406
14833,-18.45003304936534
14834,-15.132448255885503
14835,-12.482003352892088
14836,-28.305035244722248
14837,-23.191189521513948
14838,-13.485954786789787
14839,-19.839824035752375
14840,-17.81403289976119
14841,-7.548001353495738
14842,-13.307155135965962
14843,-8.757543151995138
14844,-12.728722942221475
14845,-18.1125246836287
14846,-10.897590029404107
14847,-16.07532176256173
14848,-19.860873976334446
14849,-13.41016594558114
14850,-15.051032117000208
14851,-17.6332946018888
14852,-13.917721636870395
14853,-21.375881318550647
14854,-9.15466920187686
14855,-13.579345921953115
14856,-19.05159759918066
14857,-17.552625206889736
14858,-11.79371938391195
14859,-13.157195157603025
14860,-11.705311429168495
14861,-25.016838792233102
14862,-21.589457417259776
14863,-12.18321882243052
14864,-17.51742307378369
14865,-22.100694439709283
14866,-19.022564572642082
14867,-22.62634078845466
14868,-23.48372962094767
14869,-13.778698214960889
14870,-16.810111231062283
14871,-19.046293869611436
14872,-7.382995839903454
14873,-10.791756096900006
14874,-14.308679379679058
14875,-10.74229718133734
14876,-13.031396644628096
14877,-12.983012837613812
14878,-11.902641888823062
14879,-23.142287480066308
14880,-14.798702319869435
14881,-13.294285273684707
14882,-24.744843105426856
14883,-15.517382739030758
14884,-15.218582673509925
14885,-18.790027788343945
14886,-21.027709723992185
14887,-13.63124652448315
14888,-26.85626584989961
14889,-24.137301381249017
14890,-17.565941708662432
14891,-9.543497436441285
14892,-12.801628323249297
14893,-12.47764147132614
14894,-13.565897416267752
14895,-13.554635190572878
14896,-11.642444530973068
14897,-18.69834834397274
14898,-11.876512100822906
14899,-16.713217022324066
14900,-15.788411625595954
14901,-18.208946108960443
14902,-11.490143389392713
14903,-12.414487966650416
14904,-14.733518744981444
14905,-12.897424976539869
14906,-14.012080024185643
14907,-13.464786513684581
14908,-15.097704008512503
14909,-17.94495119833545
14910,-11.804075512320916
14911,-15.817490985690082
14912,-12.114039509971295
14913,-12.0393090569053
14914,-16.88520180410506
14915,-10.84202270061888
14916,-17.560944343295215
14917,-19.18257747569814
14918,-23.48698257018632
14919,-34.46284252073761
14920,-10.136745671811278
14921,-16.000327029322424
14922,-15.175407530284946
14923,-9.41399105389507
14924,-9.616206985823144
14925,-18.970892460518222
14926,-11.447009486476343
14927,-14.850054920348137
14928,-20.228131618308208
14929,-10.833867835494942
14930,-19.097750247496407
14931,-16.97799019889043
14932,-10.799073369001892
14933,-13.633982299581834
14934,-12.212356266086017
14935,-15.424139235551412
14936,-19.931497010602406
14937,-14.069608681696554
14938,-12.242278010298904
14939,-17.522513691448005
14940,-17.583374755298188
14941,-21.079200155357796
14942,-15.307634576605196
14943,-16.466071553900207
14944,-21.655972945181972
14945,-18.92380352021209
14946,-25.53804387578052
14947,-13.012773376648495
14948,-13.365780059416817
14949,-19.495521107453733
14950,-12.56739826114581
14951,-25.02384768725767
14952,-17.453956353714013
14953,-18.25751846908445
14954,-13.195912813708057
14955,-13.822781061288017
14956,-12.76074666934766
14957,-18.337956542220297
14958,-20.327698522898444
14959,-19.35893236232486
14960,-12.512393453694054
14961,-13.919270269594442
14962,-17.68152186340019
14963,-13.189089120067939
14964,-12.452595834792316
14965,-14.841799053003928
14966,-18.463302445828187
14967,-19.091683178766516
14968,-24.11771790053414
14969,-24.221577679388517
14970,-13.288779941625146
14971,-14.388210911203489
14972,-18.288459317754725
14973,-15.592376704373468
14974,-17.314236853918263
14975,-14.77047842257594
14976,-16.775367377675483
14977,-20.376965089357054
14978,-13.609324636485889
14979,-12.93347310314224
14980,-23.44063306498854
14981,-15.184908649260858
14982,-14.617978861968112
14983,-14.101147310716984
14984,-9.830953827805846
14985,-19.84050489803143
14986,-14.792228914766792
14987,-18.90438072260349
14988,-21.969873444121074
14989,-12.103931539294374
14990,-18.998159872458338
14991,-14.404488711801008
14992,-15.925587245568629
14993,-17.401234458291047
14994,-16.467124686466907
14995,-18.91261424843658
14996,-17.435820995925805
14997,-22.631549519214367
14998,-15.608535740241845
14999,-28.633877825074165
15000,-21.883301218718543
15001,-14.169089158608804
15002,-21.350904276714157
15003,-21.800895242037544
15004,-7.761140816742001
15005,-16.73388966160018
15006,-18.344189914379374
15007,-14.907025356372943
15008,-18.22332700494658
15009,-23.310563978563138
15010,-15.404374007620055
15011,-19.372683135653073
15012,-16.520571237723267
15013,-17.886358209513535
15014,-16.473732004041995
15015,-11.008790071169168
15016,-24.38011538392254
15017,-14.336337225455242
15018,-19.997914321513257
15019,-20.788845656512116
15020,-15.58972233296914
15021,-12.299447182206166
15022,-25.419361435620043
15023,-13.704555122648909
15024,-15.097145637060295
15025,-14.880652014964978
15026,-13.955980979338303
15027,-26.553576937324546
15028,-8.750035861276563
15029,-25.63304511593261
15030,-23.51335330967317
15031,-8.311517335015342
15032,-15.576064264381802
15033,-18.754304314195718
15034,-23.49836036349616
15035,-13.191622341107449
15036,-14.685679224835148
15037,-16.76243792539338
15038,-8.832215436244207
15039,-21.714232280024582
15040,-13.29999814464015
15041,-17.341936216086097
15042,-21.031947964826305
15043,-18.573047977498746
15044,-22.607211832250332
15045,-22.02405844098871
15046,-14.679204702387597
15047,-16.3784215387476
15048,-11.537991610525328
15049,-23.577982892262153
15050,-32.81834374024173
15051,-22.313186051253698
15052,-19.5508825469685
15053,-19.447354709561893
15054,-17.8136588280942
15055,-26.216778232579884
15056,-11.653142371727016
15057,-15.002696080605958
15058,-16.073174054689616
15059,-14.648139411312487
15060,-18.935941753382895
15061,-23.281222857989356
15062,-24.652527418728287
15063,-13.223277070422489
15064,-16.718451381569604
15065,-15.997744571032008
15066,-17.918407742945128
15067,-11.689475842533634
15068,-16.820117168950738
15069,-16.67552296394582
15070,-15.810428029936084
15071,-16.402181234575938
15072,-23.675336782088287
15073,-13.619522825407456
15074,-17.416482375579264
15075,-15.703209526074085
15076,-11.650860728932454
15077,-21.477554657128042
15078,-13.66800985944373
15079,-23.912249752428462
15080,-12.423380641030764
15081,-17.739381145323538
15082,-14.639421148306116
15083,-12.530694924202209
15084,-18.55725282002244
15085,-21.98557805529361
15086,-22.8511636327053
15087,-14.900580286859414
15088,-22.78975217712035
15089,-20.00786103649689
15090,-21.046163247884007
15091,-18.68583823100838
15092,-16.32091135636362
15093,-21.72671629991678
15094,-21.24234104087217
15095,-15.249342990227055
15096,-21.406811265849516
15097,-10.643135665833595
15098,-23.75049668265339
15099,-15.96391114005704
15100,-18.126324031885417
15101,-22.560185030979902
15102,-16.591316903472677
15103,-14.964806458835056
15104,-20.994068257014035
15105,-12.43714605752154
15106,-20.75084158251924
15107,-16.953891955270418
15108,-11.458826425227139
15109,-27.005704546432504
15110,-21.66197014696801
15111,-12.794222840651504
15112,-17.660443423952238
15113,-9.868777810546517
15114,-18.634118132699914
15115,-14.954891162723436
15116,-15.985751761152645
15117,-13.307658578715284
15118,-15.09716487527588
15119,-11.079057860286415
15120,-9.347447295817812
15121,-15.008352193727236
15122,-17.205310402415574
15123,-14.396442613957012
15124,-18.593077233537905
15125,-21.860479129729995
15126,-15.448787805038805
15127,-14.483874587019672
15128,-14.671126399807239
15129,-12.025059447969678
15130,-17.38923786375673
15131,-19.18589390453022
15132,-12.893211514579663
15133,-21.556492079793117
15134,-13.837523823741954
15135,-14.776294334799688
15136,-18.789546447936672
15137,-21.925186006877144
15138,-24.164541632925086
15139,-16.874410643409057
15140,-9.080204281172577
15141,-14.874941022092775
15142,-16.916673828429804
15143,-23.053987691930224
15144,-11.896964522239685
15145,-24.48320656443203
15146,-7.578296265517054
15147,-16.573266518078082
15148,-14.066895630733127
15149,-10.096317175997331
15150,-10.046245744537014
15151,-31.19465580733645
15152,-21.137489886845344
15153,-21.938077702369355
15154,-24.57965692727004
15155,-15.87903080828916
15156,-14.853698039859944
15157,-25.35275407211801
15158,-11.956334990583454
15159,-14.120942255932304
15160,-22.68723705943284
15161,-11.968973081143474
15162,-25.94921711463702
15163,-13.0954578754078
15164,-16.004362920857172
15165,-23.912233605718598
15166,-16.141017606299584
15167,-12.271084284896867
15168,-22.289335668867327
15169,-18.52148660214906
15170,-16.15133274897504
15171,-23.077963837829373
15172,-16.86546315491888
15173,-16.370104140281484
15174,-11.774780274867505
15175,-13.64979608821251
15176,-16.45955848771176
15177,-18.500821919963567
15178,-15.968984390014604
15179,-22.04688939604792
15180,-20.13207304928412
15181,-13.035169929870126
15182,-18.37141361837949
15183,-18.156308736287347
15184,-18.910098174868313
15185,-18.281971299655844
15186,-17.853919655645818
15187,-22.059957363005523
15188,-13.937215964238916
15189,-17.92505450253906
15190,-9.75011472312532
15191,-14.234769198112303
15192,-14.761602029206923
15193,-20.071894360317895
15194,-16.086204951764564
15195,-10.529343920127076
15196,-17.28688652203653
15197,-18.30862842178905
15198,-20.649187947868764
15199,-12.016133663861636
15200,-15.640837751317406
15201,-16.91459811490012
15202,-23.861766108927217
15203,-19.422203664908864
15204,-14.93746055404533
15205,-14.113195105843163
15206,-15.603882156435066
15207,-18.52507468502216
15208,-30.28548039239852
15209,-13.876488951909256
15210,-23.68273251429561
15211,-16.699718539547643
15212,-20.2062845629192
15213,-22.69541109383707
15214,-18.805765235559548
15215,-17.383119117027142
15216,-19.863266531583427
15217,-24.29308506527253
15218,-19.5881249957592
15219,-12.447076669767354
15220,-22.615046562445787
15221,-16.079333705465032
15222,-24.272189286662346
15223,-12.162161901798891
15224,-26.265232622652988
15225,-18.081208914789432
15226,-13.531593413870121
15227,-13.953146085044901
15228,-14.425951763846065
15229,-9.870388451062839
15230,-14.267878427605128
15231,-17.675138870054692
15232,-13.80774349190157
15233,-15.295620519843458
15234,-15.681489576194286
15235,-20.091303171784936
15236,-19.424670928714683
15237,-27.620007615025557
15238,-20.436332552637744
15239,-30.931712464787893
15240,-15.053608230933394
15241,-17.276538816277302
15242,-15.463332736510162
15243,-18.71724284353531
15244,-27.765303099523525
15245,-12.241558179207736
15246,-25.77690325210208
15247,-22.97270959266383
15248,-21.09507648781751
15249,-19.66070539812507
15250,-18.74358783954469
15251,-13.87223195306068
15252,-19.53438096420483
15253,-13.535151482670605
15254,-13.818451844887782
15255,-14.531283511972946
15256,-12.196018012724123
15257,-13.852713851922468
15258,-17.05977688536465
15259,-21.29057109081945
15260,-20.688116233576025
15261,-13.225254521547914
15262,-22.266755387314358
15263,-13.191932937205799
15264,-21.981051690467158
15265,-24.788941211156825
15266,-18.553293801815425
15267,-12.776869416286532
15268,-12.287772624364342
15269,-19.733497895608068
15270,-14.53336814343391
15271,-9.932181738277365
15272,-17.77409697354484
15273,-11.335853199624012
15274,-13.937649581673176
15275,-16.924077317118446
15276,-10.77220339415868
15277,-14.582184772084966
15278,-13.388591548264012
15279,-19.412921640523482
15280,-17.546638294065126
15281,-13.04994695960015
15282,-9.417756692204659
15283,-18.31244277810516
15284,-13.657556864684606
15285,-14.583460338972808
15286,-28.95819991842016
15287,-13.295915777996415
15288,-10.015242366508133
15289,-15.373958232161078
15290,-13.26665727068182
15291,-12.419194460147907
15292,-11.571352477106682
15293,-14.625941319140717
15294,-17.02667199283736
15295,-9.44042780712704
15296,-27.229563950200845
15297,-28.002873573966347
15298,-25.85219139492921
15299,-12.955748131191895
15300,-17.01502258740736
15301,-20.238399466828504
15302,-16.204829570158726
15303,-12.491354654169273
15304,-18.916386583264828
15305,-18.25229498251756
15306,-20.356855501975307
15307,-19.162651653336688
15308,-16.85220437052629
15309,-16.60390973143785
15310,-20.196377028871233
15311,-8.55327008338315
15312,-15.784998296603877
15313,-19.51691108140195
15314,-21.191841619480606
15315,-10.780774565433381
15316,-14.054614090038289
15317,-16.908895404124024
15318,-11.332781799939406
15319,-16.773359169306108
15320,-12.959791649899575
15321,-18.339164598318614
15322,-14.27605367746399
15323,-12.405274442632376
15324,-15.594988193534226
15325,-10.264595906091165
15326,-13.954935691684756
15327,-11.053560562364023
15328,-13.969892739205292
15329,-10.605224795268786
15330,-17.188424088264167
15331,-17.66760666127411
15332,-21.957651317417085
15333,-13.816606106530303
15334,-16.319024082093947
15335,-16.79316191396986
15336,-15.178806212718035
15337,-13.419826785434593
15338,-17.554267365265883
15339,-10.922831716711535
15340,-12.781607109629075
15341,-21.515863947768523
15342,-15.237425651212543
15343,-28.760609507579524
15344,-21.530908415447023
15345,-34.97914386225995
15346,-13.526378047191727
15347,-16.630681756252063
15348,-12.349147713776375
15349,-16.99184878981627
15350,-10.589698142169965
15351,-21.067866328389
15352,-7.602029174110763
15353,-14.026421135039534
15354,-16.77982749761575
15355,-23.32995034150444
15356,-9.852567554091403
15357,-10.722738811914075
15358,-15.89282559822317
15359,-15.95858263517494
15360,-15.958015081328845
15361,-14.525344389279272
15362,-9.65463720690016
15363,-18.706157153005616
15364,-13.786079323332547
15365,-11.59591089743031
15366,-10.593004022698919
15367,-20.925722583461056
15368,-17.777855067719994
15369,-12.53150442672954
15370,-18.65966775653645
15371,-11.952493264342396
15372,-14.381864109914297
15373,-16.2301005141152
15374,-16.06220546511179
15375,-18.07734026274347
15376,-17.366859615841776
15377,-9.343300583016347
15378,-12.965697317344416
15379,-9.56409996958694
15380,-13.618032730967116
15381,-9.953627124946653
15382,-14.806765914161776
15383,-14.763547776747968
15384,-9.879359602430474
15385,-15.696052458250236
15386,-15.403628133256788
15387,-15.455464384117166
15388,-16.76991727354806
15389,-22.039072646433834
15390,-18.326287920028783
15391,-9.631649174612459
15392,-13.937804044395998
15393,-22.66286207609544
15394,-22.164447104282246
15395,-19.68361477694154
15396,-14.352142609871715
15397,-15.97565590516265
15398,-17.167987036591448
15399,-13.982465228071138
15400,-22.68318249510979
15401,-16.210316355942275
15402,-7.396388809374043
15403,-26.43186789194294
15404,-14.969203702827627
15405,-15.099039896080896
15406,-20.563742648171296
15407,-14.025973646808868
15408,-20.578558205088846
15409,-17.443820168510054
15410,-12.595782968802736
15411,-17.356947227915466
15412,-22.838514623713507
15413,-12.650165509019129
15414,-16.735061698259756
15415,-21.5935896458394
15416,-13.660460621600329
15417,-16.688819082384587
15418,-17.522809123765793
15419,-15.638507395225599
15420,-16.522024647621965
15421,-20.44936314126791
15422,-22.99557230134096
15423,-18.327586286642305
15424,-9.500507875336528
15425,-18.417609478682586
15426,-24.44979651557463
15427,-14.717225745012104
15428,-13.72465787784861
15429,-18.27966372848895
15430,-17.944026253132776
15431,-17.36255316349597
15432,-18.050073465840434
15433,-15.053395497230548
15434,-13.331456387547988
15435,-12.676507977157074
15436,-21.73394557555569
15437,-21.51441362897592
15438,-19.15362840454129
15439,-16.268497729482558
15440,-15.293527537600216
15441,-18.791178816900032
15442,-21.5583481388293
15443,-19.75886927396352
15444,-10.786758169735078
15445,-20.772695056728086
15446,-21.741285930798732
15447,-18.32675022902595
15448,-10.386748191286262
15449,-12.035883064345887
