,Global (|)
308,134.80179775928846
309,137.12199672104543
310,126.89221996834378
311,144.73586257965462
312,142.03326579646802
313,143.009264765505
314,137.23150859179037
315,143.65182637917846
316,138.03801337060557
317,134.87187957188195
318,149.02880788524544
319,138.90077303834354
320,136.93726083722626
321,133.44813195746084
322,138.19066988980228
323,131.9509397844361
324,126.82161757618444
325,128.55448474018092
326,133.09326570602497
327,117.87271033414623
328,121.5889936578579
329,123.90464545980092
330,126.26756282540993
331,129.33644995837656
332,121.49964296435014
333,122.75413519988689
334,128.10300069370908
335,126.82309968566629
336,126.8056046113464
337,125.71026388954441
338,124.67162666576881
339,123.45849189702388
340,124.59437597687915
341,115.29154279578471
342,119.96970041515482
343,122.71101288614383
344,127.6600222890102
345,113.21418556743598
346,121.39257275679469
347,106.35686669170622
348,130.4110110965691
349,119.21433530040233
350,118.06558061352503
351,112.84386062997663
352,117.24966625499454
353,125.1316427215161
354,110.2968178741581
355,124.39719500818546
356,113.74132675236487
357,114.4327930969342
358,112.12794102193216
359,109.6886046997393
360,120.97496881733375
361,119.58772479970578
362,114.54582291434971
363,110.31921890455524
364,113.13419974618813
365,108.35530525557252
366,115.88986217351082
367,119.19893918475728
368,114.74266030576217
369,113.6987102691551
370,107.34868108458076
371,112.4418626925104
372,114.97366698279717
373,109.30406373902757
374,104.25195069547961
375,111.6742691527632
376,110.93610396797156
377,108.37298212455528
378,107.22211819873604
379,107.11354274397408
380,114.12368985363416
381,105.25229327914903
382,111.99226099914999
383,104.72226361150875
384,113.20712402640224
385,106.11678589307522
386,105.3096433366957
387,110.92944549730599
388,107.64053861212814
389,113.74069175330516
390,102.69877735323479
391,105.28145138702969
392,111.15573978726088
393,109.00646291602084
394,103.08176754747196
395,114.89520711847362
396,100.84941131515144
397,93.31306301115632
398,117.68054727690478
399,104.6245964840183
400,108.58171652374259
401,100.61190613778523
402,98.9256199015787
403,107.680906732463
404,106.09240555216739
405,97.36881399941588
406,97.04616912037487
407,100.21843633634272
408,94.14916053993599
409,101.0375561566529
410,94.95159465449154
411,104.49695831999317
412,98.59825938250205
413,106.31954127874629
414,106.72354055206566
415,98.59876319709107
416,97.73333179557093
417,93.79269810739264
418,106.11939622095957
419,96.23360475981957
420,90.91217722289973
421,100.10269431988054
422,88.14745744885819
423,96.31956234322037
424,95.11381349102386
425,95.90087334252728
426,93.97133798144117
427,86.91687519249287
428,91.71983230332444
429,95.76640796708107
430,102.24066038415711
431,88.42709246171967
432,91.99535290940439
433,94.6649945961426
434,94.94696763466733
435,88.16419573397681
436,104.34330399406737
437,100.45841438952696
438,105.53981485620007
439,94.3878011632028
440,105.94189519378271
441,94.15768605830405
442,105.78664475842598
443,95.66073215989431
444,99.94493229078678
445,97.71993068256535
446,96.26185084536672
447,88.58226577080846
448,101.38194026091257
449,85.30116446139192
450,86.6910060072903
451,110.29812458065433
452,97.2010002518942
453,96.60174372179796
454,95.8345766240965
455,101.38837564590622
456,93.20495119539412
457,92.75401373484942
458,95.3589516874687
459,95.0205357161381
460,91.96092064348204
461,92.50253652131387
462,88.71386243760658
463,85.90991440608182
464,95.15052772713652
465,90.46931353428836
466,81.19043640178081
467,96.70425174226692
468,90.75421408403024
469,90.43093772039359
470,88.14067819754085
471,80.33055632097661
472,91.89473774976923
473,93.60417334206
474,83.16714205736963
475,82.06416123816877
476,95.96326305618803
477,79.14510273456467
478,87.8764584164792
479,97.31779387562426
480,88.60830352686347
481,84.9583456670538
482,86.82810862968459
483,84.16837139626465
484,89.83839063459057
485,82.64564133813903
486,91.38753142165632
487,87.39801080784652
488,88.29015990299591
489,84.55227440450503
490,87.39867069516308
491,86.59023305942529
492,87.9190373652829
493,85.3096575712154
494,84.31560635724719
495,89.44285083809733
496,85.22067435037589
497,88.94587091499976
498,88.57330681203662
499,85.06150370119205
500,88.0108956590623
501,71.48079876445401
502,86.86478889869264
503,86.35655320930387
504,82.43758318297692
505,83.67465019101918
506,80.49010497934559
507,90.21519680744585
508,79.3243037119678
509,89.9080439046891
510,88.41384430430064
511,87.3883223864915
512,86.1567176081722
513,82.4419520926605
514,89.13940413184316
515,88.76235966246233
516,83.27169587144967
517,92.1653231045854
518,94.24418567763279
519,88.39965061544343
520,89.61857618570438
521,82.72726127966916
522,82.83195153776074
523,85.25735751555071
524,82.74853272148201
525,86.12559563838396
526,87.4130748508327
527,81.35050930439911
528,89.31331746013201
529,87.6154130160368
530,85.83947332921973
531,81.14628015237345
532,84.4696843598115
533,79.5072395940213
534,84.51595857461068
535,85.51798755494329
536,89.22001190337296
537,79.35454484210335
538,81.13004533300193
539,86.05290611331998
540,82.92043208278425
541,82.73027996809556
542,78.86606298469422
543,88.48351275158956
544,88.8398844701715
545,83.36004190755361
546,86.53068315792427
547,76.58602928128713
548,92.96081341144294
549,79.46590333619989
550,86.7732488747224
551,76.84456833561356
552,79.61580501908355
553,76.82582213178375
554,79.12883177338551
555,83.05299148411972
556,83.05737241427114
557,83.60725731957196
558,80.18223010194674
559,86.63272401697824
560,84.04800851036457
561,90.03047776324868
562,91.79753062841921
563,92.97046621594583
564,76.0297785271083
565,79.02757732276417
566,85.68724792591944
567,84.85068123104541
568,79.30565146684563
569,80.18661587631627
570,85.66993525990283
571,86.16940423202288
572,91.5865242332069
573,96.49509257306329
574,75.5567493643129
575,76.07523590791548
576,91.38892591884272
577,75.29024522385141
578,89.27388925342777
579,89.0366415683789
580,87.41026442576018
581,88.07437379145853
582,78.90847454561799
583,92.56017955479871
584,81.23449085478983
585,80.28652254585528
586,87.25560681761792
587,80.12510875120289
588,86.21084744065377
589,86.74106346135663
590,83.35104947266026
591,82.64183857329459
592,86.44998111275407
593,81.48426265183893
594,83.91761714151076
595,75.3737569129017
596,84.36589203400227
597,84.1065201733883
598,85.29445254369752
599,74.90536357664583
600,81.74067377570644
601,81.14724645166869
602,79.11708190540149
603,78.93757860830563
604,80.29875321011082
605,78.88135491038685
606,79.1307835608715
607,85.25025299872503
608,81.80489799485221
609,88.51642362547963
610,86.32367060594504
611,87.0117486909555
612,79.16651430080148
613,78.67999811892703
614,83.1511745341717
615,85.70436792240992
616,75.95984725476542
617,78.53275001618861
618,83.18732536635491
619,78.86820111752951
620,83.25594383197026
621,91.71461651164647
622,83.34569839239988
623,87.28267940398418
624,85.59057666958485
625,81.08345001481686
626,77.92510998291456
627,91.46671743458454
628,88.21682664065722
629,80.51737171820065
630,78.47790058103561
631,75.43637295340136
632,88.57736929709006
633,88.18242466789756
634,87.17042263187994
635,87.78252944513943
636,86.5802192539247
637,78.80752127113828
638,81.72855035601089
639,85.0006688742687
640,88.1074613379059
641,83.92125365264646
642,80.03443811403673
643,89.44119974053457
644,83.5484606487361
645,83.61474893751847
646,79.86171230872658
647,85.50228172773245
648,85.72071814722815
649,87.53759676923835
650,89.53637547266626
651,89.41609451704012
652,75.66636024948103
653,81.1089274387361
654,84.18072537905363
655,79.70143074796104
656,84.16708617458973
657,77.922505702873
658,81.26141358870997
659,80.81472264001569
660,88.20384803087678
661,88.20935442429598
662,91.25535291790166
663,85.04685867660983
664,87.73108639132204
665,85.22251687983935
666,91.14520435175416
667,86.55699541975325
668,93.38242346032264
669,83.73391198786035
670,74.20543799387144
671,86.00935704890871
672,84.12677865100592
673,82.30360816513851
674,74.6795229662881
675,78.4023708762981
676,78.82020242738398
677,74.47043431408763
678,85.47069941673355
679,86.03935743826464
680,78.01301955748228
681,84.96688233006985
682,91.62867584412156
683,81.00558987976459
684,88.99661131762716
685,83.52391787490009
686,83.15779749951085
687,86.3596521469898
688,90.91952990488807
689,80.5473513368981
690,85.2732150201421
691,90.67506541829431
692,78.2551636470989
693,97.50625398739191
694,79.13519476489297
695,86.56682163680132
696,88.62859361921844
697,107.0929042676231
698,89.05470305620479
699,78.67655273140583
700,82.40313096661627
701,81.15609011301264
702,84.53397516831913
703,83.34275172677184
704,84.83083920714128
705,85.00610983931334
706,82.20461267800549
707,79.74475776769346
708,76.71243101314643
709,75.2678942644841
710,78.8801622184596
711,90.06649650122026
712,75.71709793024694
713,81.54412398157528
714,86.07036887268008
715,95.39006010177216
716,81.31605242177014
717,81.66493049723603
718,81.88657959757498
719,83.28123381312325
720,89.55338204593032
721,79.10641566327294
722,80.46705533161901
723,87.4331079164249
724,74.0898171495609
725,78.56128389345511
726,84.00512788448037
727,89.4897515292612
728,82.81314036334837
729,84.06832736042479
730,81.83312905597361
731,70.54737503717938
732,88.05854582403853
733,81.15138137011832
734,86.48254985631269
735,81.55952244282781
736,75.37471771969315
737,88.73811866853877
738,85.60270891279964
739,86.92621252585108
740,83.96895287316391
741,83.20626101617741
742,77.83175617965514
743,82.22948676035308
744,81.04161952812291
745,80.55609105685251
746,86.38259861446119
747,85.99314433187733
748,93.83613594204822
749,91.07017232836668
750,85.01979154470898
751,91.21881410061742
752,87.32461692153677
753,86.4603993491322
754,86.19195979712025
755,86.34774980835569
756,90.00769248727846
757,96.86947564567276
758,86.13321625076205
759,84.65627428660086
760,83.01582269209406
761,80.89246100985953
762,90.0297944480346
763,74.03207123992244
764,80.27209043016133
765,85.07232663910469
766,75.235846427891
767,68.31473688833266
768,80.0028384199594
769,92.88954016340504
770,83.60318004241249
771,74.87202095334726
772,84.61072949446634
773,78.56224522771676
774,84.00167448787171
775,84.64617442584148
776,77.62426234517064
777,93.82392425901219
778,82.18454585828182
779,78.86259869735947
780,91.1243334496803
781,75.52522365753191
782,80.68080855105642
783,86.05411767642698
784,78.68331783721983
785,78.42802625483532
786,85.54479569513228
787,67.96159800156688
788,75.52815599414727
789,82.12798148368441
790,71.58987341294828
791,90.34097582788294
792,77.31870535894437
793,81.70945416780337
794,91.64675480846505
795,81.31519139831124
796,79.70211303668509
797,73.47717042152341
798,96.07861943741077
799,77.82275323459542
800,83.59539172068132
801,78.28702902646982
802,85.97600040511293
803,85.83095733811152
804,77.01853518754807
805,79.7099690989294
806,82.02825595975409
807,80.70411119851057
808,79.24098174963466
809,76.86549145206887
810,75.92966722292427
811,86.48116109076008
812,80.45853990688221
813,82.36232225057277
814,85.06809264284306
815,79.90817935617474
816,87.1676237046632
817,96.65363825067415
818,82.14126676385291
819,81.48171994278438
820,83.31194493266861
821,81.32570306670395
822,87.69951713352447
823,84.39483288423511
824,84.31706353653671
825,75.41471581130072
826,91.26071749221025
827,88.95263683690423
828,77.23229364754759
829,75.64835946819845
830,81.69935763454485
831,85.26949711131675
832,76.859212790749
833,84.85424733219132
834,73.969353992898
835,79.60913614198981
836,75.99373440388648
837,82.26505222957306
838,78.58404428397573
839,92.69011307413648
840,76.87507722131755
841,81.64515350999308
842,94.69485531423732
843,79.04971908314614
844,89.26198072968813
845,87.7240345268706
846,73.68795513217128
847,78.68325512011596
848,79.15919699485843
849,86.06188785292211
850,91.86571672847995
851,87.21726957424869
852,79.79146385176068
853,87.96179119139616
854,77.76784897930757
855,76.85054033241398
856,81.1534674492567
857,78.69279695636007
858,96.29927568670324
859,73.60154361956353
860,80.37556862254958
861,82.96709454825618
862,77.45232765727751
863,69.88668923831341
864,81.52857988133994
865,82.96682857015283
866,93.87020712683467
867,85.62833911314905
868,76.85788745490285
869,85.98498807029289
870,79.25494990456568
871,76.9128600763993
872,74.57877138569482
873,84.20730370623728
874,84.4024355393979
875,86.16502677296543
876,68.16413498032364
877,86.90204908198493
878,76.2409804004014
879,78.88533455225695
880,69.27698263992164
881,90.2425621063064
882,75.36005813263726
883,70.78911326553653
884,86.17573119470107
885,78.23525570783598
886,86.246152707179
887,97.1570733319656
888,78.91894278462443
889,66.18835977973299
890,84.53402857635774
891,83.75053388485225
892,80.27235448617907
893,80.36093548756304
894,84.49103891444553
895,76.37558389458975
896,78.30165097386053
897,84.33830016523508
898,87.66186439734619
899,75.38603219467815
900,90.97707420259793
901,74.79488693145068
902,75.94911494160202
903,73.47393666985556
904,70.08670862476104
905,85.62752584008945
906,78.64923540892558
907,80.17209862409135
908,85.3605278544512
909,76.88387421817815
910,76.8540890209622
911,75.9378488954773
912,84.18972635399999
913,85.14765251122991
914,86.66306045499142
915,77.30781852361501
916,78.31230982375348
917,72.91119117592064
918,81.05530913452957
919,77.31629418957951
920,84.4248837823964
921,74.51172912691084
922,84.17562314298799
923,80.65213929906703
924,68.28901776586893
925,82.45192459246539
926,86.14297657238734
927,71.79937583995066
928,82.5142063869528
929,87.64893471697391
930,80.26399889726653
931,79.07349554931974
932,73.17943660465643
933,88.06616909344325
934,85.66683707015136
935,76.67826195315776
936,77.67233685398112
937,78.99301146389934
938,84.30624565806129
939,76.89593011294613
940,81.79443219102124
941,77.55223031530502
942,82.05737816950538
943,75.99826117558368
944,73.2054069030634
945,80.81617643580883
946,82.86444686603436
947,83.14877374142739
948,68.99829390447995
949,78.78328896642452
950,81.73544339799943
951,75.53843634114858
952,82.15965296557805
953,87.57853535249238
954,76.79855190402343
955,78.48323606755784
956,86.78418655187689
957,79.79555172447073
958,82.99077195470502
959,78.35400367709765
960,80.57599881065617
961,82.55915574090055
962,67.82860434101377
963,75.6129950807016
964,79.60608077276115
965,71.89049130383161
966,79.20515718439535
967,79.89719588641468
968,82.06789372101998
969,69.4666628098273
970,82.88363496735741
971,76.7563376637266
972,79.18690641360075
973,73.75154179903025
974,64.61651398169253
975,69.13331548093427
976,75.40078587089253
