,Local (|)
226,241.7608163089611
227,243.61916700047723
228,234.28829813277835
229,236.2600560699922
230,228.2236573373211
231,243.46744918789153
232,240.2490596095058
233,238.6980769753409
234,232.06213975383125
235,239.44209158116857
236,227.59343951968043
237,235.3287552828838
238,233.99063268650627
239,230.25725834538508
240,233.77082018304318
241,230.84776646948418
242,233.7337100306662
243,232.42562137405778
244,247.85601919138384
245,220.36058664911906
246,236.26711890818777
247,239.88752803787915
248,252.41641057188457
249,229.28187447621255
250,225.78730009778627
251,227.25397151565784
252,223.52139124838033
253,229.22605601263132
254,240.390796972027
255,232.24412065906836
256,227.99949638587665
257,231.59129183542194
258,223.9390796609513
259,230.80725252856368
260,228.50480966514206
261,233.93109313840938
262,226.2725076652924
263,225.8605690004197
264,234.47201710211593
265,235.74945142737525
266,224.51283821052522
267,223.26154210644506
268,230.78183423352107
269,223.99711068506176
270,226.10344789773455
271,236.81120239683062
272,225.85248336215838
273,224.108879414679
274,238.08981075292357
275,229.87951318678824
276,227.23919875083175
277,219.64578799916316
278,246.69223241392035
279,231.2658585214235
280,229.5437684063776
281,216.9855788218796
282,228.46476473282442
283,230.08241709779026
284,215.72229961623222
285,221.74491061607756
286,230.81801213014631
287,225.62937290952627
288,238.73787078083714
289,236.25733189039096
290,228.1771449828375
291,232.79881769591762
292,235.9156998114706
293,227.67985715410416
294,232.1368525022548
295,215.9466464197899
296,225.48025604909
297,220.1094872509822
298,229.43416101767326
299,232.3289068700119
300,220.63887573457671
301,223.96730944211737
302,227.52988780238715
303,213.64999281354966
304,227.72211505940706
305,238.79055930052505
306,223.06001178218952
307,227.4390491969749
308,227.58282152494488
309,238.80599915254777
310,220.22851601752464
311,227.22215284677273
312,224.15234081770032
313,223.17310914715065
314,217.06194542135557
315,206.76001606700282
316,221.59624564454532
317,216.59387876878466
318,224.04284485062067
319,211.95025928968528
320,222.18859885422293
321,229.58430372054983
322,221.05526002350703
323,223.29416940013925
324,215.81353008193153
325,220.4082618296252
326,218.6274392509119
327,217.1737687473793
328,209.0583287630761
329,216.34762786296088
330,212.4890279724888
331,222.24503819505875
332,226.3677035304925
333,208.39270327384142
334,231.99046418252092
335,215.25491587693176
336,206.59187326264887
337,211.93361700024627
338,216.59197076594916
339,219.71648776886192
340,204.2830572697155
341,210.7720427432574
342,213.4071228212993
343,232.78092717296343
344,222.3183009097205
345,224.20587135758288
346,216.62933096600614
347,213.86455087332195
348,220.61986158715763
349,209.85814870126148
350,216.14869067406082
351,214.97741820099245
352,214.24293371412585
353,222.25939066154075
354,223.6641337974369
355,225.35635419080725
356,202.60966539219396
357,219.6814095009502
358,211.0052877318141
359,215.8344402378749
360,227.095260798222
361,216.8054252514503
362,212.94025553800623
363,205.2462429777026
364,221.18052855887834
365,217.59764023875294
366,209.30066970611324
367,217.99270438654065
368,223.26112359016784
369,225.52058424690384
370,213.26120579836982
371,213.1465558843882
372,218.32194555480376
373,213.43926358433882
374,206.06722587826198
375,201.84712768060032
376,211.3261828911221
377,217.54808362741508
378,214.18197342134494
379,216.3988380193704
380,227.04044922636882
381,221.13794298463526
382,218.04925636507178
383,224.59648338904876
384,209.8704890593602
385,234.08857677050383
386,197.32448594011873
387,210.46496321121444
388,218.6844141913725
389,213.80531674091327
390,215.41047573500734
391,211.73221094736397
392,210.29643325817105
393,213.52383051704865
394,216.7600827327909
395,203.0437310119558
396,220.97169423082246
397,213.95373517535728
398,203.83027582213086
399,227.8456791786805
400,201.5860814260774
401,221.2169812863224
402,214.49850673293037
403,213.1068262433901
404,220.88442446915403
405,208.31672103144956
406,212.3597614059424
407,224.09748470154977
408,210.27363487993426
409,193.71747370805852
410,203.89845918381963
411,205.09023482949488
412,212.3749597691681
413,197.03311286499846
414,233.08540837760614
415,215.53104795252554
416,204.3930571112915
417,223.61785583804243
418,212.7330977780075
419,214.61603987169528
420,212.73154271178538
421,213.916848251351
422,228.20046981000067
423,212.23609151898611
424,219.46874941157023
425,210.3872229850831
426,208.63365681411375
427,227.0939619209691
428,214.42813445067657
429,205.4724277100161
430,211.91417673131076
431,223.78958368943643
432,208.16357079334452
433,195.78736442573404
434,210.85965172889715
435,209.32826596106034
436,210.27314843642813
437,224.30897524915082
438,207.70890923066207
439,214.7755406984473
440,200.5372859565056
441,211.49802241755307
442,207.8099332880533
443,200.86594441026944
444,209.42265694065227
445,215.00314812982612
446,201.37437502289802
447,210.71454962300098
448,225.61065752378025
449,216.25423757815312
450,226.7939614467923
451,213.66926311415125
452,213.26780258284597
453,201.6177741800628
454,204.35018129739075
455,217.54933132180508
456,210.3749115816754
457,198.21335382493442
458,186.01119171580967
459,217.34581582240264
460,215.12217257807293
461,207.13716847941117
462,203.69848808289322
463,197.35340110721577
464,219.94329264500732
465,226.2299945613514
466,193.67108882622628
467,217.24387228802556
468,215.4189760703168
469,195.5731549626042
470,210.61739834537966
471,212.39775671020737
472,199.22875314265602
473,203.51383455775914
474,191.94953778598094
475,214.87903952526403
476,205.31796590778154
477,210.89778769264325
478,209.84399373530448
479,190.08970618262006
480,202.4695128067151
481,205.22932027034602
482,207.1412517788474
483,209.64528326632538
484,202.65176860558782
485,200.2020780335125
486,194.89992996124107
487,206.34456424261734
488,201.81300805762925
489,207.30227358342395
490,199.58207718013216
491,198.14366593964107
492,192.77170868980426
493,203.66532586356942
494,218.2505250715092
495,201.77890009376398
496,195.93740215484934
497,190.2743740048052
498,204.4389282857799
499,195.67338427798038
500,198.4959933308989
501,199.45111678450493
502,186.25049386097112
503,198.6336925651846
504,190.7727042458921
505,194.3408221837946
506,221.715836137026
507,198.6343792191128
508,205.37515016226524
509,191.55540892518366
510,192.61752896266538
511,195.27303545276462
512,186.31076922360498
513,204.59578353622703
514,208.9737054676339
515,215.2590466938154
516,183.577956657171
517,213.21359215502267
518,183.99684500923865
519,216.7513546104268
