,Global (|)
1062,77.02415797648122
1063,26.87947088842167
1064,24.687626671680963
1065,89.46971700083009
1066,19.588742021109052
1067,105.64129364408019
1068,84.72165506870401
1069,62.11708468830713
1070,51.9070459717561
1071,510.1665339784285
1072,80.56483573767343
1073,252.26198393603187
1074,60.37850959331866
1075,106.19644068348272
1076,751.6121869228116
1077,87.78083855600094
1078,65.906378602874
1079,104.44532345158609
1080,17.881722460724383
1081,24.170233032640873
1082,20.58031598286482
1083,103.98284051580687
1084,121.29280029998918
1085,88.9961766681983
1086,100.43679661343556
1087,407.0776122802178
1088,57.90035845060513
1089,47.70399368261489
1090,11.491116045582626
1091,111.42334475228986
1092,142.3138294283303
1093,13.516868436593514
1094,39.849121953210236
1095,17.859632427766293
1096,36.37390138038974
1097,80.81672122431421
1098,49.116854078354784
1099,42.90458923226873
1100,64.17002692273498
1101,95.92991482721551
1102,172.32267475765448
1103,1345.2471401404161
1104,16.903745682688076
1105,375.02328937882555
1106,11.712591786439306
1107,51.071699783631125
1108,191.6506826575767
1109,28.75318933261924
1110,37.507332620779174
1111,462.4600789919672
1112,46.574802418335885
1113,16.935619739615834
1114,16.254344515330086
1115,30.22052533807541
1116,23.63426332906358
1117,897.9123916271953
1118,32.43609088727527
1119,1849.471263703979
1120,240.26421694381636
1121,114.29997018734248
1122,12.376490650662696
1123,39.29022767940752
1124,13065.366425640805
1125,45.105462893687175
1126,32.69515810746053
1127,32.1711277742183
1128,51.2221062235123
1129,199.6831681205346
1130,107.58339617310106
1131,88.01335167301575
1132,60.96055377720944
1133,68.82995440454368
1134,48.64851960001113
1135,543.5793434748127
1136,53.60051569648565
1137,73.0550830574841
1138,27.28398478140819
1139,75.61004217916101
1140,163.43279447746866
1141,188.6185579768478
1142,23.18081984257658
1143,17.58390189937289
1144,19.83681280853362
1145,16.712874194347215
1146,17.131544250925685
1147,114.4362691243057
1148,9.783154485318914
1149,50.14272564520691
1150,54.85182412198575
1151,23.337463057261427
1152,29.726078580116607
1153,26.062556312278964
1154,51.1466652687987
1155,65.2688952221811
1156,39.34459552370114
1157,1577.294130216586
1158,134.04481584233721
1159,484.0007887501664
1160,7.979799357943013
1161,12.962370295920708
1162,193.56869315518492
1163,48.07449297473601
1164,134.84588152133244
1165,200.8710276100009
1166,35.90982236182412
1167,33.181122457580365
1168,78.7740903185095
1169,23.161146123454404
1170,313.2730767367388
1171,19.86648511102456
1172,32.80920852140309
1173,55.9360627889332
1174,536.0998770998899
1175,27.843856866196525
1176,13.696606044008178
1177,41.70968937079088
1178,30.87874208154384
1179,111.92670838604157
1180,25.82826518106466
1181,21.399139774167008
1182,790.1214812532662
1183,1742.0751326933837
1184,78.33659647900431
1185,131.1605062965035
1186,117.03488137569904
1187,54.091752905841545
1188,37.456781800535396
1189,156.72379261551828
1190,638.6726876881888
1191,47.53308533350122
1192,739.803671246202
1193,45.13141349779667
1194,35.28801122380628
1195,16.421148410266014
1196,31.40586301413406
1197,50.96038345696747
1198,14.548934274191442
1199,16.140551377965757
1200,18.019900451073923
1201,298.16365426484083
1202,157.93317584918796
1203,22.562308083865016
1204,70.33799512186359
1205,307.6427152636939
1206,16.03375767947263
1207,37.662090238122026
1208,50.0127813204419
1209,28.797067042795398
1210,28.11459528430398
1211,25.812850555038544
1212,68.08006907122365
1213,39.22720867263291
1214,55.00098257219708
1215,175.64531944123905
1216,42.89586619341751
1217,15.855714107260603
1218,37.70431729732901
1219,206.71502738399298
1220,34.54470517526075
1221,80.34828582346466
1222,14.52007624113222
1223,39.37902591534727
