,Difference (|)
1349,259.2758429470816
1350,52.94648580833165
1351,376.6989991141692
1352,135.29772794555112
1353,6.780432577551505
1354,111.80726525426006
1355,98.85052208501637
1356,414.23832254994477
1357,88.34853181828849
1358,110.60881248896209
1359,234.16932533053645
1360,62.096623424054364
1361,12.64094555796085
1362,236.28145993268066
1363,108.91664303533103
1364,7.32091029296034
1365,95.09553354487173
1366,414.3696360897421
1367,2758.212033528968
1368,31.583694327911967
1369,232.72675839689435
1370,1408.0354447669222
1371,11.891670120464783
1372,22.712628371240996
1373,40.88452780806382
1374,148.05978890904743
1375,20.343649395003368
1376,100.39825610874703
1377,253.7034363037537
1378,248.00381683314157
1379,35.078116271106396
1380,30.970672569546114
1381,30.422815749097694
1382,202.84361904209783
1383,149.4301107647656
1384,639.7737436797578
1385,534.6939677463686
1386,19.23307934869685
1387,120.44328482825046
1388,29.96371311243532
1389,14.034014055488875
1390,7013.832674321215
1391,59.0460148133716
1392,407.57786867623184
1393,118.94002115249458
1394,74.85731387030346
1395,69.91472213159749
1396,1882.3206230619808
1397,22.744149152495783
1398,1458.6968041445568
1399,20.19581751469886
1400,28.47883497296824
1401,89.87161420823803
1402,34.561087778412606
1403,18.961369985259843
1404,21.87245016425602
1405,29146.519162536406
1406,157.2167366754607
1407,46.06331533048039
1408,13.174874452516068
1409,528.6007359889911
1410,145.60291333842378
1411,30.167326131693493
1412,7109.956180525888
1413,202.95537633484548
1414,50.79004758335471
1415,1884.8643210435623
1416,17.899341826582223
1417,30.981191987710197
1418,22.227217627050923
1419,98.72277207005355
1420,802.3637539961136
1421,1211.561529256679
1422,81.55410746418767
1423,48.28909479825097
1424,17.222215271880085
1425,32.312659526361045
1426,2479.4964490561665
1427,12353.068204045467
1428,210.4702176652301
1429,84.80895951675774
1430,425.1968746025691
1431,25.082141765912525
1432,722.1002258498207
1433,26.00656035834041
1434,603.7464566506209
1435,277.6294523073529
1436,30.6595710164435
1437,181.24182679846746
1438,97.66674246135798
1439,133.8716388629924
1440,622.9252787087353
1441,7.544368237447272
1442,214.60966966107964
1443,92.01031074032139
1444,272.0205121721207
1445,39.12457808499475
1446,934.5281871114801
1447,135.7468899566409
1448,2334.1827211248255
1449,46.802301813227224
1450,584.4394293060824
1451,37.82586376056975
1452,34.29946078439437
1453,16.85107332970508
1454,192.21213627659586
1455,212.2457838878506
1456,36.90453892601035
1457,186.13115759471148
1458,92.40990301313785
1459,125.84556599248047
1460,198.02686473442594
1461,23.801324368335255
1462,36.12223035776837
1463,40.85781282086214
1464,81.70491424842545
1465,44.873373111931755
1466,40.57865827087201
1467,48.46870794453812
1468,51.69716959825375
1469,234.02818093886583
1470,167.66963118701125
1471,16.109729997242425
1472,154.75211028900586
1473,382.7642194657105
1474,2799.7553691862363
1475,54.232891456834814
1476,43.61699164509303
1477,42.98620298645777
1478,92.18444151800257
1479,33.30070989019677
1480,55.54373341102742
1481,43.84536117578005
1482,1042.1062285123962
1483,45.06165713102076
1484,396.8988903379487
1485,18.59247616110487
1486,461.7408507657876
1487,91.27242306527991
1488,16.177313182396283
1489,301.97025349481703
1490,958.5892876736942
1491,14.687898138447952
1492,38.625915953206494
1493,15.7473688050274
1494,93.56726392181454
1495,153.74990961002177
1496,15.70043317761151
1497,157.4156792767005
1498,375.22257082757557
1499,16.06852241181131
1500,97.68556096647086
1501,113.59854876687598
1502,427.45610223040353
1503,89.05313181261508
1504,309.3989949097644
1505,9.016492569035982
1506,18.28075682634133
1507,38.00452185124888
1508,207.32666999315916
1509,10.820210199795698
1510,51.06474910903969
1511,353.04275397038236
1512,916.7608945436303
1513,58.22438295604811
1514,28.572656791806022
1515,107.53600368019315
1516,461.4798537335159
1517,379.2620957848718
1518,50.77490543148126
1519,9.838407536369672
1520,49.88925009099826
1521,457.14270567153295
1522,13.968308350632956
1523,13.857340458540659
1524,42.01995767206946
1525,50.250336328974434
1526,1780.0715874692796
1527,29.03117418399175
1528,11.59256648852711
1529,171.21476911007014
1530,20.31154188621449
1531,23.27069549274718
1532,17.482912594122684
1533,22.099296088282056
1534,13.96125680955803
1535,1053.6462232010463
1536,175.9937937356795
1537,12425.065821752634
1538,33.00903231987003
1539,2385.422384184574
1540,10.716028680576125
1541,6.703833972140816
1542,20.91159640615855
1543,256.55537115208443
1544,25.767003014380137
1545,1449.2862026686335
1546,5944.689839638227
1547,279.8978448472811
1548,622.5534602748866
1549,13.289843895553124
1550,32.82983632851375
1551,279.93518452558675
1552,7.026847046749665
1553,1495.6071839855933
1554,2189.902462274374
1555,8.63701331647754
1556,1420.921970601996
1557,41.258760128203896
1558,310.24043437748014
1559,70.86469140065292
1560,101.76481347087497
1561,25.09069689513456
1562,295.7791324406735
1563,18090.80147973603
1564,78.54811337105069
1565,6.760796029482231
1566,93.67885567667562
1567,93.68588328949998
1568,63.05068604083799
1569,1068.1060251416482
1570,157.63501515298324
1571,59.44949450640589
1572,43.271305680754324
1573,49.103121233481346
1574,138.51385883290826
1575,161.10236112660638
1576,216.4371385455922
1577,9.96502648676241
1578,51.84211389692306
1579,228.3609518349369
1580,4223.904252495355
1581,53.56951461762609
1582,12908.463525916997
1583,72.85175332676997
1584,18.748281676620934
1585,8.039000386662378
1586,27.924859652863187
1587,13.351140693476744
1588,10.990745878338005
1589,25835.83929633514
1590,8.093467539721772
1591,17.846118819127
1592,449.8294681033986
1593,60.851604613581394
1594,52.50970370537718
1595,48.45090709747428
1596,14.88754086092273
1597,57.07632481864134
1598,50.182255946706576
1599,104.55442656109503
1600,33.76914775664076
1601,19.12909872207252
1602,26.176246209260103
1603,361.8400552859619
1604,15.917649940041308
1605,86.64958166225964
1606,51.6917760490577
1607,2668.9507853184937
1608,287.78604835958663
1609,13.92975872405389
1610,610.50276713049
1611,112.91256485115878
1612,265.87756274915404
1613,34.38282275651729
1614,39.02719102633911
1615,13.394111559445342
1616,653.7359997075413
1617,17.786465559137305
1618,14.586357385541186
1619,9.086751063577351
1620,49.70791249776679
1621,32.74578353803852
1622,29.770730922950065
1623,18.298982061041666
1624,199.27632671838478
1625,900.5584151207943
1626,53.65086187833282
1627,7.796263997722285
1628,416.24198072660005
1629,107.17420235100812
1630,27.536097859469265
1631,16.480052708666125
1632,46.46862289151977
1633,8.105508161680664
1634,8.124081509865436
1635,19.710012333547
1636,8.325993110264474
1637,6129.00856554978
1638,564.4012760057524
1639,252.1383403537274
1640,3194.713541800008
1641,145.0816935408383
1642,152.68732994579625
1643,358.69956907333216
1644,34.754348688717016
1645,29.397667470117142
1646,313.40476560926066
1647,14.22051073654884
1648,156.74103401781272
1649,40.820586876039556
1650,18.04434178389948
1651,83.6564954326981
1652,357.029975311102
1653,38.54781231477739
1654,35.61172217148928
1655,23.48181836815104
1656,65.8237058819673
1657,25.16050520205963
1658,60.01196938962363
1659,100.0295133123453
1660,361.581634150189
1661,15.025813160205226
1662,7.6260728961762
1663,9.315141327555862
1664,649.0963229745106
1665,1276.4025192130077
1666,18.54880365113798
1667,24.586736294617932
1668,299.8065340904995
1669,14.30001961801602
1670,120.27647877037566
1671,1657.6744543597076
1672,2132.3470239368917
1673,43.13154216618134
1674,47.35716285339979
1675,113.00196909234705
1676,17.2988514541418
1677,20.086358712944858
1678,58.951701349436505
1679,106.40607208031646
1680,43.42611218390873
1681,21.151488058514563
1682,27.70916806033767
1683,45.430576622891024
1684,36.720664200853875
1685,42.419191745142825
1686,325.17403272585295
1687,1365.9303519607336
1688,8571.710427780932
1689,43.85533281706229
1690,48.95909755382669
1691,97.95047573720024
1692,17.267540958351994
1693,12.980263684348213
1694,157.0933937221156
1695,7.771457863511571
1696,292.15061325634775
1697,70.0479007404491
1698,17.7434713005606
1699,555.1966512617947
1700,140.9195336650592
1701,32.280066170544494
1702,22.036789769586342
1703,18.529494128125755
1704,9.891666900955473
1705,24.483172279290915
1706,210.0937650041443
1707,22.707876895148434
1708,199.3069941645357
1709,161.97879141023736
1710,20.595831844820154
1711,72.22386315250242
1712,59.98281940402039
1713,6.028450124914707
1714,91.72190527309063
1715,9516.368618714081
1716,7.534069083124593
1717,81.52422509312693
1718,2334.488627103417
1719,110.38988542840214
1720,17231.121151693478
1721,34.11598904232743
1722,6.062655241089737
1723,149.58840672929836
1724,20.146361131147764
1725,22.609833178730494
1726,36.23808654413764
1727,21.800879626949545
1728,12.379235615428161
1729,28.846070270475476
1730,46.13836358619719
1731,16.3787359554298
1732,34.94998086089799
1733,30.630025881654788
1734,43.69953371992491
1735,18.094436087385528
1736,545.294871599929
1737,221.47434878527545
1738,183.88412748153823
1739,13.89309664676995
1740,56.71867864718604
1741,3091.2831332571272
1742,46.97696177465146
1743,355.0621438451344
1744,30.561412358179616
1745,16.980901381168792
1746,97.7221079157687
1747,7.910812155160037
1748,49.077420776753115
1749,80.85654937628505
1750,9.71473692059759
1751,10.371053194252315
1752,141.97742298558163
1753,2110.213636255015
1754,34.731265066394684
1755,53.92782498153493
1756,14.67196216120566
1757,120.89555541121415
1758,147.82620625660437
1759,40.210134636263945
1760,26.608161323171622
1761,16.040243936358543
1762,656.7553006027221
1763,404.2906386700038
1764,5845.66255151521
1765,34.042503377075725
1766,10.755342708616302
1767,37.94253652774691
1768,10.90603235330915
1769,36.99227209493551
1770,24.40489514159312
1771,80.98502044526693
1772,861.6338029153312
1773,19.41052839093965
1774,71.14117985500977
1775,20.797767347550234
1776,301.9569337026027
1777,15.588635326758956
1778,752.6030376162655
1779,13.481486240453046
1780,48.35999818209226
1781,15514.661346279003
1782,16.754738437485123
1783,3697.3780339031296
1784,1098.9606424406727
1785,12.829765151756233
1786,100.93253801527891
1787,87.76625784910055
1788,142.45966774863214
1789,78.01648606511989
1790,21.641824564112937
1791,9.849688454876054
1792,475.20550239956447
1793,43.444429284448645
1794,327.7580925940736
1795,26.777747635661846
1796,229.2605067510093
1797,6654.539483826254
1798,31.30954723575403
1799,48.25336599669492
1800,7.913663624483368
1801,628.6689411604756
1802,97.91966475487837
1803,31.291903733771107
1804,99.78194048167103
1805,87.73204006799101
1806,1464.0659815725962
1807,62.40055251214766
1808,32.85052997332225
1809,53.964425995889115
1810,15.20672864957385
1811,18.497061838637038
1812,8.007571039816831
1813,15.067784314585042
1814,27.235762759754575
1815,41.151006820689155
1816,162.79843215726734
1817,29.032187234827525
1818,187.53877255054778
1819,178.4391218804732
1820,81.41398269149985
1821,81.69861954345743
1822,30.610809975024004
1823,11.808910441853072
1824,9.69164849535286
1825,24.529685107395974
1826,39.50285470726095
1827,2304.301678682557
1828,13.840869732713346
1829,39.22899149399902
1830,16.736196886736685
1831,86.81893072902538
1832,13.924279092063212
1833,264.7859795481663
1834,418.72374077174453
1835,5.141672394059901
1836,2913.809668838026
1837,37.113489329731955
1838,31.550982828627664
1839,29.871925927341916
1840,1004.031792841994
1841,33.72065536658005
1842,92.11719857888734
1843,59.42521849011153
1844,55.25199609916582
1845,546.2329568484184
1846,21.617635726815386
1847,11.38159496778139
1848,54.9301601223902
1849,62.222777028554034
1850,8.340268306495725
1851,8.041396645540537
1852,385.02705321152285
1853,5.358408897935587
1854,36.443807917989204
1855,1433.8463934155154
1856,9.333404591105587
1857,11.561279670412336
1858,53.72326593402656
1859,104.54665911697074
1860,8.606078922678279
1861,6.40923269614537
1862,11.061249218611579
1863,84.96474300256428
1864,21.318067873209294
1865,6.796833189136462
1866,25.946965179902474
1867,4708.325309558767
1868,263.34890307609385
1869,46.40505942580675
1870,43.58023363682999
1871,20.516271185763323
1872,65.39435469090265
1873,16.669849840360673
1874,71.58116283093834
1875,29.998764601262717
1876,9.48334950475219
1877,89.37989225805333
1878,27.596835482806515
1879,61.691668788860106
1880,6.765072375173149
1881,11.0973561873076
1882,16.736659636978814
1883,6.5927016062295625
1884,14.410976322833765
1885,22.27488101866249
1886,69.62682465890536
1887,12.14598301941599
1888,125.00227925721376
1889,67.19357199152226
1890,125.58954118444733
1891,882.2347764267369
