,Local (|)
5272,63842259410.78163
5273,96741653558.35909
5274,56086594988.54297
5275,76448753755.48355
5276,97194886531.10272
5277,46806869464.325615
5278,109726315271.45212
5279,47586612913.819565
5280,34510189944.22421
5281,53303044227.26654
5282,22517099157.366474
5283,82009490034.93384
5284,70200377621.75575
5285,75992183280.06335
5286,62370663667.859695
5287,52071417085.48094
5288,71037224705.466
5289,126992076165.70662
5290,56489364927.46559
5291,122330207056.44424
5292,28298980523.293465
5293,67192346370.5461
5294,72920012650.27835
5295,102647338329.0025
5296,40973831953.435646
5297,41418115658.252785
5298,45257727544.13654
5299,76348344776.75539
5300,38779881700.3556
5301,18803105030.926647
5302,69342923979.80692
5303,91401760886.89624
5304,90108831426.72083
5305,56036094012.78267
5306,33527090591.419243
5307,45901862478.1267
5308,91036558278.00385
5309,128572795692.61568
5310,47220108419.25478
5311,38791568096.65057
5312,79356222689.83311
5313,141318134021.4542
5314,66578073790.29092
5315,88266772477.94048
5316,36714359551.74195
5317,76972327983.4748
5318,62063081860.87355
5319,103081364954.9464
5320,57784142589.58057
5321,80730724095.52016
5322,87595078353.13568
5323,136256693644.96158
5324,61170722628.97006
5325,72783746039.09944
5326,50830722419.82299
5327,75103505196.55553
5328,82076412366.84602
5329,63590727716.58097
5330,106606980235.59415
5331,69818311245.72987
5332,74331198389.49245
5333,110076852351.04138
5334,40248478437.21678
5335,97223632398.33667
5336,71544977031.04619
5337,89283394097.24937
5338,65588742389.45314
5339,83319226029.58429
5340,29536090102.573143
5341,88669562909.85277
5342,67288590394.46763
5343,96149879934.70323
5344,97839413601.82103
5345,65184237633.693275
5346,74294061292.19221
5347,80049715960.0574
5348,96778367551.03587
5349,64137704024.65847
5350,155288448392.90048
5351,95366609682.83676
5352,103674044432.57951
5353,87031503486.63945
5354,75446880563.96046
5355,47573574905.52908
5356,102330559553.92775
5357,110817823911.61375
5358,50643376240.07778
5359,85250632221.28867
5360,116013730345.14133
5361,87762342012.81396
5362,85694757871.18279
5363,86622917041.76024
5364,69011592294.16864
5365,15888565434.148073
5366,23362691077.92021
5367,87947614155.37015
5368,71891074524.2116
5369,87223350940.79979
5370,53678164644.06659
5371,77278456346.57635
5372,92222157121.58014
5373,92649274929.54385
5374,74672420644.48201
5375,15040527556.14617
5376,38908237493.67525
5377,53980005669.49806
5378,71934285505.7126
5379,59054729220.5892
5380,40415050841.34546
5381,96928022825.40381
5382,73045662598.2472
5383,73549397754.58633
5384,61938152537.8731
5385,86078774005.90506
5386,94101642370.4793
5387,109190282772.96764
5388,78408476553.70729
5389,94263146065.84158
5390,45102803915.40245
5391,127841929126.71321
5392,53251069869.403
5393,105019247539.65103
5394,34919731770.94309
5395,83122614239.91223
5396,83524332460.89474
5397,67924021625.25649
5398,112280132140.32858
5399,84290479512.27933
5400,29811383580.90868
5401,111523513072.64906
5402,98558034034.47542
5403,73758788518.15132
5404,129363796299.08488
5405,116442525184.14505
5406,105600164419.74844
5407,57775393615.22296
5408,68219300902.45094
5409,121828312062.0982
5410,87730511655.9537
5411,55062588603.2756
5412,96672247099.29321
5413,11094738590.599388
5414,99738490546.45027
5415,29236493340.11447
5416,99267935582.03993
5417,38526180071.396095
5418,75803130577.2843
5419,87165747388.41734
5420,115888053907.27962
5421,75537252820.69707
5422,50441031716.79973
5423,58847950250.25865
5424,47248106724.57582
5425,90082799317.23494
5426,57075776863.30602
5427,101216443992.87221
5428,70652324123.8608
5429,46531518947.83274
5430,46309650793.60712
5431,72481707370.02739
5432,93917623021.52997
5433,73131484891.66463
5434,87113976512.40553
5435,98435127047.7763
5436,85336377217.76651
5437,49482124165.709465
5438,35129936279.004974
5439,76307972866.72874
5440,73275475124.3965
5441,63653588371.16694
5442,78977157038.13739
5443,21609388563.8854
5444,90311877894.79622
5445,89771853935.72313
5446,56892275941.13074
5447,97242558074.50432
5448,152179033540.06113
5449,108779549978.76462
5450,85072413811.03418
5451,88818198623.41394
5452,51236656508.54376
5453,115400634786.50508
5454,62867412686.88453
5455,59902084047.342735
5456,88990056609.01782
5457,77058391738.24052
5458,53695957783.03064
5459,56606441332.48544
5460,153385635835.99225
5461,127429501578.62788
5462,115102363211.54524
5463,69684261076.28645
5464,87713087747.24118
5465,79191944980.32254
5466,70208467473.96
5467,49426927722.94774
5468,56162704916.56509
5469,100770972028.24524
5470,62297347647.49863
5471,100689580234.5798
5472,23235706225.348034
5473,102883213773.99817
5474,125899510809.04099
5475,135535904684.9528
5476,111046876854.19695
5477,60833124702.803474
5478,71133214143.12541
5479,37137726788.646
5480,58938307140.18556
5481,73323714952.84352
5482,46367637062.19717
5483,53926807232.39652
5484,83343323362.18326
5485,62671567812.02597
5486,65127019632.42801
5487,58034444313.566956
5488,27111981887.498142
5489,114871789545.54155
5490,115188033170.8408
5491,96029810146.02171
5492,135161610658.74803
5493,85360661351.90361
5494,35481588218.94767
5495,96966102992.09717
5496,68046603677.26769
5497,118511564712.66972
5498,57825696656.94104
5499,67690991707.60563
5500,148205325353.5777
5501,149032445511.88113
5502,93037002781.23558
5503,66645462426.45181
5504,54117209944.66775
5505,71259698946.53348
5506,76848276670.49924
5507,144835382517.59735
5508,51031740548.09899
5509,98507804343.89163
5510,62050453334.256615
5511,68964026777.36607
5512,139482802991.7617
5513,52462596715.45108
5514,74122070653.91615
5515,118256327118.926
5516,85602458583.71661
5517,51183891352.85531
5518,39714275089.89822
5519,72512690920.93771
5520,71358320717.79344
5521,45706905369.910255
5522,89125723875.0077
5523,64267857706.93116
5524,146641351482.48248
5525,86219991141.36694
5526,89470459564.84529
5527,100937522226.79242
5528,82951776846.63115
5529,65314767644.09762
5530,103096783057.30403
5531,16409190088.239145
5532,46915157057.69422
5533,89253549282.53546
5534,81576011239.39622
5535,61261927479.241615
5536,103937987674.48102
5537,59097287436.42278
5538,45811313228.217865
5539,76439402981.6154
5540,47796760546.63224
5541,103515714968.1038
5542,99101819230.5092
5543,135666584903.99011
5544,105167616786.3016
5545,49360197220.423584
5546,89988287521.55025
5547,117770592932.18335
5548,69129447085.69691
5549,84365076137.30438
5550,39108024646.148155
5551,77312272334.54933
5552,90389179541.44281
5553,117969513319.21053
5554,48426754577.59044
5555,87951061592.25122
5556,94100574144.63988
5557,86221084983.4647
5558,47475119388.91168
5559,81239569448.96155
5560,67369118747.833725
5561,26565303404.598248
5562,129783670783.06154
5563,90216034579.0464
5564,45340226734.09848
5565,75568398673.39075
5566,55549088664.00823
5567,49647179712.19365
5568,50913581474.145355
5569,118137667825.02348
5570,91217850945.04474
5571,132499061263.86078
5572,98912098639.9028
5573,56213308814.61347
5574,68239937607.72352
5575,58336261224.70479
5576,75184358234.1569
5577,117014573904.98961
5578,42710707218.146194
5579,109257537169.67534
5580,118577916110.26198
5581,68326587193.273
5582,72021435971.70142
5583,61105594877.17431
5584,70544834389.477
5585,108954775773.18553
5586,17729693877.9032
5587,14474209557.889627
5588,58386229707.02229
5589,55869941361.44603
5590,90558598726.55688
5591,179709875088.63776
5592,42824696983.30551
5593,78802631340.44305
5594,62166578863.096344
5595,53156356224.138504
5596,79997506131.51973
5597,63108678865.720985
5598,116907626151.39822
5599,58872970704.993645
5600,101903479782.27885
5601,90793800177.47804
5602,74577437589.62463
5603,33969657429.446774
5604,90958604714.45853
5605,81587934628.46922
5606,40019022120.10569
5607,120543542772.98706
5608,75001644203.18605
5609,87430751911.62607
5610,69826473593.76122
5611,77407780955.33366
5612,38690885655.794556
5613,45641218524.82278
5614,83612182270.27937
5615,84730872321.17947
5616,52804639830.43983
5617,95496000347.42516
5618,44978218632.26253
5619,70232190503.91234
5620,107626383491.06062
5621,55778825522.95383
5622,90816610272.81198
5623,59505436849.11217
5624,87093265283.18372
5625,103959917962.9369
5626,83426228019.16733
5627,35592447246.866974
5628,88838488830.30379
5629,74825660541.26634
5630,66327641471.2063
5631,53943770584.577965
5632,63889512667.874626
5633,92292029003.00455
5634,89086436229.85449
5635,82578483034.46416
5636,118927265711.56393
5637,79719893767.98077
5638,53006065765.37896
5639,102743876322.14879
5640,65692656994.846
5641,110592093831.9443
5642,109312223398.82175
5643,55966629937.69684
5644,102813005317.32129
5645,94201020525.44522
5646,48201794462.15106
5647,142377912050.1123
5648,102384218816.50563
5649,57378421009.47263
5650,88992472076.09886
5651,87819708286.04515
5652,86530086617.0772
5653,160057887852.78113
5654,113025244470.70918
5655,76636274765.28041
5656,45399806245.40602
5657,55165075425.155365
5658,28416304383.350746
5659,39085619138.51247
5660,45091103639.63752
5661,46055745345.41101
5662,62741223405.34946
5663,98957642183.17508
5664,118084538842.60503
5665,49613420138.29563
5666,99625352260.6469
5667,175608600226.53632
5668,91612790573.75217
5669,101501535883.45987
5670,72762078615.9455
5671,72599984220.29063
5672,122499722491.05324
5673,84811492072.45523
5674,80693280202.16284
5675,89107298628.7543
5676,101701138386.47542
5677,138167815637.45352
5678,97165162489.90576
5679,31935717778.303207
5680,142397373874.3743
5681,139448256625.2272
5682,75797960487.1473
5683,174741794912.0884
5684,52112996984.152115
5685,80745714090.45366
5686,79200192325.5612
5687,126283017771.08586
5688,92847632360.55508
5689,39936150370.55075
5690,87241202940.29295
5691,142968920356.0661
5692,77805287468.00078
5693,141932336164.22598
5694,83333755771.10501
5695,101436721295.95251
5696,111600405561.37558
5697,53774622642.34047
5698,104821164457.27615
5699,134712877085.68958
5700,40868723521.82525
5701,73405765960.86629
5702,159389159919.42932
5703,68372943328.521645
5704,108842482985.15395
5705,104440898913.48566
5706,29722867885.37138
5707,98696014525.70364
5708,60545564302.948364
5709,58272142055.22014
5710,78701447495.5008
5711,17014005914.986477
5712,56593464851.19332
5713,72064057498.18498
5714,42927928398.73682
5715,58563694301.00465
5716,58888984255.02011
5717,91759789472.38644
5718,82314406185.19057
5719,39434525214.83216
5720,86827763855.97101
5721,93197046182.3288
5722,73667264585.72891
5723,90780653926.03824
5724,122514033696.1417
5725,115145623046.25763
5726,70696810656.39465
5727,76417711198.42151
5728,44301442821.73322
5729,57127639005.84549
5730,58169675165.038956
5731,116891090702.72589
5732,41043627004.04704
5733,107001824177.70059
5734,73595963513.60707
5735,52670877116.543785
5736,90895872843.30968
5737,90358216265.76886
5738,53342775099.76021
5739,118403367144.0486
5740,53732046352.69186
5741,100291497831.46556
5742,95837528466.12976
5743,69282325419.68936
5744,53500276876.59606
5745,90491811206.59949
5746,46991418265.26705
5747,65989589396.133286
5748,36438149960.084816
5749,112333958904.59917
5750,90194892094.58583
5751,86662678776.8312
5752,88088562415.70651
5753,117433528416.84737
5754,47013212011.02338
5755,76386524514.5812
5756,87159054152.197
5757,24466789327.65517
5758,124605366066.73155
5759,148931495827.46326
5760,37127414494.475075
5761,34670190864.01159
5762,39721531801.556145
5763,60820460957.448975
5764,53452049438.81534
5765,93488810741.31383
5766,88209343213.06151
5767,62363487089.56923
5768,74482692282.49677
5769,56877700637.85971
5770,126774652475.6234
5771,101785132794.98909
5772,70894048061.38728
5773,97304473051.30096
5774,49383333000.29414
5775,69915331132.6742
5776,23544986836.148586
5777,75876027241.08398
5778,69482109735.71103
5779,89653599190.52608
5780,35002150044.701385
5781,28173020033.8606
5782,27964231848.761078
5783,83943350304.87886
5784,125076553877.2515
5785,82925562197.16893
5786,98832347250.81818
5787,96877035781.41814
5788,70130861897.81613
5789,87459297328.20135
5790,115305188689.43057
5791,47327742559.67006
5792,118438069871.36816
5793,90122100234.07477
5794,43329293814.08833
5795,23621577252.633675
5796,45136214640.80555
5797,17853233617.040928
5798,99195974488.52722
5799,78502621268.35057
5800,103770867197.4151
5801,80796051974.09283
5802,118882918243.41129
5803,129016435329.65079
5804,78864883674.70486
5805,86720325499.6517
5806,57271735581.38491
5807,48171517272.84611
5808,31574739532.05565
5809,33986027449.9059
5810,44894992564.585304
5811,100928298975.28444
5812,137978624576.3828
5813,66509801694.43556
5814,70286485265.81998
5815,114589845950.63522
5816,123892449214.30843
5817,77292136700.73296
5818,57798292435.134415
5819,55319020772.12584
5820,84029463267.48448
5821,111841178510.66089
5822,102595394337.61162
5823,109215934981.92726
5824,52598562806.99742
5825,64522609695.4045
5826,85801632319.14229
5827,39146291093.22192
5828,104266900130.1149
5829,165496290401.1302
5830,22026437269.495262
5831,130399319538.15587
5832,91490585349.92265
5833,145844179323.24588
5834,54990568522.40629
5835,102741385148.91164
5836,81377238633.38387
5837,70050370205.4213
5838,66361814040.26519
5839,64146484474.24134
5840,92115312618.95146
5841,68252969948.98215
5842,50715451692.55488
5843,66932168309.75417
5844,125117797106.74335
5845,65903992708.62938
5846,27210819944.736305
5847,91678337165.64305
5848,59975880971.57451
5849,113184499963.11403
5850,69560362672.55936
5851,42848215368.52657
5852,197146891610.97864
5853,84920090146.22186
5854,70794295449.30544
5855,49579578679.2272
5856,60967380288.01826
5857,123575459255.81444
5858,53366973254.8885
5859,106500703166.64113
5860,93372214701.59363
5861,102981717806.77676
5862,132674717461.47174
5863,87681284635.8412
5864,109553051350.78545
5865,70317321726.69612
5866,39945635094.2006
5867,80893103809.40457
5868,86599278660.18968
5869,114266268259.55164
5870,83390908047.907
5871,103226873345.415
5872,108439044344.98752
5873,105025421448.32599
5874,114525567879.37149
5875,72618157839.4915
5876,56676835852.078186
5877,130614200641.19595
5878,57305149650.44376
5879,56217461678.51492
5880,166547625508.0337
5881,43804879250.906555
5882,82607901135.35478
5883,73025146683.86923
5884,55272050207.60407
5885,101115622585.72624
5886,48665579545.27295
5887,90849916867.72887
5888,58693543954.4699
5889,84651393538.88177
5890,134048676649.12093
5891,69677591099.06229
5892,27149475321.960323
5893,61677524751.94187
5894,114263235720.98969
5895,133310649977.94414
5896,89016859657.54207
5897,123465516029.35309
5898,84658440194.37633
5899,168186651512.28806
5900,68937587185.12958
5901,67239269542.46278
5902,42540128612.175186
5903,43586230992.45038
5904,125942036904.82274
5905,26610911876.152283
5906,108832802870.36948
5907,63072173678.852646
5908,95866976020.39317
5909,100349251790.16624
5910,53125002952.79198
5911,94758697512.06464
5912,154371588101.88962
5913,70055208290.83592
5914,54424967846.31345
5915,66612723512.69856
5916,133620524934.42232
5917,57081913109.345345
5918,126585019202.8657
5919,83193160041.66374
5920,97830925236.76277
5921,68747445000.85368
5922,112233645359.55927
5923,60735299937.989075
5924,56332395957.523056
5925,72101331283.79448
5926,110389811831.85533
5927,23026179409.614105
5928,146106000717.81073
5929,74944251207.0184
5930,73209688567.4913
5931,85873991804.13304
5932,94141107270.20488
5933,96871764159.09161
5934,123269002682.73972
5935,112602643754.66212
5936,122197559490.25928
5937,66239383650.098305
5938,72868198623.80495
5939,154351482954.77573
5940,88040604832.7933
5941,61144854500.15384
5942,84712810959.3222
5943,83323501459.82661
5944,90033613450.30568
5945,119484512336.67973
5946,77646877689.22574
5947,83782210891.34422
5948,35850044330.00893
5949,140307347072.6466
5950,66814104163.81039
5951,82879166968.29196
5952,57265348201.07505
5953,73225869128.76556
5954,66162765482.751724
5955,88111557631.90031
5956,62414219487.58734
5957,74577151573.19862
5958,73102432559.70178
5959,123464108372.16515
5960,110138856328.59888
5961,95530947289.3827
5962,115189838651.0628
5963,23623570389.897377
5964,74603446009.6714
5965,72672049586.73953
5966,81609753948.78038
5967,153168397712.98993
5968,23885247883.980553
5969,35373525218.1229
5970,36996757679.97161
5971,62016934166.760445
5972,59420112247.211006
5973,92218853664.03882
5974,70607497203.44055
5975,89898088431.02815
5976,83208627524.55605
5977,75011998424.609
5978,73851662199.9776
5979,66622894778.82454
5980,48609355315.657295
5981,64797217444.59147
5982,104597512773.26503
5983,70695863381.9103
5984,87558033616.56192
5985,67084050627.78029
5986,123006470591.40288
5987,93776419639.41052
5988,92137733378.50302
5989,72163512625.6853
5990,82352797512.10217
5991,122161580354.3759
5992,110281966017.27472
5993,56826184931.49389
5994,83886486049.79475
5995,70927182037.10773
5996,57174040622.072495
5997,38648669422.71084
5998,67003487890.19319
5999,62339414366.41985
6000,50018586937.57119
6001,92262179828.0044
6002,63136800777.980225
6003,60982108982.87234
6004,49186483482.591896
6005,79344181654.70212
6006,67646367667.810036
6007,52899867231.59669
6008,75005792833.22755
6009,41374029371.75716
6010,143743465669.3311
6011,96008748468.86649
6012,101744758964.18
6013,106629247296.85378
6014,106105272322.1691
6015,43041286358.32786
6016,87432914753.64899
6017,116831839306.59082
6018,137648715848.19452
6019,89357156912.86441
6020,76030028814.72946
6021,70514084905.63829
6022,81135529830.38405
6023,75105420738.94792
6024,56942443097.796425
6025,89428779498.96735
6026,69296126475.47572
6027,93878775084.97054
6028,54672687371.85391
6029,45888500387.65451
6030,65089887662.79977
6031,75561831018.34839
6032,131911858325.60234
6033,82935465283.7148
6034,105236122062.56555
6035,68579791032.718765
6036,167367941707.19632
6037,90223868417.1398
6038,95627773074.8644
6039,72539417096.4299
6040,50179498869.667885
6041,45713421355.53822
6042,111846889383.89975
6043,70797050168.80118
6044,40494600176.31616
6045,98831294207.5677
6046,86874202161.06364
6047,25523970173.206356
6048,82754712491.76813
6049,74100817291.57819
6050,60700662203.87795
6051,107546249466.06953
6052,57612914194.80117
6053,125719403389.33742
6054,66099639178.26364
6055,98743281179.50645
6056,123790342270.98624
6057,58817824355.48934
6058,52473795775.24978
6059,78728822958.25137
6060,93949933473.59518
6061,80011066839.71504
6062,94144567448.82387
6063,123367990745.93802
6064,100550344208.30237
6065,111715051511.0629
6066,86165164801.12772
6067,78767458664.6216
6068,83961315214.02176
6069,85328203662.18004
6070,80836386943.33456
6071,72818738170.03087
6072,128386298230.11836
6073,81766955433.5665
6074,41565811723.54297
6075,70123505389.43921
6076,93872707967.11182
6077,106960972707.67804
6078,29878955044.640705
6079,99078846042.52638
6080,84051975949.98936
6081,71471631197.20049
6082,93243158999.4961
6083,90854976268.07631
6084,56619751708.084465
6085,39023161489.503426
6086,77615743274.26236
6087,113216126658.47801
6088,76116506886.6822
6089,72668988238.76035
6090,52695374337.589355
6091,74998383396.28806
6092,97225439171.668
6093,51082176098.789894
6094,84057078388.48627
6095,71555868482.38754
6096,94852355680.07072
6097,110110446409.67398
6098,65753861120.83686
6099,101960126858.86534
6100,72183878446.4663
6101,38447213118.68399
6102,79535196136.03513
6103,33640813053.486393
6104,142763198276.09732
6105,45048978035.60223
6106,112011789351.14383
6107,53963319300.77438
6108,74205002703.12253
6109,82413258486.83675
6110,70185269936.85614
6111,125306789792.26512
6112,75604617268.53386
6113,38826234792.68526
6114,63614016809.88759
6115,103404931110.95302
6116,88832711077.96294
6117,67919463885.13363
6118,61621682019.6666
6119,72593873587.0653
6120,117530205771.14194
6121,132977398012.37975
6122,57479647394.08915
6123,57313677643.76195
6124,116072058274.03021
6125,72961910364.31418
6126,38090212697.78955
6127,50688580141.81909
6128,161275303332.8725
6129,92909105711.77292
6130,131534166078.17274
6131,25357822720.872437
6132,27571746678.67417
6133,116679784782.4074
6134,94370138457.17381
6135,89338937392.45041
6136,67570793079.61436
6137,113718780165.284
6138,120410686788.51942
6139,101523547464.1738
6140,87558766322.93655
6141,84562851386.24156
6142,134726136812.56732
6143,59110053911.468544
6144,65198440689.28366
6145,78153093845.0477
6146,49320961297.67492
6147,113215570530.93027
6148,47854648184.01596
6149,49906746839.32888
6150,70928477556.23714
6151,73501204175.36429
6152,117603843533.7402
6153,79957198528.00374
6154,94450419173.50104
6155,114355012102.70712
6156,62634979081.30948
6157,43017072335.70868
6158,61120401249.4901
6159,75946733358.95535
6160,100363347887.17404
6161,64749794486.54093
6162,83873565208.93744
6163,85454562239.9503
6164,85311923292.19601
6165,92646881369.72572
6166,75875675522.14546
6167,98879062382.89966
6168,111059377089.62804
6169,82299654272.2581
6170,77962137464.0278
6171,92557665172.5141
6172,63301401553.274445
6173,160184342249.22797
6174,110308959488.01405
6175,61132020401.29845
6176,116563204924.22339
6177,81710998242.33673
6178,137313808081.95789
6179,36079629278.0477
6180,68809557959.11577
6181,81432774441.37408
6182,77234916307.59834
6183,57779737658.60749
6184,80756314850.50531
6185,118633308792.52641
6186,106540640923.82089
6187,104517674647.89742
6188,39930414990.279755
6189,75354336476.49898
6190,88367643976.16457
6191,110557910466.11034
6192,58598268143.66131
6193,95349669224.71869
6194,77550659736.89949
6195,81582425096.64827
6196,71638077902.50626
6197,101515974158.42123
6198,83333398138.3793
6199,115476782442.40086
6200,135915869083.29178
6201,123631921073.74298
6202,79828895533.13931
6203,148303188386.7432
6204,171583787861.60852
6205,108341317319.05365
6206,73512155422.97574
6207,68957846497.97647
6208,124514100199.16762
6209,52522490466.08336
6210,146341068788.64502
6211,75370809750.64153
6212,72103624775.73697
6213,101800679737.50977
6214,80022044934.54617
6215,104008120587.9155
6216,70429257840.5477
6217,95128561301.07233
6218,32515975618.072533
6219,109157913086.91966
6220,67932993804.568726
6221,191746304826.4788
6222,107847302643.29117
6223,91307606044.33989
6224,60760329693.98767
6225,82430357533.27017
6226,40081062846.947754
6227,143173439581.26434
6228,102269640833.35722
6229,30423337136.481384
6230,108632885552.72769
6231,74251278087.6891
6232,90605307556.91696
6233,41702383509.60402
6234,64036622321.10472
6235,101368606426.84119
6236,95705198406.94707
6237,77505745216.01418
6238,112789337369.25325
6239,125237960968.81097
6240,45599575079.70456
6241,54537115449.0293
6242,59168951178.133606
6243,90379826881.67253
6244,197783990010.41705
6245,30394768354.44048
6246,75216239485.27689
6247,74297265097.50453
6248,76276608578.25922
6249,89408612030.12701
6250,198408611659.5572
6251,68355468791.72672
6252,112963360748.26648
6253,39373525080.501816
6254,101203654701.92137
6255,139640337364.38205
6256,52641103267.544525
6257,124502358199.38373
6258,98343977408.74086
6259,77995389728.29
6260,110269979861.00475
6261,41439073327.957565
6262,186771430651.15637
6263,72436152824.40051
6264,104654330015.6615
6265,145504583324.13644
6266,50424448734.77698
6267,104314147360.475
6268,67581113089.46251
6269,89419891309.82716
6270,23367007335.115303
6271,59779429944.11194
6272,51645637965.77921
6273,82834162968.92542
6274,103241989747.93361
6275,50472984863.02468
6276,85887252005.76501
6277,97608314666.9493
6278,46640383450.77198
6279,107752991990.27792
6280,132392219290.43666
6281,53584724834.77954
6282,81874281467.44162
6283,60754706330.69248
6284,72367409269.76265
6285,89135628307.97456
6286,126715857078.58885
6287,94253913864.49142
6288,127842579388.35362
6289,110143074468.70529
6290,75573140174.35358
6291,62870264520.246765
6292,99311050501.20355
6293,94256902338.71156
6294,125605941838.86804
6295,59407475326.423706
6296,98302685211.5957
6297,73120684087.94781
6298,129347404405.77823
6299,79820034678.09297
6300,122262095093.41653
6301,81922792942.36781
6302,48120043543.499275
6303,169081180212.22418
6304,198716741846.79898
6305,73206174833.16135
6306,128796867023.9799
6307,30667258405.96196
6308,120445262915.64342
6309,63443657402.594536
6310,74614589090.95673
6311,73562756066.45236
6312,152538641524.90448
6313,73638885611.19695
6314,125607098995.45677
6315,77838074972.40138
6316,63665858931.10692
6317,128567871456.91583
6318,79191602366.79668
6319,77537361760.014
6320,114150779604.63347
6321,55379207184.202736
6322,69921875072.82837
6323,130256514485.67522
6324,75227092358.14903
6325,135571580461.16373
6326,69673590819.0849
6327,83185736384.73955
6328,105890422389.46028
6329,67763133399.06309
6330,86922896159.00348
6331,13431269227.507338
6332,65356708582.54396
6333,116231153596.53665
6334,124564308520.63655
6335,60388243252.42245
6336,112802126739.3589
6337,104818887293.15125
6338,85656010179.30258
6339,100331094573.53777
6340,85282954651.866
6341,48358812540.612854
6342,83529484483.89124
6343,113645762021.38676
6344,55895258213.784615
6345,48907624151.69505
6346,99897065961.40964
6347,136451319592.06523
6348,69786448552.36913
6349,88581166199.73558
6350,114230450308.38393
6351,79589875486.58458
6352,75208788248.0876
6353,71109715394.64442
6354,118564767710.468
6355,85922883673.66203
6356,74611607813.94263
6357,99576067004.73752
6358,26267929296.401836
6359,43862231595.426056
6360,91289086752.50601
6361,66471764772.08851
6362,82492893725.43007
6363,73526325669.74997
6364,41349204413.01549
6365,54454217472.68304
6366,80669643124.13295
6367,84827562797.08513
6368,92157865711.55247
6369,84786648691.34761
6370,182877058444.24326
6371,81982476430.71802
6372,30580533872.644398
6373,56116419460.74891
6374,55920532966.94192
6375,106574015298.88678
6376,57277311142.84318
6377,113396449749.89291
6378,132212894107.61685
6379,77883103275.29953
6380,99748451011.59612
6381,79606185770.30515
6382,86563799150.71689
6383,53776247677.10345
6384,129456410054.18271
6385,52648822894.62477
6386,72026418832.2773
6387,38049789163.40885
6388,127458908564.87718
6389,73527602553.42976
6390,54685108612.94786
6391,99379890255.08278
6392,79243213029.45828
6393,46305811596.43375
6394,62135763017.12693
6395,86496526071.5577
6396,117901204528.96541
6397,64567799976.618546
6398,64762768812.498665
6399,82134864922.44102
6400,45951240905.81751
6401,134566401417.37097
6402,46261309168.29336
6403,88861710987.89687
6404,64258748673.61179
6405,162322207756.74252
6406,64700536059.92426
6407,135232961218.03734
6408,80395928346.31839
6409,89431218899.3624
6410,53455524124.48976
6411,122975883981.48718
6412,79730424525.84705
6413,119719141694.88545
6414,56373098930.59315
6415,25376618895.473915
6416,70933201491.55301
6417,102560917270.7287
6418,136865019513.01688
6419,37679988938.73347
6420,92092092451.49513
6421,71548705375.97147
6422,74883891112.1956
6423,87421635360.54001
6424,117609250973.60039
6425,119011602098.05046
6426,124764175593.0516
6427,130029751277.71306
6428,91383070468.849
6429,48956938212.01356
6430,88639624776.64151
6431,69930370248.24481
6432,115038939420.32124
6433,67544538614.39422
6434,37024298456.18382
6435,48352293918.17265
6436,51864163410.95156
6437,99241236829.30632
6438,64668784199.172325
6439,52876195524.86401
6440,97939551654.86717
6441,93004049498.14397
6442,117351464336.5292
6443,82546247800.90358
6444,107002497828.18025
6445,113822903078.81168
6446,80353250896.64708
6447,60862609472.39094
6448,94926962574.83482
6449,99969450411.84636
6450,187994032448.8891
6451,57498284117.76284
6452,59073520261.15453
6453,60705982933.31825
6454,94969353557.95506
6455,89527887029.89488
6456,75946065489.37654
6457,78424803517.35512
6458,119509215901.00111
6459,100262402492.23619
6460,160254032819.36618
6461,111323348969.23409
6462,85689332935.37427
6463,96691649755.54797
6464,88634861132.45015
6465,125521609345.04123
6466,156145860208.28442
6467,109991711449.85513
6468,75783758456.07248
6469,115098564023.41164
6470,110741906074.10449
6471,72673656592.13925
6472,72588799104.26614
6473,46910010651.53882
6474,135016353457.1628
6475,145345936289.37735
6476,121021644301.20631
6477,58256888709.33448
6478,119444383644.43504
6479,82158024681.30785
6480,86239399430.71436
6481,100988977723.33394
6482,134003203329.53728
6483,90828551372.31517
6484,113044821322.48572
6485,99870539105.48158
6486,34813195863.086975
6487,99136344105.79015
6488,111589949416.89066
6489,76181409199.9713
6490,102435514796.33176
6491,83757321019.36996
6492,111594142168.93358
6493,83356525702.69368
6494,108168776967.60002
6495,106707305616.23737
6496,95162296961.01732
6497,142193999457.84555
6498,82738266561.44696
6499,111673034785.30531
6500,107699668905.35048
6501,145519985824.95877
6502,72497941455.99625
6503,194443853027.5691
6504,50212849195.171
6505,80077310152.32933
6506,114248868959.20178
6507,177517923323.99728
6508,106503456069.11293
6509,69304586551.79112
6510,27337291932.69047
6511,53298501069.09951
6512,98740976327.60469
6513,52861020755.934715
6514,68142476336.8122
6515,98624388803.25638
6516,96960163223.88522
6517,105092676708.56516
6518,67641648605.95405
6519,118319736154.41016
6520,92960676789.14946
6521,59891479281.54229
6522,147316998385.92548
6523,62681634142.15919
6524,74382778582.83029
6525,63015187450.67898
6526,73887476068.09834
6527,104938950137.35812
6528,105843254870.58784
6529,84986390110.98349
6530,72424801536.05527
6531,115973741885.37968
6532,59970783038.96198
6533,104530368924.90439
6534,64143550478.51162
6535,96726864849.0692
6536,110447978671.03854
6537,71597774438.63301
6538,114946856435.57103
6539,105596612940.45114
6540,78920404451.50879
6541,85199450044.46725
6542,85965747774.24321
6543,69559780264.95699
6544,142695616756.8084
6545,50106279278.68686
