,Global (|)
3357,37.99864819640056
3358,107.65610705154829
3359,34.18004801852918
3360,7.490771026444999
3361,218.59224116811671
3362,21.933963375536724
3363,85.05118899066764
3364,19.60065613535066
3365,100.48610780575075
3366,10.17362164400091
3367,27.077108515083175
3368,126.97903280652937
3369,18.87251994244562
3370,66.33774257938694
3371,23.750720324630137
3372,15.012451276776108
3373,18.008079706198096
3374,9.024336745700294
3375,88.914255032129
3376,32.43659817506193
3377,254.6099931341678
3378,8.551655325514306
3379,243.6241772266229
3380,69.65656629843359
3381,21.537811817842407
3382,29.634329804360966
3383,40.92910912806863
3384,71.95157672345582
3385,15.660738423637268
3386,36.40908089934411
3387,25.260300514599717
3388,17.118521368313555
3389,6.751475347037146
3390,15.583663775246304
3391,38.71306293182881
3392,10.209511050867441
3393,17.972366255590533
3394,234.28395620335468
3395,82.09386526740568
3396,54.54609611410235
3397,71.2935940307799
3398,41.28393527435698
3399,56.20929906468223
3400,18.075347946202665
3401,35.161237419733105
3402,33.227151269814726
3403,7.9709188550831405
3404,14.928847600430599
3405,9.754482665305169
3406,162.4749470042962
3407,36.4875843441082
3408,36.285121981283524
3409,16.27500887295648
3410,13.50202184597604
3411,1049.2988411288131
3412,28.579924565845765
3413,17.569836780308226
3414,163.69978248029304
3415,306.1248010686203
3416,5.937418048880164
3417,19.817607284309833
3418,24.568263108658243
3419,111.68515069915838
3420,1319.3635788001595
3421,13.144910016812206
3422,29.711734972421386
3423,11.259432401407718
3424,12.817460881817684
3425,408.8694723505298
3426,38.91379890473254
3427,20.38555979140737
3428,43.21490136584593
3429,13.08604075595261
3430,287.3871216642129
3431,330.8090250750448
3432,19.303623687421997
3433,145.4637051840917
3434,62.762390346067654
3435,60.54497121074306
3436,8.701471501470841
3437,9.941861115992227
3438,40.663525837129455
3439,16.96510337224731
3440,82.58420239987511
3441,34.90957719578005
3442,14.34453477071376
3443,172.85454648164466
3444,20.873844147600547
3445,20.71209434355814
3446,18.87489510964945
3447,83.22695900498154
3448,25.040366020077958
3449,91.35947498314339
3450,12.140781855481212
3451,18.92477944596679
3452,11.013223364451397
3453,51.64494802884675
3454,11.132319706945264
3455,15.690930045264274
3456,25.982539047631775
3457,36.55392716681123
3458,71.3650033595713
3459,31.08530270643408
3460,13.207473748599188
3461,13.387288337311372
3462,14.52418062538535
3463,41.80716259004079
3464,10.40235340430348
3465,16.839932929054708
3466,13.56577691293157
3467,35.109275925857126
3468,11.44204484458014
3469,203.30288097844038
3470,9.114016432203716
3471,132.71625303353318
3472,42.06181355645379
3473,550.0203237130665
3474,20.679623557881673
3475,34.70465648038788
3476,737.987193940613
3477,10.438165432047224
3478,11.206469161431523
3479,68.8009933811065
3480,16.418222303470383
3481,38.895170056705524
3482,69.08776238244232
3483,27.803581530534
3484,57.12163452125506
3485,20.2368364351656
3486,8.6980781619444
3487,660.567608123686
3488,128.74890545032437
3489,53.87526404947236
3490,70.02281817940967
3491,104.22949462880294
3492,7.504562001881396
3493,25.56549413298631
3494,10.542722458149276
3495,20.213132221530408
3496,11.240175449463894
3497,29.52777823109368
3498,42.33792739742894
3499,169.45261053816816
3500,36.63698430888443
3501,1088.8497997924712
3502,19.244185058251478
3503,6.881950392909619
3504,10.85587336829067
3505,34.47356877642093
3506,18.175868980615235
3507,33.05485989647719
3508,2217.069379805204
3509,76.1489189699218
3510,202.54344529191857
3511,16.9858410467458
3512,51.60236224962559
3513,48.025033877403004
3514,19.13125258346151
3515,11.697279083872578
3516,865.7938274039875
3517,15.989637572670427
3518,31.189320092815798
3519,15.896841722892438
3520,117.64121683784585
3521,15.727108285687825
3522,156.10801660650662
3523,22.00391723435309
3524,42.50890454850363
3525,34.74940806951871
3526,18.64851209807708
3527,11.514882910110648
3528,17.657588282976263
3529,45.423081005077144
3530,27.19180974458661
3531,23.523447729139605
3532,101.27667207831146
3533,12.212766361948077
3534,157.2778044278921
3535,14.790609232263758
3536,48.65541530212836
3537,21.283697234071305
3538,11.769953983472776
3539,93.461585291745
3540,29.55890212940956
3541,26.275899062610723
3542,58.17301416648311
3543,123.70556192324722
3544,94.80135508386022
3545,35.15312225796023
3546,463.18433335850153
3547,19.15484301549612
3548,34.93298416245506
3549,9.395560890524589
3550,49.19542300704513
3551,56.98038828458478
3552,48.20323575516282
3553,13215.714504608357
3554,54.0070249542257
3555,7.688669802525647
3556,27.629689356961112
3557,14.295200412752981
3558,25.428383010568268
3559,111.97326382780902
3560,47.83599089330604
3561,26.697744186216582
3562,37.73936673441767
3563,147.27023147005374
3564,44.99321323590352
3565,40.49688324423576
3566,21.466139001499265
3567,50.753164273871924
3568,64.37915176761815
3569,308.0404464328743
3570,43.29971187127063
3571,20.345453582609174
3572,387.0408414417952
3573,11.183798572344397
3574,121.9533607590442
3575,14.854039118735468
3576,331.0086156034471
3577,10.530461481632713
3578,23.962945675411536
3579,30.898886124288808
3580,15.327926921064797
3581,31.069337825594474
3582,470.0112186417505
3583,38.23864014399389
3584,27.62042606642429
3585,53.15781104622178
3586,43.22700106313476
3587,343.6843421132607
3588,56.10606988028283
3589,14.953728644207125
3590,11.463160972426508
3591,376.8649086220242
3592,29.327629024637353
3593,56.640104889205205
3594,11.912700386542108
3595,31.385656256258272
3596,25.64322648107069
3597,21.45047166985966
3598,11.086634534206798
3599,18.08021085816043
3600,186.92678834809502
3601,114.97134517521525
3602,54.960934578116614
3603,8.34765772446387
3604,57.37298454541415
3605,392.9927972515486
3606,26.553708302199478
3607,22.614564050263
3608,36.82692791570918
3609,13.393556652698717
3610,23.952002332781888
3611,14.81522540484802
3612,45.589211869019316
3613,22.59435645425312
3614,122.44504613214707
3615,8.197435958245908
3616,11.937622069949937
3617,189.20738870759445
3618,69.83831070061085
3619,64.80343473489067
3620,41.00678404010568
3621,16.719153087493268
3622,4776.050765864055
3623,39.04169245829873
3624,22.402453965232187
3625,58.036089610777296
3626,84.33285311610041
3627,82.71124405483387
3628,26.55639438305155
3629,16.460928234673965
3630,19.376346846134233
3631,60.26145799245904
3632,118.03563223614394
3633,27.286910897452444
3634,41.54845704631505
3635,58.449757774131534
3636,221.40611093386906
3637,81.7456976352454
3638,37.760123449728766
3639,75.51903318787498
3640,142.42475167169718
3641,35.72484248902548
3642,63.28411246939822
3643,17.2590611959862
3644,80.33850745235404
3645,100.08778108429861
3646,22.812524288979255
3647,83.99530118776629
3648,6.279015807483967
3649,27.531621494277438
3650,18.37454233685579
3651,326.1689665891353
3652,14.750531746201109
3653,79.50486561433794
3654,9.898159886467996
3655,24.120216624899545
3656,48.32471462039043
3657,13.076020418271971
3658,27.32140479896597
3659,66.94350829715351
3660,17.633143793394826
3661,27.360438865604483
3662,22.244352809260477
3663,10.983020685813953
3664,31.878497340032993
3665,10.812488230799103
3666,11.249196189917352
3667,119.14395974268422
3668,7.1826323730449255
3669,22.351315014835095
3670,11.992036962263526
3671,22.85243491468067
3672,32.98331472198766
3673,12.031832848768733
3674,56.78819402950765
3675,28.85312305880762
3676,60.423800437408524
3677,27.78830533819609
3678,153.73248621967977
3679,10.476251878081493
3680,28.094974703563214
3681,10.163486370030986
3682,13.427431591867547
3683,182.22793015131228
3684,126.60405002767403
3685,11.34834887002579
3686,36.254421126846985
3687,302.49656785586853
3688,92.67923031033126
3689,14.828176349829704
3690,70.65384265731758
3691,9.398637393984819
3692,64.05004356010322
3693,28.909619105617892
3694,11.926484593176209
3695,18.164722676685205
3696,25.94614588395655
3697,161.75545476742533
3698,27.571637123925633
3699,244.19433764364226
3700,10.70957853869639
3701,6.99140279564036
3702,11.85893937847271
3703,5.3344789893760485
3704,72.1151914665937
3705,46.39565527831549
3706,27.342528822027155
3707,31.76805240147365
3708,7.559822457057824
3709,37.62372295877542
3710,118.6056765256662
3711,19.288268764517465
3712,14.82162107846053
3713,20.8271132326589
3714,99.65999842441985
3715,95.3802467801335
3716,66.88609920489452
3717,35.77803117800389
3718,29.542455689273098
3719,33.96435021439902
3720,10.381203948517216
3721,14.307324614340091
3722,14.487086693542857
3723,126.59773027211389
3724,19.95063890754544
3725,19.093083573140273
3726,88.6384245972138
3727,17.793543261317705
3728,12.988703433640822
3729,21.709724525398084
3730,40.54760361117031
3731,1542.5682904481478
3732,11.26457839936452
3733,40.90474736747185
3734,12.461473949100345
3735,13.052714464931402
3736,34.58770505787409
3737,16.345085889352067
3738,71.14351181586284
3739,27.398481207220534
3740,8.472496686103959
3741,22.55227696557045
3742,17.51534346524061
3743,28.626758923825186
3744,15.886914975003329
3745,20.98492610878501
3746,11.369066647983336
3747,37.30133473034316
3748,17.471588903287643
3749,31.887862642544885
3750,189.77219581943714
3751,46.8742688781486
3752,11.496713828462292
3753,62.59727740530504
3754,30.702948004356383
3755,34.607763516819325
3756,106.76602658301739
3757,25.137597914705285
3758,12.960545205868474
3759,14.456071849121887
3760,18.262954074461774
3761,30.03187804597236
3762,13.344689269796271
3763,27.615505655619806
3764,54.20220006512348
3765,84.28426263569234
3766,10.382268780502084
3767,69.70705834176407
3768,16.80739276729505
3769,40.63807801368216
3770,29.347722212333483
3771,8.717838093915109
3772,44.228974042654976
3773,23.993484839900464
3774,11.517095057158482
3775,62.22329616630594
3776,17.82216317308458
3777,15.055553128731841
3778,281.16769680114027
3779,54.581958744028434
3780,22.088908236337048
3781,176.765925347884
3782,381.3782141334066
3783,13.078688625951635
3784,109.65642722589531
3785,16.155644371765447
3786,14.077746542263185
3787,28.047152662875124
3788,33.16314154094214
3789,75.41144577870683
3790,8.398315721780333
3791,59.528635168786046
3792,23.26210419046092
3793,42.284340930171794
3794,19.6443051208617
3795,93.81505717121183
3796,8.063478489280154
3797,23.638693042186148
3798,71.06796579734369
3799,72.05634650836745
3800,153.29959290491348
3801,11.114697525244498
3802,86.08706868683842
3803,33.78498339011957
3804,14.868535773027334
3805,61.17258794459472
3806,187.36444859751555
3807,12.463387993062446
3808,24.52486825753828
3809,12.52076344404938
3810,4676.24068355678
3811,27.639736266983796
3812,24.906205501832666
3813,19.266845462105774
3814,8.409547610517182
3815,10.213423748671103
3816,9.624096998601452
3817,16.49628858661735
3818,11.42834547629028
3819,41.88427372151765
3820,520.1473523968972
3821,151.18843251411968
3822,10.039819705267519
3823,23.66610200873983
3824,14.093529963321645
3825,36.46765246545854
3826,19.36390258257074
3827,68.86939051362718
3828,19.745180885234085
3829,35.161048681280256
3830,51.08754556728996
3831,251.64268834699502
3832,74.66606985508653
3833,42.198062810599225
3834,36.72948678461762
3835,48.65663578564943
3836,39.63324691501833
3837,113.46574946302184
3838,17.42965534894113
3839,56.21613874837188
3840,42.12354290484688
3841,22.62353996154404
3842,47.756865819153404
3843,45.49835928465286
3844,43.31229551414914
3845,263.69167036771677
3846,23.536233161613016
3847,23.58111515020148
3848,90.34613194850436
3849,25.441089757413845
3850,9.273161971325791
3851,15.117190166888129
3852,64.04599471019439
3853,63.25193482926191
3854,9.393364364651982
3855,34.86306754898617
3856,20.065033943794464
3857,88.87739672136517
3858,389.70101246353636
3859,13.393053022367559
3860,43.962293065581065
3861,15.391191077247065
3862,901.556380871094
3863,10.446904339084574
3864,35.54575610238221
3865,640.2310963701091
3866,12.614051258352145
3867,180.43464539021943
3868,78.64309811663955
3869,18.371016229088024
3870,17.72813660549926
3871,28.219793838397404
3872,36.20638550654237
3873,279.83997303383586
3874,18.520299939411434
3875,25.877246464416043
3876,7.937346933574967
3877,267.2384353975032
3878,1272.0016154847392
3879,12.044516405120913
3880,26.63641898457492
3881,65.95599198843833
3882,37.35149458371999
3883,21.980177538515917
3884,105.18101669020238
3885,15.507732787609989
3886,17.483827715818183
3887,10.524365520051973
3888,194.02539707222658
3889,38.30205049536986
3890,7.836755926218579
3891,27.877760319548766
3892,50.48974042599054
3893,51.23147478362492
3894,15.69564155741008
3895,31.179430762823365
3896,38.999647054128566
3897,19.707161755481597
3898,30.195386912152625
3899,57.94656798235936
3900,43.10741853522193
3901,55.06841043890107
3902,6.76226452258569
3903,55.02039838205109
3904,11.001642615478515
3905,11.388870215855844
3906,12.953763030873755
3907,62.138326737260854
3908,18.052309598483703
3909,1430.8773191513476
3910,172.90509084700108
3911,229.25197201590674
3912,59.11130006165199
3913,195.53039144052502
3914,482.6419833768427
3915,50.54110328946887
3916,11.29851729898503
3917,9.086694901022364
3918,27.127654499671877
3919,64.93108756029459
3920,16.03452776143283
3921,14.633163792526325
3922,19.26836162763401
3923,124.70593210826485
3924,8.754335652168166
3925,188.39537017419033
3926,81.07953855145401
3927,30.823994035399693
3928,13.1029025535921
3929,52.13712897229909
3930,836.1447545895905
3931,46.971993631729234
3932,118.16025591534729
3933,76.4019785302879
3934,24.953216720768992
3935,11.152022445517925
3936,59.692867774615465
3937,49.025468820631126
3938,8.695765527846548
3939,67.25090771868018
3940,196.77135329688053
3941,33.151249418035164
3942,35.6370889254306
3943,26.920568503098576
3944,13.465844401308054
3945,71.54015129481313
3946,6237.734479036064
3947,65.91094090743259
3948,32.77778460055457
3949,6.813738194479544
3950,41.64036470494522
3951,8.723774082933364
3952,22.50089181976324
3953,30.480451608951498
3954,25.861739580111514
3955,8.247430836608824
3956,6.613499358507795
3957,17.300286931186058
3958,8.789112088680765
3959,9.209818219338514
3960,78.33447939584455
3961,47.20510360842389
3962,94201.03738397695
3963,56.67702647585138
3964,22.985905154051817
3965,52.555297382015524
3966,43.779027288758265
3967,57.68190744026021
3968,58.854265616595626
3969,7.434791159447837
3970,35.08550752584062
3971,14.41266367446452
3972,17.679139398917428
3973,16.462351835614122
3974,99.90298768655798
3975,12.576206908436884
3976,14.129786977409386
3977,16.847550161980124
3978,31.050138458014214
3979,38.18577272989075
3980,24.81414077874746
3981,16.294195578131507
3982,25.92324239025218
3983,9.900234277834917
3984,38.897655441807075
3985,15.164524256042395
3986,85.81360118277779
3987,18.749631373738886
3988,10.14720034391072
3989,10.871293225030493
3990,20.588386805930234
3991,17.865314379832363
3992,21.018507452978888
3993,219.54334939782922
3994,33.96665745232657
3995,67.76176923167264
3996,32.877638718034746
3997,9.57390548585155
3998,15.174156568821395
3999,13.028815591517004
4000,85.8567488947965
4001,131.0195113567489
4002,2055.795062335556
4003,38.27953241015719
4004,40.631367799564984
4005,39.749203149862375
4006,70.69573796886529
4007,18.723988508251512
4008,374.3808823952853
4009,567.4445931008174
4010,13.851078223404064
4011,29.384687222447383
4012,21.9005822771822
4013,14.741459573243413
4014,16.24582600400495
4015,14.802429068937665
4016,19.508465488314446
4017,8.952644152453052
4018,105.21944772396073
4019,29.89631713129045
4020,9.45146246872946
4021,62.07658888710858
4022,104.5436672037206
4023,27.717159893406013
4024,13.75960521436593
4025,23.640863578528943
4026,37.66903933659052
4027,12.43390733471753
4028,61.13871164321033
4029,7.877180120441998
4030,22.364216272364576
4031,98.84164544146408
4032,58.72997099912001
4033,10.634542803192351
4034,57.73348417259097
4035,13.377937564602176
4036,1151.7635248891402
4037,27.226005317064725
4038,91.47456349957872
4039,9.764337393771282
4040,75.36499185609989
4041,30.466537278589705
4042,12.739804201823302
4043,18.11635548994312
4044,263.34662864700186
4045,153.70113567792689
4046,97.88664438477589
4047,9.404651250355135
4048,29.721483088151224
4049,115.44090792244958
4050,112.24810677683949
4051,159.18494081425382
4052,10.044307671110491
4053,57.756998747561276
4054,42.13023569477127
4055,11.45113764236921
4056,12.127708837152216
4057,8.619882221091741
4058,62.83491463101093
4059,10.083835549639891
4060,34.4038829650252
4061,265.2901007813833
4062,40.01902621180175
4063,766.9019919296844
4064,316.4365462086636
4065,113.38578801879783
4066,6549.29063668778
4067,22.835917874842842
4068,9.339791764688771
4069,102.86775129084525
4070,7.93753736537472
4071,33.35924794666453
4072,26.45069182345333
4073,53.439030556261756
4074,14.192978210422481
4075,79.08677831783099
4076,43.29631249199386
4077,13.532789993178856
4078,257.53515694302956
4079,24.04589705345114
4080,36.75601744830649
4081,10.777985249205974
4082,9.820468500826221
4083,9.80295236758318
4084,12.265004261770535
4085,41.773538527549896
4086,14.696309922467535
4087,65.3855920128941
4088,250.27327136734064
4089,14.118053471015717
4090,75.6943144566313
4091,15.195896081883431
4092,20.64511366890733
4093,54.79496848396635
4094,9.922701389294177
4095,33.255202903856926
4096,83.29247378014065
4097,36.89949338907348
4098,7.771461904117534
4099,13.204004485168932
4100,6.470152844902873
4101,18.31198807062805
4102,85.44157520434028
4103,330.149671432543
4104,29.666090537749284
4105,27.026550579333733
4106,33.85884788939713
4107,14.860726629403421
4108,135.4204828029582
4109,57.427849760488435
4110,48.71709547063917
4111,31.178999305762005
4112,11.270645736988756
4113,20.45919834057387
4114,18.689760734215433
4115,11.3716570943388
4116,31.118089312025973
4117,52.29645030109264
4118,8.697670214836307
4119,41.730882919308826
4120,15.667803401427477
4121,65.64670561515223
4122,34.439825171718354
4123,263.07016310640324
4124,16.552515400612265
4125,10.534795750180301
4126,9.582234080048494
4127,14.54887193406278
4128,46.05276969842164
4129,26.401121003570086
4130,224.11548424691964
4131,27.81214361706109
4132,9.022916603570815
4133,23.78421005456579
4134,19.20962654936298
4135,78.82101743356452
4136,19.54274468071458
4137,6.574827419630295
4138,18.324736580037616
4139,25.523390671530294
4140,93.85949815451548
4141,28.04473090382285
4142,56.74445047310939
4143,188.77914521099572
4144,14.530491241639385
4145,16.85883265124517
4146,12.965317608946805
4147,194.98436926970945
4148,18.157106450857764
4149,14.965809452844685
4150,13.74149516790603
4151,20.67073766100352
4152,10.540502148370322
4153,139.14699479744775
4154,17.683403858217176
4155,156.13451777354825
4156,40.261807119185605
4157,13.219307188176844
4158,21.27593071577863
4159,23.214150878137037
4160,20.33297039790901
4161,12.265023998633358
4162,9.530150061531966
4163,109.31722781808193
4164,19.085743099544917
4165,9.675059095759828
4166,10.698918749171765
4167,21.913141469815702
4168,29.196757304236037
4169,10.482897879857878
4170,14.886755393320852
4171,12.321020885475397
4172,14.729093099717087
4173,23.967527440969484
4174,14.185249382660631
4175,46.298092117305146
4176,10.279675644284135
4177,30.239942816738136
4178,42.659899782382624
4179,18.355751796057742
4180,15.368744852965143
4181,18.170352206772378
4182,9.853078443412196
4183,18.060233127408583
4184,153.2836428254229
4185,27.43315186522889
4186,16.116012141315743
4187,24.28153735630066
4188,42.71185513571768
4189,22.100366321284845
4190,128.20359164923798
4191,13.727015284446429
4192,30.4299679429541
4193,27.13702668671914
4194,84.23841035009052
4195,10.481072079629783
4196,57.37357800036694
4197,21928.050194053172
4198,7.942019126295291
4199,57.40551192017331
4200,10.274522151787382
4201,23680.23542183967
4202,26.66169983374206
4203,28.003571792531705
4204,37.750717700970306
4205,20.496765627322205
4206,11.123506697719002
4207,22.053707135001904
4208,36.30704810512904
4209,586.7373003911935
4210,13.599398789876412
4211,15.561603757155076
4212,83.3746227360731
4213,178.44492733123548
4214,78.30157646362791
4215,1214.300066429709
4216,200.3274830727215
4217,1080.7422492285525
4218,20.089071928535297
4219,13.17654279103772
4220,14.669826340327498
4221,24.505511237116195
4222,13.517517118111964
4223,19.877518489730488
4224,9.0053828598845
4225,7.04617465910708
4226,12.764545117411721
4227,17.852261883638278
4228,122.55591596360883
4229,60.23071423106655
4230,10.822858661165114
4231,19.5368674967066
4232,12.21514474486507
4233,63.44248497058173
4234,14.045221038405248
4235,24.71193141317275
4236,20.419709629739174
4237,48.56912871049423
4238,47.42830687465404
4239,51.63147794333912
4240,6.783152653687091
4241,9.84331236594047
4242,31.825071379076757
4243,43.431410580406535
4244,10.03092193239801
4245,32.154281351910775
4246,22.5985143230553
4247,160.4138855162018
4248,67.97975557086761
4249,26.78325308227744
4250,12.749775255760149
4251,9.334122792370854
4252,338.2448348290479
4253,9.610784223349876
4254,130.56207117040412
4255,20.346757684216207
4256,8.93399966376812
4257,11.92884553435402
4258,11.989441151045593
4259,27.87624595013663
4260,37.942562408539516
4261,16.13605051844824
4262,34.67159743674948
4263,14.16080224964663
4264,19.06249248437633
4265,10.79993825172768
4266,3077.709793422101
4267,20.180748642873887
4268,22.63400012069105
4269,291.54871229605277
4270,74.58196760300247
4271,26.294942373450183
4272,10.659533065698858
4273,54.48021909035828
4274,39.23007324594125
4275,3505.321232015065
4276,11.401026095529085
4277,42.981126357793144
4278,28.02446060274299
4279,54.29073995925345
4280,736.2721843666795
4281,13.689819918448363
4282,71.84943327840776
4283,80.08254193909235
4284,7.178557114381251
4285,8.446920970463173
4286,1271.363905589301
4287,7.6818358432294405
4288,14.536493275984133
4289,77.9608331857575
4290,575.2321712553642
4291,10.006884774448705
4292,32.69643121555968
4293,9.618809804654717
4294,13.429327886693084
4295,11.487201285753462
4296,14.600209107153212
4297,41.45230131150601
4298,47.45970530472054
4299,23.150818176208634
4300,37.331240452257234
4301,12.508622540698
4302,11.33237634254235
4303,16.209121632416807
4304,90.5389650862331
4305,108.47227384060082
4306,67.49264391030088
4307,43.29753955427589
4308,21.45406722647452
4309,333.44825862991513
4310,378.4627090106336
4311,19.188038338428484
4312,25.67768550434199
4313,551.6299301427413
4314,219.529998172537
4315,25.46512227330775
4316,62.96935733958056
4317,14.299597373182397
4318,10.63462298113293
4319,216.78039567878443
4320,38.85421850838266
4321,24.075985388278387
4322,39.5728234411303
4323,158.0769600322334
4324,9.249233162391974
4325,88.01585370092343
4326,12.28059504649938
4327,19.147069932294357
4328,21.319436143200242
4329,50.704357739380605
4330,65.05950348971723
4331,26.767911765768396
4332,9.05808604959767
4333,60.74300485577353
4334,59.43190576294143
4335,23.31582828059929
4336,23.405969925993997
4337,24.891155745857898
4338,18.035494484357343
4339,49.38750175088559
4340,54.02179546563367
4341,8.22224364023289
4342,70.4873703784829
4343,9.26897000634473
4344,42.4588394966319
4345,103.65522901907505
4346,26.35271732869075
4347,56.97504898881936
4348,35.27045327912104
4349,38.29732216564671
4350,29.837928750560565
4351,18.3454972248743
4352,15.126228229391169
4353,44.68202730125026
4354,238.50790873716798
4355,11.130233682538389
4356,73.69040610518897
4357,431.3344116805077
4358,29.002642771057786
4359,20.745845474466957
4360,73.51737829138258
4361,214.83365692751892
4362,9.34115690237409
4363,84.12731572634092
4364,24.617000372990137
4365,103.58585579893558
4366,30.05557779608546
4367,26.835707279619744
4368,13.228001614428305
4369,753.1472811597534
4370,488.92266976054907
4371,260.9533906002876
4372,40.04718907426991
4373,14.306723594067995
4374,57.93368149182753
4375,20.448508453446784
4376,135.9116803284934
4377,189.16291350333157
4378,19.618080330323963
4379,9.438712643945186
4380,32.47156083531319
4381,17.75595076239144
4382,55.63868009996919
4383,45.675319223049165
4384,40.94943170312874
4385,36.36127997694654
4386,62.78608406654525
4387,36.90699242992632
4388,318.513321072442
4389,21.539713047165446
4390,32.27774214289836
4391,96.3284861714507
4392,193.39698378288682
4393,29.36258968885622
4394,170.2376891316653
4395,19.511418544590672
4396,11.374104437483341
4397,25.697491841191002
4398,15.371559147835633
4399,145.82445028770428
4400,15.810657701345407
4401,1868.2991249066624
4402,8.767769980920288
4403,12.120096718112414
4404,8.193760266310997
4405,34.78483636648199
4406,9.275977419526587
4407,48.25490288478222
4408,11.211781212300094
4409,12.586607084849973
4410,7.862334250491944
4411,20.93604652105523
4412,26.41850135140317
4413,11.036068596307016
4414,52.14195675405739
4415,128.60485570768384
4416,68.57248692225718
4417,84.56541054509309
4418,401.04329740734215
4419,20.036851249542945
4420,29.275045358771035
4421,97.71153816676015
4422,25.674998223835047
4423,34.89609140903337
4424,12.408805417228507
4425,76.75033006612875
4426,105.91678474987567
4427,28.754873467658786
4428,41.46635948479272
4429,44.146918538826355
4430,13.496058965833804
4431,283.62789235280223
4432,40.89627421644489
4433,463.3366485041916
4434,21.847835493223894
4435,13.621084347939815
4436,36.8228892260903
4437,110.41776008825059
4438,144.44220256980643
4439,11.441092366523828
4440,40.19646854611676
4441,20.96242201085744
4442,50.47772366903865
4443,78.69362146453422
4444,16.020711433296505
4445,21.34089602329183
4446,8.162830804677998
4447,10.999074804843428
4448,32.7525486499961
4449,421.2481102364327
4450,34.54394683418252
4451,9.351783234454713
4452,243.26507981200092
4453,8.483931500907302
4454,12.24988889299542
4455,21.76411257699801
4456,15.654277795817489
4457,45.91771599585655
4458,234.06920922990435
4459,107.09375547012412
4460,2353.2131993150347
4461,60.15489023156439
4462,88.88940053104942
4463,11.339881231142511
4464,9.867487850989722
4465,50.0812017469542
4466,12.75630108047719
4467,30.966432786124596
4468,17.458020323343725
4469,18.24631728694511
4470,26.69199856003041
4471,73.40707500219905
4472,16.046137372501317
4473,29.84669561779417
4474,47.3584498686514
4475,8.528258543562362
4476,39.11889764486673
4477,42.664296153762336
4478,50.90727128615628
4479,13.729885899452006
4480,10.408249887484851
4481,227.12009577470937
4482,7.084028735339585
4483,16.070338139879848
4484,124.5130780654842
4485,71.92428760482014
4486,9.358468800984225
4487,13.592588403198217
4488,29.44629832149548
4489,22.3131027315021
4490,23.442617940905198
4491,25.743987068666684
4492,21.311864516601393
4493,10.925365563121078
4494,76.42761709231912
4495,49.44252591842197
4496,13.21649253007643
4497,27.781134237393314
4498,26.51765411477872
4499,21.54436943051584
4500,2052.301255279984
4501,14.828959619706481
4502,21.47616623899722
4503,115.3223408975883
4504,41.37263866843434
4505,45.88582067670802
4506,199.3495084807461
4507,21.154392317885836
4508,28.198832526186358
4509,46.35026477737162
4510,37.60747621095333
4511,15.896450809237514
4512,84.84459439554746
4513,13.42684656727507
4514,37.70528049479143
4515,154.56795968584342
4516,25.553957432529202
4517,59.83354520477511
4518,25.407075944197146
4519,11.626264202994648
4520,23.28563313020156
4521,17.219483725606448
4522,8.813736799017542
4523,35.883949443306705
4524,10.771857010614518
4525,57.91467576536131
4526,18.296036259509272
4527,15.062391840314215
4528,28.999534090493707
4529,18.583656674546525
4530,13.731221970525016
4531,13.453462968970284
4532,11.32744313990303
4533,7.01763831736318
4534,16.363023339126897
4535,67.0861376511045
4536,628.7172343263234
4537,17.04242818345917
4538,24.35109493077063
4539,165.69646997405175
4540,13.30770831257664
4541,28.49533373797194
4542,1575.2444422316833
4543,49.799786498014036
4544,178.81143698302208
4545,31.912545497888534
4546,14.278472158641387
4547,12.85606221911193
4548,20.86603126513206
4549,43.09010359842583
4550,14.063315112039913
4551,21.96651278255507
4552,22.16135543403493
4553,80.69691480237925
4554,15.851983454478193
4555,10.20885867251357
4556,74.50416728633991
4557,33.75715434092188
4558,25.39126672259717
4559,11.322591873200496
4560,119.97741932740948
4561,11.249385942461902
4562,16.13222827329935
4563,120.18021253725266
4564,87.11607109039649
4565,43.914164309084676
4566,19.92386185599452
4567,40.792268441844236
4568,10.7078062696052
4569,14.093990911988312
4570,72.35339183946225
4571,17.58270596401517
4572,122.86395081446648
4573,7.168120237618228
4574,50.664881176768375
4575,54.41094592193465
4576,32.98784912655664
4577,27.318657241199297
4578,29.4154059376568
4579,88.379867299161
4580,10.296715553896266
4581,24.650061790179155
4582,9.48237599021728
4583,16.106947482340356
4584,12.092971883094933
4585,55.506437715654634
4586,16.12646512199597
4587,25.864159560971995
4588,23.533529153331887
4589,47.741187362901734
4590,40.53478585992252
4591,22.722736198242032
4592,6.568170451385986
4593,11.87711272362395
4594,485.30716974600426
4595,57.62655666433636
4596,18.885385538259197
4597,27.460909469035172
4598,52.83922154305436
4599,16.52783879187667
4600,21.26416619104924
4601,601.3935370966727
4602,455.9013792296252
4603,9.313204828250266
4604,14.363209010891731
4605,62.800769838830256
4606,19.428278311971418
4607,15.239384727204854
4608,22.789154774959226
4609,22.369709632204245
4610,872.9551182401148
4611,8.515776755844637
4612,34.251128707416406
4613,445.45499477421794
4614,301.54565548449784
4615,26.491034765586814
4616,119.35251962045915
4617,14.581260113667678
4618,25.306554055450967
4619,51.12624370072449
4620,20.757376546899707
4621,308.4103230719163
4622,176.7984047835732
4623,975.6876623358876
4624,9.446711383378132
4625,15.868342229492898
4626,62.829983059549434
4627,11.737257744835276
