,Global (+)
832,39.79625278131337
833,40.562413733229754
834,43.75911715676367
835,42.1383958900321
836,39.10551350264276
837,39.10779630550085
838,42.3855593411622
839,36.69468482327949
840,43.01626883331789
841,47.29906880430394
842,41.39322726820713
843,40.629260024798256
844,46.51757722526632
845,43.14500621024279
846,41.38114240133902
847,40.739730256996886
848,36.93877899824135
849,42.550145878456725
850,41.295525024422204
851,38.985325939429934
852,44.198833543021465
853,43.90640972973765
854,42.285523131741
855,43.020527523782135
856,38.81619467062067
857,42.16537514131543
858,39.34777947702573
859,38.36098148317397
860,37.26407057483475
861,42.69257796175547
862,36.865942133404154
863,40.70324729656777
864,41.72947522296448
865,46.980279229599574
866,44.081725711343694
867,33.83093360126691
868,34.325090231422706
869,37.98389228908456
870,35.20270312957861
871,38.697403243363574
872,38.84068333999253
873,41.94804930001965
874,36.516807708329075
875,36.495780787768346
876,40.635134980514145
877,38.63247477471791
878,40.417239546025414
879,39.524508184909486
880,37.43360302565465
881,36.83236141723905
882,40.627846741395516
883,40.862599927614646
884,36.37085132725695
885,40.96847980986597
886,42.993069776972796
887,37.065701742831244
888,41.064452531364694
889,40.16019217952414
890,43.558554023971304
891,39.59787828656893
892,40.23630694038556
893,38.30666497355357
894,45.92391400206069
895,37.51680002874039
896,39.75009012972648
897,37.3779607070621
898,37.14782872313685
899,39.65892438149216
900,39.02694526694546
901,39.65650294453622
902,39.42231225939957
903,41.984238077602186
904,38.116448532521055
905,42.827610359556154
906,35.48321710649593
907,38.67172934547792
908,34.92359486239086
909,37.30393826292198
910,39.55394576195031
911,39.65386873842825
912,41.45543958287443
913,44.58309168829953
914,37.664220149932696
915,40.73585532329841
916,38.59330621879463
917,38.475976274473744
918,39.41493675462692
919,40.77105025147939
920,35.9919920329311
921,34.68695689934363
922,39.35684636374699
923,39.579161015715954
924,39.16524535380964
925,42.0193673057584
926,40.17114798768506
927,34.95079832355281
928,39.67895339608788
929,38.26138575295918
930,38.64321440109833
931,39.14330337660296
932,39.505827063096476
933,34.411313069871206
934,35.86169522199086
935,36.92184250396298
936,39.325462142366725
937,39.985727405486095
938,38.13069797000226
939,40.8710031420212
940,41.51053623620482
941,40.511996533424764
942,38.80550586473121
943,38.32087144480541
944,39.70132515053317
945,36.123543945668594
946,42.12541838594289
947,38.28975739714904
948,42.01227862943873
949,40.514336048923894
950,36.34917495788739
951,43.03346396242852
952,41.420966473332165
953,37.73963471720025
954,39.05115281968541
955,37.29713463897031
956,39.398658859124055
957,38.46146538317303
958,36.29594547108316
959,43.85803520390678
960,42.16002773649499
961,40.11911667662496
962,39.57089787113037
963,35.05184110198504
964,37.72815798217247
965,38.16598439112465
966,36.29232499852722
967,37.85887260238569
968,37.391973684776545
969,40.22921518539876
970,34.86383401457818
971,42.56242169313576
972,38.886503430393375
973,31.29101537987987
974,32.922133860253076
975,33.864014200273004
976,33.44898564573451
977,40.57920336590731
978,35.96801387081708
979,38.32966443448073
980,34.51145793079998
981,36.107864797939584
982,33.27806754987444
983,42.56714599103736
984,39.99178967673774
985,34.42251677495478
986,38.63359958284776
987,35.01016912415756
988,36.13301632210922
989,34.31014797555546
990,33.998243037598534
991,35.61482246665973
992,34.96284912501165
