,Local (+)
916,257.77016719075357
917,233.74128990997298
918,248.56483416189542
919,229.70165984995597
920,248.2493823074599
921,247.5412046293425
922,246.48097758875292
923,256.8146011006072
924,229.06439150514197
925,231.82095979135997
926,259.98678123728416
927,225.81988691797844
928,240.30263495791095
929,246.48092894841344
930,245.64023871273707
931,266.03474967456333
932,236.4650198668968
933,250.33108245672926
934,240.42613942287556
935,243.3735440177806
936,254.22690377754515
937,240.917839924872
938,264.45078196934423
939,239.23574110416104
940,221.7354680535771
941,255.8685065713161
942,246.49413162503927
943,225.56951508121745
944,242.01002844584923
945,244.96964501393518
946,261.51174116017853
947,234.98574338130393
948,249.88457239241856
949,246.52532219767315
950,252.0071435524574
951,231.22249387937322
952,265.7977864369404
953,238.2348551180273
954,244.3574173632109
955,258.53345302407234
956,242.8209462967337
957,222.82735298097674
958,247.02620462625688
959,280.0620703007792
960,259.51468156239815
961,236.72187859678172
962,238.61404301441877
963,248.69614711053268
964,258.2958122133482
965,233.90300496739482
966,240.5801763587718
967,259.64701610888926
968,261.1930817015675
969,254.08056930366547
970,258.1641041280201
971,248.90716071283015
972,257.2466277223348
973,257.22856198981617
974,243.84919666716704
975,233.45857757355563
976,245.76674679686514
977,243.7289217067368
978,274.12149081710135
979,236.47233096681825
980,247.23518790736858
981,255.73955748760795
982,260.1578191487513
983,251.19313533593512
984,252.00761768879255
985,234.51880106604705
986,269.67780467927673
987,239.76893301625086
988,241.7250873874886
989,228.67395480108135
990,254.3824336415833
991,233.56198975995414
992,241.97557319525455
993,240.34516875250006
994,235.12185046822046
995,259.21646429731373
996,220.3156892788561
997,228.79870090372592
998,258.33659791683453
999,261.0633875443531
1000,249.03414673804846
1001,252.00772036063276
1002,231.51622639123772
1003,264.82737740222814
1004,260.16702627072954
1005,238.31234854940413
1006,246.3688972019179
1007,250.104836553109
1008,247.47235959205804
1009,263.80413212194964
1010,227.8617911702465
1011,244.7771875263421
1012,253.76433747082632
1013,261.9585977144469
1014,256.82510916773646
1015,290.1661768997304
1016,264.64748225137504
1017,247.75481740858865
1018,253.69417922061697
1019,234.57120489502208
1020,224.1520773147708
1021,239.6316355253573
1022,245.5439278561515
1023,263.0029599367635
1024,234.68086581439192
1025,244.5481871118001
1026,265.4998356517957
1027,238.9000389847012
1028,242.3013715024019
1029,250.260723268684
1030,244.3792944543039
1031,248.48947105700813
1032,268.0719364778969
1033,243.01465100111503
1034,244.7171752714346
1035,250.85969156943773
1036,262.265609201152
1037,250.0729242305821
1038,247.10756729455122
1039,248.8919344151764
1040,254.62545108976215
1041,256.23186781488107
1042,267.9632450694923
1043,250.1985918914858
1044,252.1926379994766
1045,236.81798570786387
1046,268.92317105390697
1047,241.14189671085032
1048,253.85851230454378
1049,251.30045569994465
1050,249.94126686666226
1051,250.90183946496362
1052,281.3136309162098
1053,256.6113704396644
1054,264.0021956639053
1055,265.8903861009747
1056,254.3729919418045
1057,266.39088844180674
