,Difference (+)
10209,13.912434864378751
10210,294.2266142771727
10211,5.987759476515154
10212,9.777531847760116
10213,21.846912008852488
10214,33.11230272859981
10215,33.48743508933244
10216,5.666047063464908
10217,8.482722162594085
10218,18.241970371329465
10219,27.08524900866409
10220,12.056121289214174
10221,11.244545244614557
10222,7.129127380550532
10223,95.08537397010647
10224,86.26383553431435
10225,39.539994194205036
10226,12.303560345969476
10227,6.493230837054075
10228,12.128460585293334
10229,66.74166854803119
10230,80.32384642227203
10231,60.094843172060195
10232,12.741574942184243
10233,17.94143637964093
10234,734.2241031470364
10235,9.354786893960178
10236,142.61310037804682
10237,364.481703027216
10238,12.12255742354438
10239,19.143964087395094
10240,7.971210193183923
10241,17.126282455760645
10242,134.62339902933726
10243,73.61424669253924
10244,2984.0053653618343
10245,74.30457278554444
10246,65.6107264080335
10247,13.221222106570947
10248,10.978728123897454
10249,73.95001815601732
10250,82.84009181728656
10251,52.31501823181106
10252,24.09689648063747
10253,11.93365082446104
10254,13.432560346652474
10255,6.954860016218314
10256,10.725743200066026
10257,9.195826462763144
10258,8.09477047735135
10259,5.65158345171937
10260,16.101108000071708
10261,16.298888875674766
10262,5.677940317890583
10263,144.2380950089162
10264,31.207703254875284
10265,41.87947651923664
10266,28.125157747930547
10267,73.81206568355483
10268,11.743343353816302
10269,20.6923398768555
10270,18.36730186566204
10271,58.72824840752895
10272,8.682674467812683
10273,8.363076856070569
10274,12.76041836935353
10275,127.17294398126928
10276,707.3051915562505
10277,10.508744785469883
10278,8.219979019357565
10279,34.94630367925521
10280,7.020367193409503
10281,62.25326030728617
10282,32.33960442166157
10283,19.49502591337379
10284,51.46396389648964
10285,26.588908082940705
10286,19.049576039754236
10287,52.38294689556385
10288,23.95676670881916
10289,55.353298100399314
10290,19.61909329696398
10291,9.82540688064876
10292,23.485960070226312
10293,9.984886227584942
10294,14.429023698397586
10295,13.901209808989684
10296,63.47888842901085
10297,98.48228649755562
10298,10.286752133661395
10299,14.049737827431166
10300,36.09841320116789
10301,163.52523644155914
10302,43.55001913192266
10303,6.175395947131635
10304,7.609494796456906
10305,2102.6929348206536
10306,98.53013850603432
10307,249.98446416486587
10308,143.91926652207718
10309,10.902059595126266
10310,9.757269809942205
10311,45.41317588251145
10312,22.022505610611177
10313,8.394910528850986
10314,103.12510318804955
10315,123.6552242581655
10316,9.076921374455948
10317,8.683218235042107
10318,61.87940755946888
10319,22.270339517793197
10320,9.15543604272587
10321,20.850098167730376
10322,30.768553566383698
10323,40.54514752689837
10324,7.053875360559756
10325,17.079817434225998
10326,5.743501248338828
10327,7.5621961586831405
10328,51.10734755125185
10329,116.76320587774829
10330,17.794979650716208
10331,13.120048150671499
10332,14.785125806059748
10333,8.146465222244869
10334,13.986520598806068
10335,6.314034028213616
10336,581.3954186073971
10337,15.621449161388785
10338,14.926764951458335
10339,17.41016127526722
10340,21.22737864280357
10341,55.316622218408945
10342,70.13803027254534
10343,50.52731417473339
10344,56.184464564016146
10345,26.473167507446426
10346,9.984676976324973
10347,116.66018412716278
10348,17.10082347637649
10349,20.429648028990382
10350,6.482659775945518
10351,8.876632941431009
10352,157.87938877319425
10353,9.390132251371716
10354,40.33328265493981
10355,80.70031827475768
10356,12.351644105217646
10357,16.320924188779877
10358,28.75251873468082
10359,17.256186329963473
10360,32.34227099207129
10361,6.345557885057958
10362,25.005988022717546
10363,7.729190323461252
10364,28.88609714430389
10365,33.51574440221043
10366,6.1440124035080315
10367,36.585326304881654
10368,7.660109970428032
10369,66.00365746694068
10370,7.996863234540956
10371,43.46795636567409
10372,20.265862559143823
10373,32.07864068763055
10374,8.528851799440483
10375,62.62946207383299
10376,9.208377786502492
10377,369.8647456286989
10378,74.24418194033223
10379,38.91967584436427
10380,82.62010386635195
10381,20.62982000172249
10382,9.398443818775823
10383,14.683305005022644
10384,14.197656650861573
10385,14.03233185120213
10386,30.86830516732644
10387,8.301660794107738
10388,26.445019535708326
10389,41.73988529383624
10390,7.370208459225094
10391,158.49120803172764
10392,27.329974000085095
10393,8.791214369992499
10394,9.452833842539642
10395,31.753955531370657
10396,14.89440540847044
10397,10.425907625791504
10398,6.765379624637964
10399,525.4883475502296
10400,7.703095872799504
10401,488.63405279833114
10402,13.419105817791458
10403,6.100720163439531
10404,130.82204315167817
10405,20.941022071266985
10406,54.8562071775144
10407,338.9577072742342
10408,42.133843425968
10409,34.574669103155124
10410,257.3733763807878
10411,25.16487307363244
10412,12.46877147785915
10413,142.39472306610472
10414,18.968417963133774
10415,38.645465198910514
10416,8.850527283061263
10417,13.761676765663063
10418,10.007911470863789
10419,5.385984486660492
10420,35.495081892898234
10421,36.99339399261878
10422,12.808684818899703
10423,9.15512289043946
10424,87.98962340803708
10425,21.252740986036127
10426,50.453788112369104
10427,41.183341568647144
10428,8.558696965904291
10429,7.572814394030635
10430,7.524720278570046
10431,256.58769469266207
10432,9.403002622280622
10433,23.67444354189825
10434,8.309655889025487
10435,17.100960478249558
10436,49.55845592372019
10437,15.959340084015727
10438,89.44903998673513
10439,9.04958580087549
10440,39.17836937174615
10441,315.5458830516445
10442,20.004145868145446
10443,19.16059304055958
10444,167.97152889466778
10445,16.314628096918025
10446,8.288539297104686
10447,33.157740739011416
10448,41.68712056768578
10449,20.424350073152798
10450,19.719524967897403
10451,41.95030296164416
10452,10.28493857887152
10453,32.20710288314663
10454,83.18691555043058
10455,22.459740161976672
10456,17.490832667115967
10457,6.6348054270963335
10458,10.30913976438326
10459,6.337881980455257
10460,11.28056848193145
10461,84.5412988646314
10462,5.418962210761543
10463,7.4978893111565705
10464,45.63288890789488
10465,9.51140551758011
10466,35.780273243514436
10467,76.8198950391105
10468,9.715326861385588
10469,522.4950497828406
10470,17.478017623198113
10471,45.28845122338588
10472,4.114675262215238
10473,32.24342142471282
10474,12.035075939834986
10475,25.5413056104056
10476,7.432887387730874
10477,35.55410472391916
10478,14.425452979668002
10479,10.440011958753518
10480,94.80245151197529
10481,6.038374296341166
10482,49.94517021735932
10483,2749.082463232118
10484,11.677975112151532
10485,128.72557825558468
10486,176.93018701653085
10487,12.512935463785473
10488,17.29905987613285
10489,7.851730352527743
10490,5.635651879011719
10491,7.371142222001967
10492,11.294854072463416
10493,17.02532319867698
10494,387.42607296903003
10495,60.82260776758532
10496,14.889009347132731
10497,12.499686844786078
10498,53.09597604695841
10499,100.63028914219734
10500,14.355101466114476
10501,6.65720830771384
10502,31.16740600849709
10503,12.366217726634654
10504,35217.80792820899
10505,79.82221762277685
10506,20.33055097318587
10507,7.440168281243297
10508,9.678076453093539
10509,20.934948952606224
10510,34.02750583953615
10511,1294.5958661643613
10512,33.25723207003373
10513,7.109294408483152
10514,10.634997173366699
10515,6.733688762653495
10516,19.367499497028373
10517,27.252874539874124
10518,22.21100563666753
10519,47.86233556503198
10520,23.280896814584093
10521,24.29889447320593
10522,10.023911631377057
10523,11.065261916445994
10524,23.724314743972933
10525,14.040018233443174
10526,5.988136950264034
10527,19.875904354121776
10528,16.820056126987694
10529,4.8215355539258615
10530,13.290771535295297
10531,35.64848959227859
10532,21.106344620729196
10533,27.619685046694272
10534,15.784928937407882
10535,96.53586193212185
10536,9.641803083047042
10537,7.468182446147852
10538,9.987846574972831
10539,91.43329189929625
10540,7.446543047487167
10541,8.913148456968237
10542,11.342484075198477
10543,13.986870957211995
10544,65.18797143214964
10545,9.07168561394007
10546,13.668064630469013
10547,70.04974486927104
10548,58.81426040921897
10549,19.804122129560387
10550,686.3779283169064
10551,17.286568658094012
10552,20.446814220455472
10553,31.52481177092453
10554,22.518725302383444
10555,192.16819876499864
10556,31.168917605632952
10557,91.13559840731313
10558,37.63825062215686
10559,13.401158821137578
10560,29.63972038548683
10561,57.43722697441036
10562,7.672815935891742
10563,27.17351566136279
10564,38.01417285678091
10565,10.707268016358407
10566,6.657810355408189
10567,228.94955015246973
10568,8.612047759464598
10569,20.582770922925125
10570,6.196310004299437
10571,39.56781449400811
10572,65.21605587172877
10573,15.171804381819411
10574,7.267892330200779
10575,18.53732295196557
10576,10.328011314656191
10577,31.16847928086532
10578,999.5653436721151
10579,67.54097132770994
10580,10.036189639538776
10581,31.06726857231711
10582,6.327090637356651
10583,137.54276108737304
10584,14.929416311121544
10585,16.29058904016912
10586,246.1853191540268
10587,18.753456660056923
10588,20.40131122575248
10589,7833.905043352305
10590,4.125948524478063
10591,6.272863617094917
10592,12.503636291866155
10593,336.63330058982376
10594,139.79448892820406
10595,864.441840083986
10596,38.30633964304928
10597,40.87966386733674
10598,14.498572743690124
10599,21.942213268715264
10600,156.43565581476406
10601,6.339165930447496
10602,8.006130094562828
10603,7.225279216739463
10604,41.284617074727585
10605,75.75087978194145
10606,9.003944140924318
10607,14.640858541279629
10608,40.50191378096323
10609,99.47840356431091
10610,92.65930862998063
10611,11.635137723970997
10612,14.020769390559888
10613,13.288891614001516
10614,17.252681615118775
10615,54.88791109862576
10616,26.439596748070176
10617,26.393477681219363
10618,167.8913780830136
10619,6.697354158375012
10620,6.237431931293284
10621,28.13407453591485
10622,88.79174402646647
10623,9.659398540223544
10624,4.275462360865422
10625,5.405187285996566
10626,30.158302185682842
10627,6.372124245097287
10628,25.33109742661253
10629,12.490121771627775
10630,45.266654708738876
10631,23.89678160135575
10632,10.911361056370621
10633,6.2731800962754205
10634,7.33663888577276
10635,15.551236294576436
10636,18.185660221516947
10637,5.938023827289468
10638,36.608984393174495
10639,602.0248820611146
10640,10.315739609260346
10641,5.457424863090995
10642,9.076236682239198
10643,15.36443435638138
10644,6.204359747811455
10645,20.999777034663826
10646,7.360155623609049
10647,18.160665107945274
10648,59.22013390845375
10649,9.42267130262741
10650,84.73093298476381
10651,6.094258297557583
10652,20.003804410769543
10653,8.023740343598497
10654,83.86601037051538
10655,223.26018274695105
10656,384.69850591410733
10657,23.98750689436092
10658,27.3250048799779
10659,10.001936176185772
10660,1013.4626781916821
10661,7.124194557425988
10662,6.351746068321668
10663,81.52632675560051
10664,9.069333630947558
10665,52.93727242825115
10666,14.168315841515714
10667,131.60686682962572
10668,8.973735878196214
10669,832.2099055225885
10670,7.354534795417289
10671,26.540209935542062
10672,58.512703833743736
10673,8.340202752893077
10674,22.856136020626323
10675,15.254610481911847
10676,8.828853059290193
10677,115.27127029436822
10678,20.593056916064203
10679,6.422983190934072
10680,6.1689780531208545
10681,28.429132792576453
10682,22.467231311051034
10683,10.275918949198386
10684,8.157846082262969
10685,9.691193946840324
10686,10.85026860546383
10687,7.883152905613601
10688,6.010789194996154
10689,72.27486582340983
10690,8.66873843122485
10691,83.34553959808916
10692,109.10359062496075
10693,45.71683330238019
10694,147.25965535278468
10695,4.433322867738413
10696,219.48981163388495
10697,24.111586034209555
10698,53.756366432980634
10699,11.34025788322124
10700,28.919201692317852
10701,17.409408110774606
10702,13.451883194342166
10703,17.31650372876703
10704,1319.6851472153162
10705,19.43370021582898
10706,12.637747650086787
10707,7.518052010598918
10708,166.73137404396255
10709,6.2902488572882245
10710,9.637301544382609
10711,23.08192899074229
10712,21.37571816893917
10713,11.019893645168125
10714,14.109122391613
10715,23.007723396306435
10716,28.24538068305429
10717,4.3960483909462145
10718,27.414495050577724
10719,11.823258133880593
10720,13.551389196212378
10721,284.6998394047829
10722,16.86282909974781
10723,16.990540021638015
10724,15.13632637109907
10725,23.4190239194961
10726,39.83230058694656
10727,87.39957555226519
10728,8.38396505882598
10729,6.854119402249142
10730,429.6751783226227
10731,34.80169839390657
10732,30.398710228343802
10733,32.91931760790939
10734,54.312637093329286
10735,18.650065151413386
10736,9.518409836890168
10737,84.49829061577645
10738,10.181942088043085
10739,15.201809754720962
10740,98.0795845136898
10741,14.066763093657205
10742,170.12466556725596
10743,41.38502012315021
10744,76.99670707979938
10745,7.0980778017177455
10746,5.607062801814573
10747,17.776877285723117
10748,5.587230886529559
10749,17.02211900274689
10750,9.860961006321974
10751,11.858058751490146
10752,143.73918992937848
10753,7.098665501752652
10754,15.490210462439581
10755,20.975855600157132
10756,12.031269503717104
10757,11.714555050157548
10758,4.757908538574832
10759,126.48131562828955
10760,1056.3075165902158
10761,7.699974984398365
10762,20.45454957110938
10763,43.36084627767421
10764,58.01052241910975
10765,67.59695077438812
10766,6.772313708876479
10767,27.37038258728652
10768,8.874443493056782
10769,27.396110557737536
10770,19.182594308105656
10771,59.244040123386085
10772,7.817691682859284
10773,114.89100662834815
10774,2801.5942862080096
10775,12.726940426224
10776,7.661496602453853
10777,320.52090318629257
10778,7.685031070537368
10779,11.354561602237125
10780,12.997772153882835
10781,5.6251117435073
10782,7.006775447977218
10783,42.70866808857298
10784,19.525383434516197
10785,13.208204771151129
10786,199.44290916691668
10787,24.902347247679153
10788,22.548503716132664
10789,26.517150113004565
10790,6.285890188920303
10791,103.52782310553123
10792,31.197157579493187
10793,66.05664990903252
10794,75.49698521312038
10795,45.33228831976715
10796,5.739597880083652
10797,14.453597056763133
10798,11.552773216052566
10799,78.70339313735272
10800,63.11259227372634
10801,16.270909501077263
10802,260.2991350709574
10803,27.861981177267573
10804,24.125607180069405
10805,166.27543497777955
10806,6.383772084837318
10807,8.76464044550629
10808,9.876127553400444
10809,20.972318480315142
10810,28.447536760201864
10811,11.991381307735702
10812,9.408634278309652
10813,11.780755708412013
10814,51.08543093908833
10815,11.384141069945942
10816,24.60123222492981
10817,9.054407274808634
10818,27.681042780110932
10819,1159.5570932418066
10820,25.339609246578252
10821,46.00505238206592
10822,15.685016399171248
10823,23.58821462165208
10824,19.026442438718714
10825,6.4419618158766525
10826,11.008619595622314
10827,368.34444305123606
10828,14.814969440101954
10829,41.82203069793725
10830,24.638294858639114
10831,12.787422598096121
10832,111.19454921747773
10833,557.1080188764176
10834,8.14513169097427
10835,73.83852290841503
10836,72.11255959939484
10837,28.542896029762556
10838,51.43644079517269
10839,13.845130952919428
10840,24.867415270981326
10841,30.973538240233115
10842,514.3281019989671
10843,16.81775058171162
10844,9.127326757787866
10845,6.700679549495318
10846,21.347397669295482
10847,9.709729192687778
10848,9.051096481094614
10849,1350.851582785058
10850,50.848418852290685
10851,115.1633659086922
10852,7.827970509889505
10853,7.285402447190436
10854,9.342835240831128
10855,6.348539170349715
10856,16.711916033100366
10857,42.59144878314136
10858,31.12046360928005
10859,24.77856119459618
10860,8.589169240551218
10861,36.926990516400124
10862,192.77260204029773
10863,13.277347326131387
10864,37.54315612819262
10865,126.50335971747128
10866,20.533521135041276
10867,11.470944367917955
10868,50.37938899310104
10869,220.58822693511112
10870,48.5607381995618
10871,20.82652669333744
10872,23.41895945034585
10873,312.0543943857988
10874,5.259877338795148
10875,11.549217867342747
10876,9.517893638854392
10877,10.844195721755662
10878,924.5938443052075
10879,8.199980937602689
10880,9.509884388188611
10881,15.37660686858953
10882,7.671454079782469
10883,216.02987086660772
10884,20.742709936211355
10885,118.1647246280702
10886,42.07341280717121
10887,24.163191717231854
10888,12.351153558880728
10889,65.78939614266105
10890,865.2879425553215
10891,153.75329382106597
10892,558.2399208042915
10893,7.151194425377996
10894,408.7936099931544
10895,23.57531583644311
10896,20.018905081134292
10897,9.354512444801264
10898,25.882438076813287
10899,42.67163739404777
10900,96.21286663804136
10901,34.628559986977386
10902,340.659294634143
10903,22.371129729731265
10904,4.78874308207831
10905,241.76744785041794
10906,8.800312612773578
10907,8.848989223785754
10908,7.1858648051212874
10909,5.84717699087547
10910,20.888951978316243
10911,7.859569609674493
10912,104.92031709062944
10913,6.974105352356816
10914,17.197501163328052
10915,19.381268430293982
10916,40.74484485100497
10917,12.993878176681683
10918,50.9285231760302
10919,19.832161154503694
10920,171.76470863861928
10921,6.3493909599980505
10922,98.03272609234003
10923,10.77466109677882
10924,89.46079403076443
10925,128.0459061434101
10926,13.00980680557571
10927,46.05444255633263
10928,9.193599715900742
10929,22.792977814358075
10930,7.989190274495823
10931,32.852588718216815
10932,13.77052287254203
10933,18.55430974763702
10934,18.92349467543497
10935,27.65439328879243
10936,15.209463472652123
10937,29.113272344463976
10938,6.765877443060415
10939,446.75613977752846
10940,11.185707926210558
10941,10.784869459600161
10942,56.59226017280694
10943,7.064775667663449
10944,20.81394796931491
10945,63.18395662102432
10946,20.992776948417056
10947,17.721163904834697
10948,11.785590470697578
10949,209.25513789279896
10950,13.334030166645821
10951,10.517426180398191
10952,10.943948365631144
10953,5.197519751890285
10954,423.3803327837243
10955,9.984462765768138
10956,235.56531688541483
10957,10.55865230709428
10958,12.383493961969332
10959,19.483345751576543
10960,33.37522584240892
10961,13.160850959982822
10962,44.09517383267342
10963,7.435737985837894
10964,123.85144663631174
10965,79.63276052340737
10966,10.777405147317683
10967,10.499490867105806
10968,92.58332245536728
10969,33.82797945216021
10970,757.6846211876752
10971,14.821753010080785
10972,25.96739778665671
10973,40.934895915506324
10974,6.942929860855093
10975,44.576379363548284
10976,12.48431910477926
10977,45.679176269055674
10978,12.75156989387467
10979,42.003824280751765
10980,6.720701469849402
10981,7.653031756224017
10982,11.603523006967526
10983,98.40468222487166
10984,4692.767969912399
10985,19.43446442770632
10986,13.289897783355087
10987,11.127875186500225
10988,13.77454114283058
10989,23.276075165157174
10990,9.944655031508473
10991,265.33877250792386
10992,6.402875556265773
10993,17.967869456222772
10994,26.352270405717015
10995,210.52432624655086
10996,25.320215644416837
10997,7.318475237813292
10998,36.97512504594322
10999,26.996746456246953
11000,6.243050080932709
11001,5.5848795303964
11002,6.404437181420573
11003,5.525794867678421
11004,121.4571178057131
11005,93.6103634892726
11006,7.997811948357875
11007,26.727154399158092
11008,61.48564551920615
11009,13.360424961682797
11010,12.615928636315955
11011,338.6265195365299
11012,32.85202087773408
11013,6.88210395326919
11014,22.40462569462657
11015,206.31507153224283
11016,8.515547250428105
11017,16.343499359206028
11018,20.219616088638546
11019,8.93093116652452
11020,892.5747058044526
11021,12.840986696884483
11022,35.261096927988795
11023,18.112988184317512
11024,27.183734039690368
11025,91.8491505195028
11026,26.60476702123808
11027,37.08237315978565
11028,52.95287437457087
11029,588.5492182868053
11030,9.562102628026473
11031,14.56732161281013
11032,51.827747659374076
11033,6.259190251076187
11034,159.9632021350779
11035,26.39139457025298
11036,11.576875497036903
11037,6.59934020288417
11038,7.604255399988947
11039,15.901653025415754
11040,27.988731407279253
11041,173.33794191510063
11042,11.208286897025381
11043,15.71236236020439
11044,32.705941958518906
11045,15.12555211631127
11046,56.77898405553224
11047,126.12910612355137
11048,90.4391461292135
11049,22.344590391710277
11050,12.571623757059237
11051,21.531649353209712
11052,11.11275344417591
11053,19.21995689403323
11054,26.73781781132462
11055,12.805762952702489
11056,8.352850900598046
11057,6.895021086352909
11058,13.045130893435639
11059,14.791473207461339
11060,16.128153703016906
11061,54.57655871230427
11062,24.208940551391176
11063,209.44845931671628
11064,14.337170497751153
11065,30.087030970495046
11066,10.331321680433161
11067,6.301332367314969
11068,122.8612982186826
11069,9695.5091486965
11070,12.893952034984034
11071,155.93513737933617
11072,68.20526772154251
11073,10.583760575151416
11074,44.313925487614604
11075,25.18696725971535
11076,14.740571940610463
11077,9.402716949528623
11078,7.282748159459077
11079,5.737355249167262
11080,10.838243573293415
11081,9.7504520828824
11082,5.257774618111171
11083,28.671643498235664
11084,720.5788714923033
11085,201.49385973315822
11086,86.49729275054622
11087,25.36724872111163
11088,68.34931545966352
11089,4.91463052968443
11090,150.17765836112636
11091,6.43109082059995
11092,48.02743629268457
11093,12.4042872861835
11094,12.899019798923637
11095,22.89888681612612
11096,9.03294588521978
11097,19.044294608922538
11098,6.31681900987656
11099,120.46451783570198
11100,6.796004767316179
11101,106.41443979713794
11102,15.305967300614286
11103,11.481320589144278
11104,39.243341269113195
11105,98.91776281775371
11106,12.004574010887536
11107,36.590522165285634
11108,10.208507247960192
11109,27.977761727850563
11110,22.03955426002734
11111,7.018032235310897
11112,14.098925102955034
11113,68.30820561720067
11114,44.655240873874796
11115,9.165097595424534
11116,13.394709302369606
11117,112.25061360075011
11118,6.540107391847197
11119,10.037218449039472
11120,25.553029979191912
11121,24.800355880734337
11122,13.779709756340225
11123,22.57137256862113
11124,55.84664514138453
11125,8.428522291572387
11126,24.570214852575592
11127,5.398340396922027
11128,4.270868930524118
11129,12.331116024601604
11130,6.39017205064723
11131,52.566912244335214
11132,10.746087730670755
11133,154.42136303862267
11134,64.45878958121487
11135,37.53792882919114
11136,68.72043823654955
11137,9.52825761104081
11138,9.28138262117679
11139,8.243043462399699
11140,8.466687923719665
11141,75.63801000765561
11142,8.05517013050463
11143,36.214656275773095
11144,19.22101132521268
11145,13.604226012123261
11146,33.328577733435786
11147,21.070525816438632
11148,23.224487659470025
11149,8.497336250436648
11150,53.87600877486374
11151,11.922158222931401
11152,48.62868304202587
11153,22.50654309608327
11154,5.819261984218485
11155,13.759467627356255
11156,7.619055422912029
11157,20.426232248171818
11158,6.7000100527072055
11159,17.561901534880214
11160,10.186310958280997
11161,68.06757165643116
11162,77.08240025614508
11163,11.47727494217491
11164,12.640100918373188
11165,13.056357478576343
11166,178.0459183088326
11167,10.076925472600799
11168,6.324761744709394
11169,20.85978543003477
11170,21.276183184189293
11171,93.4934580026508
11172,66.49863373344648
11173,44.45938445191625
11174,23.90899174191156
11175,6.65597798530188
11176,299.7404184730768
11177,88.94737446388832
11178,11.054304380235193
11179,37.36608571629591
11180,9.059623957648784
11181,59.239177355730014
11182,7.437007338691692
11183,460.3793394424771
11184,26.744626154326074
11185,30.194606990685273
11186,39.51037960945891
11187,8.687343216571902
11188,15.179363110638068
11189,27.02279362177844
11190,40.449736764514526
11191,164.69887606095702
11192,14.466490195683047
11193,11.803651138055873
11194,10.223626485935487
11195,26.089522331327377
11196,54.23965703610782
11197,38.75701201263115
11198,28.965363134464987
11199,293.98437467366455
11200,8.746809760396438
11201,11.380083189334295
11202,8.373296784242418
11203,12.903842874535268
11204,6.1012750012651615
11205,79.27705979770579
11206,21.831343041537934
11207,9.217855950766802
11208,11.641285629218642
11209,23.240403386025637
11210,11.800876301508865
11211,7.933132324194101
11212,11.040512714345258
11213,8.634607076993023
11214,68.0013209394632
11215,18.460513134356628
11216,28.711330712493115
11217,10.155244435861327
11218,13.878575537209096
11219,38.67274486164364
11220,50.210564112617355
11221,4.59242581993511
11222,34.911417840467095
11223,10.23950024675769
11224,65.53480732055307
11225,19.120902570580608
11226,14.106019242953856
11227,20.795348519709833
11228,12.581013173399091
11229,12.43714526356014
11230,22.022675838892603
11231,13.967912532722641
11232,7.132008844540122
11233,19.206692864431965
11234,25.463288161597468
11235,139.28503402006228
11236,8.028177363067867
11237,60.50865667174871
11238,17.532171273691674
11239,45.9910854665558
11240,92.75773609466191
11241,203.85500491962546
11242,7.694898779588831
11243,22.455306293076468
11244,25.37246443733777
11245,7.238574989921435
11246,14.372772485977698
11247,46.516565076623394
11248,13.917429088566308
11249,76.71050189073988
11250,4.317511379200003
11251,43.32855106881348
11252,17.596831085243654
11253,14.69277645770586
11254,9.17425915985678
11255,28.04658406426083
11256,14.309250344774071
11257,12.142698882220769
11258,65.29572570890812
11259,36.954309313815905
11260,5.221397666477108
11261,654.954462233482
11262,134.10908106143057
11263,37.56673351160822
11264,9.552556755446169
11265,5.460874151756561
11266,11.700792440024095
11267,18.885273411150223
11268,57.37581967433588
11269,192.93823200092976
11270,7.889658989350925
11271,29.358547804900397
11272,21.583777477670658
11273,6.7102424998698655
11274,7.764627083920494
11275,18.203060851059995
11276,15.240281880275552
11277,37.135785127288145
11278,6.557510693099754
11279,449.6439411567211
11280,10.92457943189251
11281,64.45402430556778
11282,18.277123112983162
11283,71.32999752757605
11284,20.69260478216657
11285,6.304532522025784
11286,26.950125052281955
11287,55.19425019668295
11288,11.538095154375775
11289,8.758685442245577
11290,11.573384703283136
11291,117.60597336123762
11292,6.34717661166385
11293,415.6233342865514
11294,12.832120581712564
11295,33.002103445059106
11296,20.563868240776063
11297,129.15807873579755
11298,16.836040338632777
11299,121.56045349720041
11300,11.592460187722693
11301,7.0159492088735105
11302,8.141536332258823
11303,9.42840838654891
11304,17.55245471583172
11305,17.036881264844407
11306,8134.01736975894
11307,37.4069822930152
11308,11.901766728878625
11309,12.69958125940594
11310,13.982870224313343
11311,43.44251715489489
11312,21.05181319607311
11313,72.50768102533172
11314,15.784133741360078
11315,21.96161855731968
11316,56.16602273064659
11317,40.70931295733533
11318,78.62044435672388
11319,35.50329148183977
11320,22.03123701576849
11321,238.26599685359636
11322,10.42302030763388
11323,16.83616656318093
11324,20.239934883012435
11325,11189.00756493071
11326,5.678679576259123
11327,805.0855594690787
11328,23.814564870298316
11329,7.976212960695798
11330,9.40960689142133
11331,65.96949969063864
11332,24.489164521302285
11333,139.12136856355673
11334,10.325244941567918
11335,101.42470982486785
11336,9.231508594292585
11337,6.542484046576694
11338,7.89433195173874
11339,51.13189986069909
11340,85.43090947278407
11341,6.836245708250269
11342,24.046858425341956
11343,5.832243201977292
11344,24.92469778506095
11345,10.498883373801757
11346,7.304715381103993
11347,5.800107370529218
11348,28.0277267792658
11349,108.4761407563983
11350,5.122045219552211
11351,6.27864223108335
11352,65.9884944053474
11353,33.96399295768008
11354,22.61699333202377
11355,7.268906433736605
11356,1788.4542379517547
11357,9.385077893355568
11358,26.22707970507189
11359,10.373228878129714
11360,7.821034547963206
11361,48.5092461322785
11362,14.434948709102512
11363,24.927219650199174
11364,15.590612687325487
11365,72.40276648896032
11366,3589.3804149295174
11367,4.980403342828718
11368,29.379708583082518
11369,9.73786848321468
11370,12.454373551555124
11371,4.487764550391232
11372,6.982812647148731
11373,26.06475274381008
11374,18.673153569109008
11375,48.701028286966114
11376,9.601190152648817
11377,26.941113659252174
11378,14.818324237360347
11379,51.590539356002736
11380,16.281988158014997
11381,83.0141637684386
11382,66.37268593517615
11383,100.13274065438458
11384,26.955417530670385
11385,6.57988254508159
11386,45.329647168621406
11387,19.84334757408007
11388,14.079098361851518
11389,8.906361083256524
11390,36.90366047796993
11391,45.337550161408224
11392,9.67237655860094
11393,11.952461978964381
11394,14.082138773006388
11395,11.075426732393808
11396,21.76170754262733
11397,8.517357937317037
11398,863.6274220128224
11399,68.79262536776936
11400,22.404580009877463
11401,6.589627057590367
11402,4.674408335128353
11403,8.284116528978663
11404,20.058071868689208
11405,23.0591954748829
11406,85.16069419735621
11407,379.4844796225974
11408,26.42980848476289
11409,11.162664775962153
11410,10.910325255277444
11411,7.914570212811945
11412,9.874426475648603
11413,8.163398613426233
11414,6.027028898236242
11415,6.967454627833462
11416,45.374403990782945
11417,8.1796079242113
11418,91.07907853337815
11419,69.07059733268329
11420,14.694826040307213
11421,15.748931545516033
11422,9.027639591714676
11423,168.54963265630474
11424,264.9116831164123
11425,15.216862546951305
11426,8.941670325800397
11427,11.490698399837035
11428,90.90641906980868
11429,58.78324680965979
11430,16.70839993401616
11431,19.28561376868202
11432,5.435518301337744
11433,32.22554930415274
11434,119.0659977862448
11435,69.13465169874382
11436,217.58179157858552
11437,10.306482433094624
11438,198.35074111537054
11439,108.55704049482486
11440,8.11564819734972
11441,31.673680205619515
11442,57.479885767079296
11443,51.583993432160305
11444,58.798018403595016
11445,5.84684872604729
11446,11.978965992140909
11447,90.8075241811432
11448,11.148974537763324
11449,40.03319091325886
11450,556.5997802607505
11451,207.48394429133646
11452,119.85620077800444
11453,20.243764023011668
11454,12.003807256491823
11455,20.890427418612223
11456,17.12027116494842
11457,24.440853406484784
11458,28.06209846607867
11459,12.433408968660842
11460,4110.803327779565
11461,27.05803359946566
11462,19.981742526040048
11463,1666.1071408332048
11464,42.05208218371168
11465,12.60151791041929
11466,129.03743042019954
11467,5.341497579315095
11468,9.856634004693412
11469,196.85020334693957
11470,18.054794287161986
11471,60.39399585514136
11472,29.952891828392705
11473,17.382190898804588
11474,4.33920315470874
11475,25.225148865992573
11476,41.621002947756516
11477,8.274413957655682
11478,11.200425055192989
