,Local (+)
8632,101659962724.79065
8633,15802216244.463873
8634,53889989480.43962
8635,186532435408.7002
8636,68722387390.63129
8637,153318401776.83987
8638,197411407184.79947
8639,140547188916.3002
8640,119324547394.44745
8641,64830462258.59601
8642,51886556453.235
8643,91003696005.20541
8644,121534985281.6545
8645,95221441104.48682
8646,140312940243.26544
8647,90510810229.20529
8648,101125604038.14314
8649,117558165414.361
8650,106477607245.3942
8651,134272087891.86043
8652,118127140767.42326
8653,90977961659.60751
8654,120918431023.51018
8655,91422188547.67905
8656,51093158374.93035
8657,121052415893.2477
8658,169215528269.5516
8659,124005306912.96529
8660,156291613305.74753
8661,144731012562.31943
8662,55803370445.4511
8663,189468593749.25293
8664,97624774759.85693
8665,120293299303.7112
8666,111645109165.68849
8667,183290237466.8212
8668,196158467405.32703
8669,123816022191.39276
8670,162360087745.7894
8671,155524039773.00024
8672,98768951916.40218
8673,145000859947.66116
8674,136175011747.6631
8675,184484040342.3863
8676,68793739336.09218
8677,144291468987.7291
8678,132045551246.13168
8679,98390500393.35529
8680,97171986680.76138
8681,122078888167.3807
8682,116162231860.21962
8683,64606283644.63323
8684,105102878230.61832
8685,79580944146.8158
8686,61073314835.47389
8687,141987496124.5567
8688,115929232901.31036
8689,163895980097.62363
8690,88440519850.29626
8691,118139017310.59615
8692,104707530817.39229
8693,146022120212.76794
8694,155730456072.1813
8695,86328368933.67068
8696,118288396859.8886
8697,109546063104.99402
8698,144893374503.59308
8699,119185727704.89886
8700,150427823900.98398
8701,77033438348.06808
8702,105470548709.32591
8703,108353052019.50449
8704,135183795215.7772
8705,89560217185.07683
8706,74315962297.82379
8707,139272818430.74716
8708,99705523916.80959
8709,101747222575.51317
8710,129537254898.04147
8711,134453261661.71439
8712,50189997384.39586
8713,82712218319.57364
8714,110664155522.9326
8715,53509292885.029
8716,184260252913.4763
8717,97330749381.57692
8718,79567483999.23625
8719,118616076948.75766
8720,80976664950.1308
8721,162404475325.789
8722,123309350704.34659
8723,95396350448.6388
8724,160860561044.2207
8725,132620259929.79144
8726,124968891340.72675
8727,88883930240.03078
8728,229238313343.66165
8729,73383019551.59198
8730,91117660636.61176
8731,133864775327.02231
8732,75931924601.08784
8733,155974864459.33517
8734,58984806181.09115
8735,134892467272.0683
8736,129604314030.54225
8737,113238618523.48021
8738,142080616993.12558
8739,191538127708.44217
8740,157400867686.36667
8741,138434307725.1586
8742,100727036868.01996
8743,135123455626.62527
8744,130152084707.3185
8745,121017832566.17706
8746,87566681294.80591
8747,136027902747.48553
8748,118106502365.57645
8749,150508155618.39795
8750,68660879702.00247
8751,139066859749.1818
8752,99805217011.26556
8753,151383358720.61246
8754,124984332043.36903
8755,47590805828.76391
8756,145764165963.564
8757,99141572646.80713
8758,182766157353.34415
8759,73232486785.32616
8760,53989114964.84517
8761,93186844473.6045
8762,81311691958.76154
8763,73688821381.61333
8764,66811321754.566
8765,131751907479.40034
8766,82823977642.49916
8767,111495350535.6058
8768,56373270855.509186
8769,101559668919.15273
8770,128771115302.13504
8771,117064281892.27678
8772,102043373943.0251
8773,36632640421.31834
8774,146074911965.0444
8775,104886324281.14613
8776,102722293156.66986
8777,85100694229.93517
8778,63952816365.38807
8779,69901276975.89613
8780,82259990023.95317
8781,140207804143.21658
8782,102202407457.1165
8783,81988036549.57928
8784,125533265893.26152
8785,33023303154.79611
8786,48167567700.06072
8787,40577068974.950035
8788,119904632989.76906
8789,102331596746.82884
8790,141804533514.33267
8791,131898622932.60037
8792,81091256558.65842
8793,140769922414.66434
8794,109173503891.65784
8795,86114812599.06615
8796,107993477068.63611
8797,157156520574.43695
8798,42996514918.122025
8799,97803150611.85811
8800,164459461769.0014
8801,101443146729.49513
8802,167316836452.39517
8803,109830519072.61488
8804,118341626230.06541
8805,136553753309.61557
8806,101528793164.58371
8807,127554397201.6478
8808,74536532119.78168
8809,82278266913.1933
8810,104945408348.99747
8811,119204502331.15247
8812,139764800310.79044
8813,103865544291.60266
8814,95340934288.26756
8815,153807038034.7592
8816,91772375715.2396
8817,79706957191.23973
8818,53127812134.0932
8819,135338264594.49072
8820,118752568445.36287
8821,125350431964.80159
8822,119365888841.7702
8823,96247076457.73845
8824,97693205533.7697
8825,101292555152.00398
8826,134875610004.56508
8827,88613369095.11163
8828,92093235384.45404
8829,191987729785.59982
8830,134344747539.49176
8831,136337385280.79901
8832,128620465332.86679
8833,67418701587.03375
8834,131161665130.61194
8835,91745708892.07692
8836,116027006876.91216
8837,85184577078.02953
8838,141606633573.56265
8839,135866053183.91885
8840,90175657370.34016
8841,68764350221.3958
8842,75874465029.7197
8843,160769374908.3325
8844,100550849109.34842
8845,74271596253.07043
8846,159365636454.08582
8847,73407406234.40158
8848,122952028660.57066
8849,79047969631.47668
8850,165628442100.50784
8851,130870312012.499
8852,89958703973.74577
8853,113106332798.11572
8854,170948543399.83633
8855,132921350327.36752
8856,89053326398.94281
8857,110528888846.72012
8858,127385398397.78961
8859,124877908845.0293
8860,147567926371.69376
8861,134765527141.28468
8862,95331542343.06018
8863,150663543246.20944
8864,123847742714.01231
8865,128380554047.39128
8866,103729134516.67699
8867,194812800318.44464
8868,55648460581.224655
8869,96256452770.63472
8870,135458387924.19759
8871,121378023326.5569
8872,65739255164.160515
8873,70781917375.40207
8874,106825683843.97514
8875,145514073961.7373
8876,160633852119.03165
8877,149491570907.46902
8878,89684703161.43744
8879,151268207861.1198
8880,62426283681.96004
8881,139575655251.72763
8882,42285426277.99977
8883,77643941030.01785
8884,83099090582.24683
8885,136470824052.56042
8886,79261469898.77036
8887,135531012109.68803
8888,93764403006.93887
8889,144944006202.75058
8890,88600264059.40913
8891,136502728193.36095
8892,45967295000.67269
8893,96442546309.3496
8894,144905759466.79355
8895,209331693505.1627
8896,110643605717.1348
8897,177098000703.28516
8898,127557356720.06418
8899,143774190961.7089
8900,11200481549.11055
8901,160917283248.0863
8902,145768828212.58685
8903,108460702444.08167
8904,110328578842.32916
8905,113413645502.9655
8906,146061150479.37698
8907,136174599589.18881
8908,164316648382.37378
8909,92201835974.21738
8910,105336223725.6744
8911,71450627496.28592
8912,92682677998.81903
8913,70143592186.86884
8914,94880122134.76102
8915,105231895108.30359
8916,156549346652.68338
8917,171629376406.1438
8918,103502998576.44453
8919,168098184237.59955
8920,74161162366.58447
8921,98842923181.90518
8922,76947901415.99318
8923,134597428488.80737
8924,113564428427.58192
8925,95399875623.93164
8926,108568481027.70467
8927,112742014088.86887
8928,42854839394.76904
8929,127854037538.23932
8930,100975432539.97134
8931,124665306962.87007
8932,107027944666.89255
8933,125128826675.29945
8934,69642610052.18967
8935,134760196982.27197
8936,102844710080.53671
8937,132115678621.59972
8938,98713635687.77896
8939,210957220740.32227
8940,74620423270.55829
8941,80567358288.61131
8942,113633120209.14394
8943,110275064704.42691
8944,117280391771.98651
8945,123465795737.55673
8946,82862439343.44902
8947,95056047285.67586
8948,99785732605.64778
8949,123454000623.59863
8950,173521365312.39917
8951,101151989757.50804
8952,127782100355.45622
8953,73667927601.80508
8954,97184975712.43721
8955,181088499291.01028
8956,133312952115.03314
8957,103643569626.14072
8958,216159850141.74774
8959,68055612779.27178
8960,114403238627.78885
8961,153517238843.1288
8962,120344577660.96913
8963,127814950063.33699
8964,102968438109.54128
8965,186860516423.53354
8966,140826833501.5384
8967,186861977022.20923
8968,89418353217.95421
8969,137753032407.203
8970,85872284277.062
8971,110233621060.69958
8972,82038499967.2541
8973,107643184347.96925
8974,180932935285.79074
8975,43317628893.457214
8976,95956159047.60226
8977,116810378399.5574
8978,99743716657.44733
8979,110508223347.63838
8980,138741860964.69806
8981,136813086706.4463
8982,84945752982.49323
8983,89875897107.85968
8984,62747171102.55795
8985,106915715816.52675
8986,165820606550.93283
8987,61571501181.07544
8988,42028599981.120895
8989,104451942953.35603
8990,129408254623.40002
8991,149451395793.2278
8992,106216149170.58995
8993,153447031448.1944
8994,145604412162.71036
8995,90602041561.5736
8996,111363833778.40433
8997,99734838095.06406
8998,81927075893.5888
8999,82321243806.24207
9000,113353065324.26865
9001,87136290325.09918
9002,99050723574.92458
9003,131722249916.42581
9004,184559182128.73862
9005,135409018735.31653
9006,127299019982.56183
9007,102215951871.74413
9008,137583080735.7027
9009,178031272206.7033
9010,96367783963.96431
9011,89517162317.41986
9012,142324236101.028
9013,119295075021.54713
9014,124504880355.44597
9015,83536260703.54977
9016,108800818196.17393
9017,143847294713.88382
9018,124063796707.1
9019,152929253857.33087
9020,198064670664.8148
9021,173683653444.80414
9022,119631379527.50732
9023,111163240585.8003
9024,113380053215.67863
9025,150505711759.8807
9026,98451695517.94292
9027,84399103037.69101
9028,162429779880.9136
9029,149911281765.73422
9030,99508360995.39099
9031,221197406484.14478
9032,144671670944.9664
9033,89448515616.74887
9034,129145180161.60136
9035,63797242387.21687
9036,171607160905.72662
9037,145745272729.99518
9038,109854148073.10759
9039,110881216924.97002
9040,100305121457.69803
9041,126539799766.18506
9042,99984286890.29808
9043,48083025197.64182
9044,97892082328.52126
9045,136954804614.9049
9046,186061299799.75952
9047,87696049823.28201
9048,129046385190.2391
9049,150013559971.20773
9050,159352297724.83557
9051,160875016991.27887
9052,82818877926.23466
9053,106208389579.43614
9054,97271920922.95535
9055,109204086866.35315
9056,89021135395.62646
9057,91006964596.61342
9058,34854990552.90551
9059,126123032780.997
9060,74166810043.42525
9061,156201015524.95624
9062,148066928263.23257
9063,117615838095.6136
9064,51856699463.53555
9065,129934180796.16618
9066,108399936061.43019
9067,64163863956.61536
9068,97988683510.90407
9069,94361044538.9448
9070,204872827634.9661
9071,145768356624.237
9072,66223550499.637184
9073,123049114546.69148
9074,133144970145.13643
9075,115407892743.62476
9076,101806646482.33708
9077,179151939985.95822
9078,172613183042.52737
9079,148832215066.40353
9080,180625432426.05414
9081,148935484610.23523
9082,138748224480.62476
9083,124565222940.56973
9084,188426604732.034
9085,154360836625.81665
9086,87582740894.16689
9087,82626396562.91032
9088,193443809182.33997
9089,142983794810.8767
9090,99990279273.35817
9091,103265137113.73743
9092,153276727748.82022
9093,85847640280.21423
9094,94766097222.70268
9095,93742096098.61234
9096,68010136856.154305
9097,71924448353.59663
9098,53936164807.82366
9099,141163725781.69064
9100,139414715780.57126
9101,123816512645.66275
9102,116564249257.2947
9103,163632930702.7756
9104,170541428855.33356
9105,136413999283.96109
9106,139098838530.85004
9107,126900023734.02258
9108,114449450654.52643
9109,105623292396.78433
9110,104135931904.03973
9111,51726424661.59749
9112,149352674082.51328
9113,95130427965.97063
9114,82919654309.38536
9115,108753489296.33162
9116,120455957913.49901
9117,99802333264.1175
9118,190098871116.05545
9119,79911813990.35678
9120,206633737041.83517
9121,93089163239.63963
9122,105905403686.21066
9123,174004888606.20193
9124,91424407521.53506
9125,66311159349.792
9126,106571582049.918
9127,110777024020.741
9128,102705539588.23776
9129,115446260094.71463
9130,163043257237.40982
9131,183683419920.41953
9132,123466874451.04837
9133,127847137182.40236
9134,125268079983.8303
9135,124656956059.88234
9136,73433829459.17021
9137,113678249314.91191
9138,93445820432.03197
9139,103943015205.53671
9140,127588035009.15292
9141,71757430327.00864
9142,174213096978.64624
9143,57112276670.40549
9144,87442263104.443
9145,145554905891.76294
9146,107112919696.18918
9147,120461186387.27824
9148,111741289487.20802
9149,67645077159.09284
9150,82916924149.58717
9151,53549902750.50811
9152,64011138875.0828
9153,98237347233.32707
9154,145832745336.31107
9155,100967598723.94537
9156,108485787268.54828
9157,169676578432.02963
9158,114554446401.85167
9159,220147055943.229
9160,138780641575.60352
9161,120737014651.6767
9162,122855702403.60133
9163,128810133324.7903
9164,162625388156.09283
9165,128486289386.22395
9166,62368291991.9219
9167,131987055133.26216
9168,90154217755.95738
9169,58778951416.48341
9170,74186227859.45358
9171,139823463737.82678
9172,44701652213.60419
9173,185341081014.61447
9174,102775647517.11565
9175,103568574168.18779
9176,97743353628.55148
9177,54109036725.17063
9178,82624802400.53363
9179,95319871672.05711
9180,156982468022.8925
9181,110577214159.10913
9182,58149593695.923325
9183,150062443855.19022
9184,90273329020.41867
9185,145821469788.01254
9186,130020892237.84323
9187,125238196512.33981
9188,119739079761.5821
9189,93988334573.99005
9190,132912301424.6027
9191,117846963193.85503
9192,163716558484.86572
9193,56128712043.48699
9194,69532397543.08043
9195,91157389092.6575
9196,109177498137.50075
9197,147729443323.03598
9198,74180426290.47716
9199,90959829416.70284
9200,49064365288.99657
9201,77289992091.05833
9202,75496470397.41267
9203,68545627421.56032
9204,138892287344.53625
9205,113907107658.32367
9206,75337562719.01895
9207,170115736553.9149
9208,161338167761.23993
9209,111780408979.05951
9210,208248008129.57553
9211,175964913893.72525
9212,73591251048.45479
9213,89668453399.07414
9214,176833705097.03635
9215,159059084160.84888
9216,189652875113.07172
9217,77652222742.42126
9218,142427830399.21164
9219,154161762347.0882
9220,101510859812.94658
9221,116218022854.61232
9222,78574998080.47496
9223,92790420902.26704
9224,104615089826.42723
9225,92607846978.04372
9226,156538118146.9946
9227,140774339518.62195
9228,61115881393.460365
9229,129800311648.30566
9230,158049664978.90207
9231,105431273747.0254
9232,129252746055.84752
9233,144460527514.0423
9234,111071288978.50998
9235,108400857008.02525
9236,135287063981.02306
9237,148496317327.42764
9238,156351453397.4464
9239,115114688879.40254
9240,94127242536.45053
9241,143620367743.60468
9242,79890556521.47798
9243,121792178049.99791
9244,90716044900.62102
9245,116960913918.46208
9246,192787810250.45697
9247,137946730429.4917
9248,76623330403.44704
9249,83184931987.03215
9250,122572221182.80989
9251,147858431537.36823
9252,83986074617.74992
9253,77583435137.87198
9254,112114538206.86107
9255,178116068482.60385
9256,96446791474.87099
9257,104872571710.37291
9258,93128956463.34575
9259,105513755567.89091
9260,58389234534.03602
9261,100254452277.92392
9262,93294865392.54898
9263,174095785493.55475
9264,118586621870.37729
9265,133470317529.7599
9266,144851214519.22314
9267,110932972729.02852
9268,101869180013.42896
9269,148035933735.15997
9270,177369566819.6588
9271,123854836962.30435
9272,54669308878.94294
9273,60352563623.15579
9274,123626707468.49113
9275,149851365858.0208
9276,76397651151.17804
9277,79682908245.48892
9278,152185127203.25748
9279,181449883983.5789
9280,73381150405.05815
9281,222705229297.71204
9282,108083237046.88704
9283,64814929893.591805
9284,159151603301.17996
9285,119898495190.4253
9286,161597197239.6902
9287,73394374605.5351
9288,73542852042.3665
9289,43371413504.05792
9290,130857817799.29622
9291,173220936056.15793
9292,103113422914.52785
9293,105023132424.8353
9294,113043469395.39442
9295,146481871632.0492
9296,84323540051.1207
9297,87802769677.1364
9298,161647264619.28018
9299,65725966021.79379
9300,88260213017.84897
9301,147312969765.52762
9302,119938301477.09348
9303,109588573912.30669
9304,112238905308.00418
9305,75107454895.31537
9306,86685633339.90828
9307,141361581917.35303
9308,103935433613.02032
9309,182932866743.27423
9310,129715587239.31844
9311,135245665815.07436
9312,55703096159.14648
9313,104887245017.72911
9314,63595291312.84155
9315,155400308835.21832
9316,159238146061.71906
9317,102563099038.89929
9318,67364864729.59793
9319,82879829948.5023
9320,201552777254.3325
9321,183901381432.4166
9322,168461806280.56274
9323,79444879596.35973
9324,136609024621.56458
9325,124820191058.35576
9326,150744965857.90433
9327,53718727873.932976
9328,65561035069.0368
9329,133584555224.40329
9330,129351279160.44612
9331,86192313956.72238
9332,242521070884.86502
9333,75092328717.69124
9334,189345057864.2597
9335,204026961035.0138
9336,73400777845.91418
9337,135376843163.75137
9338,174375812356.16098
9339,76920140981.4692
9340,71065578233.24733
9341,121331062691.53908
9342,52111190939.70543
9343,122534168415.59303
9344,119089215252.2883
9345,101009779880.65953
9346,101436773278.85027
9347,51385288193.18328
9348,241981575075.02713
9349,162494857992.77124
9350,133159425019.64545
9351,89083462362.26094
9352,137331563022.25417
9353,165087398018.91772
9354,91540338752.65271
9355,141228236970.6873
9356,101148606814.78566
9357,98876900581.67018
9358,127981188283.60867
9359,133064554708.96158
9360,115644071914.04605
9361,182640637076.77014
9362,95645681799.27452
9363,68548773644.79595
9364,133955853465.97145
9365,142249532546.7532
9366,123419694554.39293
9367,178846377579.44907
9368,52789845470.78309
9369,104534359259.27606
9370,88461275573.85722
9371,79865643621.68413
9372,109026886056.18918
9373,124370180136.45137
9374,113103282317.90854
9375,136880667424.22083
9376,180906900471.82217
9377,146539926327.18777
9378,25229148914.912354
9379,48173688476.12766
9380,99575855564.0729
9381,92353404791.22208
9382,115990304817.68837
9383,71203123998.37444
9384,152313827634.07388
9385,100341995410.53612
9386,83151167509.87581
9387,123798788352.47125
9388,167789357220.7457
9389,116621326159.15874
9390,87259559084.51477
9391,79117812796.68106
9392,77873979032.49911
9393,86441927354.3583
9394,127696360538.8637
9395,138832947505.92636
9396,113184340950.7478
9397,119692763815.99434
9398,102464311743.99403
9399,72854354583.36772
9400,115244206657.88495
9401,190675746943.14517
9402,129389253496.7592
9403,83895067296.16391
9404,147861641144.54657
9405,75789082377.38228
9406,146318208838.06924
9407,113257892022.75833
9408,112277071598.80693
9409,92545366484.54762
9410,93769233801.77097
9411,117113284012.67589
9412,217630407597.0673
9413,56484900649.151215
9414,69311195153.43489
9415,81553819445.05298
9416,102235458355.304
9417,162533241496.38483
9418,83428226678.85486
9419,93832011150.18913
9420,135444408661.94371
9421,117504692276.16252
9422,62772954314.11872
9423,170918781575.58792
9424,91101263939.90656
9425,166994897731.57254
9426,84556299874.78467
9427,113608961220.15709
9428,146915448008.76428
9429,141478946057.76224
9430,71999748927.69513
9431,84215910289.70744
9432,110659327030.12457
9433,120881353527.59027
9434,58326085914.48123
9435,120438638120.1829
9436,146124198430.88748
9437,219533139502.9986
9438,145691218918.2071
9439,125184323352.58714
9440,125345132007.2718
9441,102450404613.79788
9442,80015756514.47894
9443,149743239535.28958
9444,130461840641.17346
9445,72956867475.43816
9446,132749299534.31688
9447,56879555502.68597
9448,175076557808.48148
9449,77725343056.0966
9450,117898085798.11423
9451,128346441889.66434
9452,155844278366.31638
9453,151310424795.9107
9454,143221688598.7917
9455,169669827723.67435
9456,95952993435.56375
9457,90257022422.60316
9458,113764419326.99261
9459,86240954231.25748
9460,104674101551.38243
9461,99810022944.69449
9462,126513415014.0523
9463,143065303009.8519
9464,158079854871.02066
9465,67227647271.88277
9466,81912382435.7428
9467,138083497376.64203
9468,128808391340.1612
9469,109439055388.133
9470,78564537517.98695
9471,201737807117.71402
9472,75582750440.12119
9473,47319912559.6668
9474,63366066391.26141
9475,61359597615.466194
9476,92812162583.06448
9477,81162702208.55392
9478,103225836355.97379
9479,134261841146.2433
9480,111605043782.76772
9481,132324149528.32048
9482,134774745405.37067
9483,77296919527.45091
9484,56371121767.79009
9485,119152207414.02667
9486,137511885212.2554
9487,81175241158.35158
9488,164509188409.61844
9489,117227089621.4935
9490,140105782497.24948
9491,168543027938.6307
9492,75059430115.82811
9493,172963445141.65375
9494,89410040917.04483
9495,119269658253.93019
9496,113590343713.47533
9497,76290227335.11847
9498,75090869125.65744
9499,48326499497.540085
9500,126155902000.40002
9501,95297051171.3843
9502,90539948989.95639
9503,156038119500.11978
9504,111350297779.01933
9505,53440357842.9919
9506,83573832669.91837
9507,92393669664.46243
9508,71881864316.38696
9509,86248926263.5441
9510,84079820617.21506
9511,91977610003.87413
9512,63696662172.95014
9513,86164779972.6852
9514,93832931848.739
9515,101271996734.08118
9516,98389862026.28674
9517,101414847593.51164
9518,113407195635.79843
9519,108573819645.55516
9520,93663079587.46007
9521,170894325528.05902
9522,112081415331.67906
9523,128657599708.25758
9524,43362857988.14998
9525,151418651075.34912
9526,116883273401.72989
9527,107559029691.87836
9528,87187578039.28189
9529,98909340493.73811
9530,116482970406.7724
9531,79917355180.04276
9532,161266232414.4376
9533,150995405060.80377
9534,71886652556.18091
9535,150076327791.96832
9536,140460145218.52292
9537,208379180757.37155
9538,102914578182.37753
9539,152336816711.96002
9540,131785698159.02583
9541,75654754227.3791
9542,79614928477.7032
9543,15885509946.694763
9544,141236225465.65594
9545,172730107608.16797
9546,91164238190.83339
9547,80332196004.10587
9548,131902758321.38036
9549,126177363183.6127
9550,151416206445.11728
9551,145238894977.66418
9552,144337395618.13202
9553,118357083041.13745
9554,73697466570.06139
9555,112330176855.30545
9556,92262122666.79276
9557,138632053611.08932
9558,98556411962.0233
9559,153666284768.01508
9560,208557746616.60522
9561,114105910237.58293
9562,111466136961.84528
9563,173949928247.23343
9564,103643587574.21811
9565,137751961892.8984
9566,173166797804.0701
9567,168230727518.22043
9568,180110823360.43845
9569,144408839238.96158
9570,152483975083.7036
9571,134327146694.82654
9572,96011070707.84781
9573,75264513455.38231
9574,86093754761.3087
9575,159341867098.11594
9576,260699098614.72006
9577,89893702208.42479
9578,144701592149.25082
9579,106647780058.12837
9580,104896355107.93735
9581,69006730664.20561
9582,102119550350.00867
9583,128789681466.56204
9584,91845231138.29155
9585,74718909487.59523
9586,154646385510.91766
9587,130162462439.60225
9588,87054006437.83334
9589,162786864904.1387
9590,133471385027.77779
9591,135196016434.86388
9592,74918313135.8007
9593,69070680589.85136
9594,104535153920.12245
9595,134735516454.64801
9596,130683011193.2547
9597,69457487855.27315
9598,75043941876.44029
9599,142657864069.14365
9600,136701180849.28604
9601,77441187865.53795
9602,111157650327.56744
9603,40178976420.50798
9604,95516113488.72554
9605,158280307191.1023
9606,67667140070.28516
9607,121992497827.8319
9608,70603171690.98466
9609,175056422071.67477
9610,119400205484.26863
9611,103638174216.10155
9612,119365118611.97525
9613,146177520718.07455
9614,117394594786.93744
9615,143882308032.122
9616,135381478247.64787
9617,173471599384.21033
9618,145184282091.36145
9619,138170529147.18384
9620,73353115653.38187
9621,64291567010.36765
9622,165577198994.1743
9623,103149757981.19492
9624,142745705906.37698
9625,179992151912.77466
9626,44398465828.546234
9627,185856652905.11725
9628,125776473304.32025
9629,51844559453.9814
9630,95016119548.7975
9631,86299981832.75974
9632,162583911253.1351
9633,177390376717.6356
9634,73201137646.76317
9635,95459685000.96796
9636,141925786318.3958
9637,80705397156.18839
9638,138345297704.94302
9639,134888973349.07562
9640,139518293378.3495
9641,127132081051.53392
9642,122166257448.38443
9643,123399476359.16493
9644,150022420355.78793
9645,77277793749.19789
9646,106764368354.18256
9647,176847099214.2304
9648,118583462552.51396
9649,169880095086.73837
9650,83552260312.86455
9651,127827623756.8734
9652,110046643089.633
9653,87586472478.07994
9654,141305944216.708
9655,128785901247.68553
9656,104178187448.06554
9657,158907477756.24814
9658,89865962611.11375
9659,151490978258.56903
9660,155633978708.18008
9661,86576423150.04164
9662,146558349328.49918
9663,109674295732.36305
9664,122616000572.66335
9665,171597559146.46826
9666,164650045756.1302
9667,126886547403.08807
9668,139995523920.4137
9669,90053694546.31781
9670,104542897996.00069
9671,88547532886.8896
9672,106779128190.92772
9673,91356506213.84747
9674,137189498150.56499
9675,107736185389.81163
9676,79088137568.38454
9677,118499211003.15256
9678,120393058315.95088
9679,101532292185.56836
9680,150303437945.96744
9681,125561125947.30788
9682,66181062007.55958
9683,185321921501.5555
9684,81969552896.65738
9685,59920924691.7594
9686,97214362940.2378
9687,132393838184.72977
9688,110038809176.65974
9689,153354264026.88147
9690,163542645099.1386
9691,91729438951.23663
9692,182252524497.99844
9693,81546027730.9811
9694,167174138210.58075
9695,81622547792.87936
9696,106916594674.64859
9697,144250427870.78314
9698,126913369454.03185
9699,217829950639.23553
9700,39479337166.12018
9701,92259215989.35083
9702,114414851813.04242
9703,74602151106.27628
9704,117072957619.81905
9705,104701530075.1774
9706,146715635508.64215
9707,67686528606.575554
9708,107763909679.76978
9709,76313430581.31331
9710,189482285659.012
9711,77382837021.34554
9712,99202100113.18536
9713,130895429541.31
9714,161062227802.93863
9715,89396850203.47174
9716,158245759621.29446
9717,73819693796.93727
9718,146804271592.689
9719,76853127049.19522
9720,162595959265.26962
9721,149348688461.3941
9722,111113976736.18881
9723,61710222594.1079
9724,96890088605.71014
9725,49406224044.48555
9726,120409610226.70935
9727,182691857294.23383
9728,40513871370.35211
9729,130150058256.85884
9730,105975127023.98282
9731,81409972441.03401
9732,72592757849.46223
9733,187249663600.9606
9734,108951911247.7394
9735,168856332774.3552
9736,71172003679.60901
9737,118876169751.70064
9738,81472032331.1985
9739,128354668442.58109
9740,174329769307.92505
9741,71515152926.17825
9742,104520782314.51407
9743,137880024156.776
9744,99045092353.83145
9745,192849567473.89087
9746,195856399759.06253
9747,139876383555.88028
9748,148128903966.5186
9749,142644109316.17297
9750,79940515089.83067
9751,86526287352.28368
9752,102547343475.80176
9753,122261023109.92302
9754,80866966251.2603
9755,154361073398.28824
9756,78132591401.51555
9757,122075098547.36674
9758,73364464258.65123
9759,119413543314.63147
9760,128742059748.84662
9761,52003362630.62411
9762,56888552830.02507
9763,58584396739.08158
9764,100370184114.46614
9765,111761853017.6367
9766,180335674453.46167
9767,136701318017.82382
9768,128623586596.38498
9769,164277294362.39835
9770,164069935754.10773
9771,145873562020.0924
9772,54031720425.21936
9773,132200136209.0196
9774,131502045331.59517
9775,121195795460.21161
9776,229101431470.6802
9777,171280288450.381
9778,58897961795.32885
9779,56332024884.03305
9780,138341521058.28122
9781,231072872976.29907
9782,118776419239.68398
9783,103870920292.97949
9784,108735781733.35309
9785,117304298858.9825
9786,85046457325.2119
9787,139665014344.60056
9788,61617728840.991295
9789,137655637447.94577
9790,61031652371.1093
9791,137258291134.49052
9792,101260073932.90822
9793,121859562847.57324
9794,130824191276.7672
9795,182755566718.78012
9796,165851072994.84384
9797,140663349962.8347
9798,104013653756.47145
9799,160664903223.75577
9800,138671396524.42075
9801,119926047837.72838
9802,137144386727.47385
9803,79127489362.74521
9804,141616869343.57526
9805,180718545737.5924
9806,126859429670.65997
9807,74769407317.6437
9808,93195898524.51054
9809,83637995990.08316
9810,146737865185.97406
9811,125613749033.02205
9812,147030556252.02823
9813,76358523156.01773
9814,37053864843.358826
9815,160246653486.81464
9816,89316924373.46135
9817,186135720653.51328
9818,116462374866.53706
9819,68333806168.4307
9820,118523791253.2358
9821,125242872497.3112
9822,198795185208.31558
9823,68821199911.64539
9824,76381775679.06863
9825,110719032836.56151
9826,168478425453.48465
9827,50757709481.420105
9828,78525675118.53833
9829,108991344020.45955
9830,78611227684.87112
9831,56907558251.16078
9832,141999991421.14758
9833,94153016128.78183
9834,179066864137.85864
9835,86749644117.05264
9836,66525730240.92866
9837,60005988802.92058
9838,199644077932.8995
9839,48499265470.71723
9840,138241558161.75177
9841,156191696030.52234
9842,121594685186.78679
9843,119682823837.50883
9844,152297407098.81204
9845,94805002757.4473
9846,121866159314.15173
9847,144929151909.70074
9848,155490898989.7524
9849,39830348666.09245
9850,94676161786.01343
9851,89765005177.03104
9852,102910967995.69868
9853,129235740384.43192
9854,44869854251.28363
9855,171063764017.3035
9856,79307775516.66133
9857,125309074430.89757
9858,100295726433.07532
9859,68858631951.50731
9860,135360610628.91592
9861,73001858077.22575
9862,100263701834.80215
9863,138188962822.55292
9864,139669977170.42282
9865,87178144891.71991
9866,132084054048.30103
9867,193651553408.25763
9868,167423877313.12167
9869,165060278182.03244
9870,196261969017.5366
9871,139967036076.10434
9872,116407887946.96901
9873,84931421341.59972
9874,89900808592.11865
9875,160803322753.89136
9876,91526338768.49849
9877,48284679562.062744
9878,127692861581.07396
9879,118766948449.36246
9880,180551006268.42896
9881,120144906232.62717
9882,104729123982.68932
9883,84405833113.40439
9884,167710161321.21585
9885,181608098648.0478
9886,162813656620.566
9887,131995169875.96997
9888,177814970376.82343
9889,115928496421.18211
9890,116753400612.99307
9891,157856628512.23886
9892,116427721128.09557
9893,126944118128.15196
9894,134846863149.30441
9895,73701263482.84984
9896,103048382243.8145
9897,135239865978.14742
9898,86189194426.38269
9899,183146791191.66977
9900,145962769576.73874
9901,127976161393.09917
9902,142781460522.3391
9903,138182716164.93124
9904,147773040794.25006
9905,153734494553.80148
