,Global (+)
10207,12.52723010499058
10208,12.912404273101567
10209,17.087471889115296
10210,18.22780863536284
10211,51.25173420912422
10212,10.767192001637202
10213,672.3172798574193
10214,35.393332544270194
10215,68.0878344594307
10216,48.17682057254468
10217,10.610539964145763
10218,990.5518441139315
10219,354.1965203008286
10220,364.7977724404408
10221,21.348325190903413
10222,42.00161235479865
10223,14.633736549506407
10224,28.71457316759043
10225,195.55756116854877
10226,139.8028176998257
10227,60.60525002574743
10228,89.36842631777427
10229,11.687065182548668
10230,43.88846236488826
10231,38.9460228737787
10232,13.377137214148723
10233,54.30732058071389
10234,678.9979739825793
10235,44.218968839581954
10236,19.55241528363579
10237,133.77506587830268
10238,11.011489459568859
10239,204.72142966082603
10240,1725.1524742701854
10241,13.466049560562233
10242,132.9222745041136
10243,10.067349419750297
10244,58.36263668662332
10245,75.80266227795538
10246,127.56303079016939
10247,19.798723808454163
10248,19.48978658522874
10249,109.59890735196292
10250,49.74617204371853
10251,36.69917352028735
10252,8.647235902015892
10253,12.501486652608637
10254,255.856559220018
10255,25.45729542185792
10256,134.00179200993463
10257,35.44654624394498
10258,50.63590457921034
10259,84.9471660111373
10260,29.0939442078888
10261,208.17427160074914
10262,24.078197178301266
10263,82.73972120210483
10264,55.89962404494322
10265,28.366580083181958
10266,13.652619942417264
10267,92.00529803411264
10268,14.376585709520231
10269,23.875647399666345
10270,354.5412546957809
10271,108.16897626504961
10272,17.543206406601918
10273,13.981376754781541
10274,28.244637831217073
10275,165.35432225536616
10276,13.340990459522004
10277,264.0004771785208
10278,20.89999931034604
10279,9.169438959695269
10280,43.989964074199825
10281,642.3376088652282
10282,16.34725475238496
10283,41.550056337354874
10284,120.69300233898494
10285,17.3445377711664
10286,292.3335581534225
10287,16.595846858105766
10288,88.69539893021167
10289,15.364381378381783
10290,37.32783622258113
10291,344.32374343428813
10292,18.022365066917853
10293,37.23131480017269
10294,17.338327001930807
10295,56.47991503210823
10296,193.00626388959498
10297,32.342785366569714
10298,30.943789349110194
10299,17.594933759522597
10300,909.5172994139288
10301,25.06529433930933
10302,19.737122016768666
10303,92.58721035847448
10304,9.04543789716582
10305,11.279080733488188
10306,21.82703778405294
10307,9.570490585977744
10308,104.07924418319021
10309,22.29752377463702
10310,1567.1681067083257
10311,11.340904223492283
10312,42.4446008752581
10313,64.40507217866583
10314,115.30810442112312
10315,13.4723931932063
10316,10.401990840267414
10317,24.519284448719603
10318,113.52735080765545
10319,26.948261913733543
10320,52.393630690751294
10321,611.4926670660298
10322,49.11119695039916
10323,66.95174295210508
10324,37.183007706376635
10325,83.57144788340732
10326,128.9138861148176
10327,9.909879929858283
10328,16.728938252269337
10329,185.05870264977847
10330,13.318280879572612
10331,111.42731299544721
10332,9.014359258306701
10333,11.541414180753534
10334,23.381937080831914
10335,55.162878805887566
10336,10.744458338474965
10337,26.393620650855
10338,9.851603974633948
10339,18.051317646067524
10340,14.166542247239533
10341,55.98752283894046
10342,62.11623260240642
10343,34.40780805122927
10344,28.267810035663246
10345,7.015290998259991
10346,56.0388754115054
10347,23.26766719313777
10348,22.38900641868231
10349,10.271838725958036
10350,22.302262498795233
10351,25.006228925613755
10352,519.2871034189967
10353,1503.0629455075189
10354,77.58551583851299
10355,18.374587951523914
10356,10.072482890963482
10357,8.805783961552494
10358,120.66085050627053
10359,79.36227013682411
10360,7.3634612019811545
10361,21.748875552469094
10362,21.546740044064776
10363,46.01576981308121
10364,13.401441410462546
10365,13.796510653348747
10366,36.70320288043416
10367,3021.5268039343982
10368,23.796560913504283
10369,19.022899470860295
10370,7.154621061739747
10371,46.6024177507344
10372,20.578339455477156
10373,211.9652030545909
10374,17.58980370293016
10375,12.078618462186006
10376,151.8769234572938
10377,101.26255591151252
10378,159.16748028510287
10379,12.342926799550336
10380,39.84428127661565
10381,66.16684563486557
10382,39.14459590875615
10383,22.240528886369265
10384,17.715428680616967
10385,15.31797637140212
10386,4537.934634483626
10387,136.224067196824
10388,40.42226056771164
10389,14.777159890280377
10390,71.10955133041514
10391,10.20492280670027
10392,110.82201249240997
10393,918.514245299327
10394,239.97243987220526
10395,19.90570403089615
10396,11.799138274749394
10397,25.849181823074748
10398,162.41416782928604
10399,59.299490778861426
10400,18.548898140501684
10401,21.124380970132854
10402,7.746509288192796
10403,73.43542336377328
10404,8.159452053128781
10405,34.648134331015385
10406,54.0823781487777
10407,7.506873184528968
10408,224.9504066211321
10409,8.002461904449598
10410,148.41942173008204
10411,43.695701791330876
10412,134.27765025978175
10413,36.86227225492099
10414,41.10981177343215
10415,53.45245677008782
10416,59.032509891634746
10417,60.89871351346718
10418,25.505148640158318
10419,19.22520795606569
10420,25.367831733445854
10421,177.50873903659667
10422,58.82911691280119
10423,40.638197643592655
10424,6.319205846550515
10425,83.11340745866602
10426,21.205071333975557
10427,49.96502668525809
10428,66.27621438149335
10429,8.038281922151864
10430,9.557734370882317
10431,101.79895176674488
10432,12.888003902368743
10433,34.25165001060994
10434,567.8610259669872
10435,8.767475724595856
10436,52.813914755569506
10437,42.73854784675765
10438,28.667311969586013
10439,27.88348139168378
10440,8.84334451876281
10441,828.691875722324
10442,40.10381340793865
10443,24.669395405004867
10444,21.091690026264068
10445,33.434950223822725
10446,23.98328173505301
10447,28.34701808418674
10448,34.79558298250167
10449,12.748495198044374
10450,82.18125263262155
10451,40.012166166489834
10452,119.68202188339593
10453,81.8380160364803
10454,13.625632367331129
10455,108.4292469959141
10456,316.84220496292534
10457,18.653219142747705
10458,247.4533547020279
10459,37.45603444034528
10460,220.64822162400642
10461,62.18070552913572
10462,23.351251189943536
10463,80.27166842844906
10464,7.802743362413237
10465,500.6700423607036
10466,16.981315905880383
10467,1153.8583746210431
10468,15.036771231429697
10469,33.646926801579795
10470,34.32510360928419
10471,86.85052071659311
10472,14.689533172979948
10473,7.812217027588618
10474,106.34853645933262
10475,15.433950194997886
10476,95.44446074628628
10477,1488.3451621341549
10478,23.627215750505187
10479,16.55141021410936
10480,2147.0887402539006
10481,38.925397798828484
10482,110.09170529395125
10483,16.942970489910145
10484,59.25416364352624
10485,110.82186883804187
10486,54.48605547494237
10487,287.9635090402056
10488,7.867746575158496
10489,15.704947793194677
10490,14.467777289985124
10491,43.04517510362395
10492,29.012666544744572
10493,59.0283426577727
10494,181.35985983904723
10495,24.569853772715277
10496,22.101873562812486
10497,11.51792092079631
10498,37.57349621960531
10499,35.67949900750782
10500,29.01643373684053
10501,20182.929051324158
10502,165.9630719885755
10503,25.785613658183077
10504,38.604634711067725
10505,11.484810914621029
10506,27.559699921706876
10507,33.976666911203445
10508,18.616550848202355
10509,41.642714823340874
10510,35.975862224434564
10511,20.63299628089158
10512,193.33286091510686
10513,30.474885950660408
10514,32.43356766105736
10515,11.841593695147234
10516,45.47151224512022
10517,6328.729199721906
10518,31.09776225359408
10519,14.092794074281022
10520,24.651755648463133
10521,37.17367558931594
10522,20.948453875045274
10523,56.83975428186041
10524,1216.6957870201354
10525,73.76407986727638
10526,57.02826300576253
10527,23.436508707621183
10528,48.819291549428925
10529,84.32078010027331
10530,27.35021660323689
10531,29.75421384652071
10532,22.158179750798297
10533,878.0691885254787
10534,16.741855413875772
10535,186.27858573618792
10536,666.9249346782004
10537,17.74529131164049
10538,130.2520624782342
10539,15.002861632453525
10540,21.962713174318527
10541,21.517982416247218
10542,596.108807881876
10543,21.999727022369974
10544,13.071431236842624
10545,351.01726889374896
10546,11.76945020044235
10547,21.934470828759604
10548,55.22037904523559
10549,16.506795934788464
10550,201.0411300225988
10551,259.69275151120524
10552,15.230631359755522
10553,1315.8711384448857
10554,79.18516867394301
10555,14.94617103421204
10556,57.71620332431893
10557,36.07207461486294
10558,36.50061723038286
10559,320.9605916204722
10560,16.322223708189796
10561,401.16411929735665
10562,20.364449989715354
10563,179.61159691571527
10564,28.566841817422848
10565,27.03370735601127
10566,60.76207415157068
10567,10.82367743548946
10568,30.376236497496834
10569,23.54603858705741
10570,35.35813270173309
10571,37.29859514871633
10572,34.9471335808654
10573,25.742083253693856
10574,24.53388503001649
10575,19.638560811375097
10576,31.495247708679496
10577,85.17163549128172
10578,9.492564879877493
10579,59.4919150907621
10580,46.87605648500558
10581,566.7442839946925
10582,13.017341961531764
10583,17.10013384215114
10584,116.61485681226635
10585,13.62074264211583
10586,9.928841756711714
10587,16.542669283366138
10588,18.8342126611749
10589,72.6409943411232
10590,17.974892409177546
10591,26.65761739526727
10592,23.136764123800628
10593,262.07784517789594
10594,24.04952688883055
10595,51.988779102116574
10596,23.470471889688746
10597,7.638185488268191
10598,69.11405312109204
10599,2532.572126445438
10600,93.5810295383964
10601,13.84099313683032
10602,26.42119812368221
10603,11.020236450579773
10604,10.809451396951621
10605,16.01439480850403
10606,34.835449149257286
10607,72.28950363773694
10608,154.0422428589988
10609,10.559094459042067
10610,51.267396530608444
10611,68.4616426884489
10612,43.82273322960863
10613,399.12799240980496
10614,1142.9576795372864
10615,448.4922811265197
10616,73.00031438210449
10617,26.269416690314177
10618,16.184802571370657
10619,33.84539130865471
10620,37.305726989902006
10621,75.3606852465841
10622,11.889023703670139
10623,677.2691010742457
10624,13.387750755711627
10625,27.182721431120168
10626,17.757135276040668
10627,11.590650570451649
10628,2341.370579694692
10629,12.238561387425703
10630,61.44787051090306
10631,12.934262581093856
10632,84.98356901637705
10633,55.744552210533634
10634,40.17675050793852
10635,9.604117094663742
10636,7.487525357323724
10637,780.8903985881298
10638,106.34680466507392
10639,31.410808817565094
10640,40.63865948579289
10641,25.277288628323905
10642,64.57111248758193
10643,12.610703172652643
10644,63.78229303303069
10645,57.08974969885591
10646,9.240569700940798
10647,11.410443730123024
10648,12.665399814146543
10649,25.44545509644803
10650,93.94688885728988
10651,75.65917864744821
10652,212.54208416849116
10653,83.33378383031193
10654,13.430693082523813
10655,17.968161939749095
10656,20.67916785142389
10657,24.76134307699897
10658,10.272699976717897
10659,33.59039880324306
10660,18.284830925274846
10661,12.043693119694929
10662,9.156919059111786
10663,15.704797339590687
10664,64.99734458780033
10665,29.979291486174933
10666,11.428235880467426
10667,49.94825491487404
10668,515.9913434899692
10669,80.76487087844399
10670,6.784466824404773
10671,134.99359455785762
10672,28.312708899006974
10673,31.7050973312348
10674,45.86256532715247
10675,18.982048384014362
10676,17.33910452701296
10677,12.118014125784631
10678,7582.0006882335665
10679,32.66281976337546
10680,194.34445137066012
10681,309.732427362224
10682,17.980635593002994
10683,46.43695149708362
10684,8.862831104634864
10685,81.81545313786589
10686,13.242541754476234
10687,381.43086421742515
10688,16.0144527212382
10689,46.60690651601287
10690,17.901692303777242
10691,18.089328225191796
10692,2622.798305792141
10693,14.084147614956677
10694,12.22505762640921
10695,18.97420300747666
10696,19.18068445087628
10697,17.37805914955615
10698,29.415926968845447
10699,41.035778867047625
10700,22.719104376769327
10701,13.86674128220737
10702,26.96957379187883
10703,24.681292146324015
10704,36.14386086856131
10705,7272.862234287605
10706,21.061555390653265
10707,290.5013398465674
10708,36.8510304044278
10709,188.02944066251
10710,26.47660419604915
10711,86.94926812443683
10712,32.526139117000824
10713,53.537200489598355
10714,1865.1834468950515
10715,32.98332528142598
10716,11.278711678555965
10717,168.60697471159565
10718,461.59788427042344
10719,20.069338963798696
10720,70.06015056312788
10721,8.408644948644929
10722,67.08715324186338
10723,10.330261643706557
10724,19.552288714774118
10725,45.83951975555467
10726,584.6017322457207
10727,22.65818597084633
10728,21.300555456497186
10729,36.947735909897446
10730,7.235727515697844
10731,63.38423321745914
10732,8.089528801214987
10733,11.124279537782343
10734,51.42887010613497
10735,58.87391313365954
10736,724.4731136941273
10737,12.37927027838287
10738,114.97735689979424
10739,22.358368645155014
10740,99.94337136796518
10741,37.9129165731287
10742,17.25504473082779
10743,122.90673308707316
10744,43.59176922680136
10745,45.41508596374914
10746,16.98916602478025
10747,20.87193222532382
10748,35.154564618866296
10749,10.890001830447261
10750,13.030791290279739
10751,41.44078188468302
10752,64.15441138790617
10753,11.133200096915488
10754,400.72129256686145
10755,7.868976981377038
10756,60.041859716340745
10757,16.96412084254592
10758,269.88102077718383
10759,11.152661863094567
10760,25.47089350462601
10761,475.7926224437315
10762,42.28638594233295
10763,8.297154616105372
10764,7554.869898541725
10765,33.62425535821498
10766,32.85239490631948
10767,312.34236910429314
10768,14.604089116678978
10769,24.64635303030903
10770,105.58883280786195
10771,41.502990454406984
10772,13.989416298498119
10773,119.32037725383691
10774,16.421129456045204
10775,817.9404595674428
10776,23.448895736603923
10777,8.142309666302257
10778,48.05846804042491
10779,33.1798826479621
10780,11.892677589243982
10781,7.525663635909108
10782,112.14999559731879
10783,9.756918426693701
10784,20.70615140745128
10785,26.104664750444627
10786,1056.1905448959767
10787,20.47178252052488
10788,448.4851081602311
10789,19.971996933210203
10790,7.834839907632072
10791,7.928861440260114
10792,137.0039244886284
10793,76.98478560260551
10794,14.640635746555974
10795,35.2907427948714
10796,19.37905440446233
10797,247.28109304868298
10798,68.51375463522184
10799,11.950045531366897
10800,8.655466646894425
10801,32.49614939759714
10802,25.884451583167344
10803,736.5804233434411
10804,97.307227011055
10805,21.127817716468506
10806,104.09839857954303
10807,8.74031017198895
10808,40.900489203741515
10809,236.89859427455903
10810,21.629902019403836
10811,25.580203930560824
10812,38.7269759730205
10813,43.05331686524283
10814,29.89728649120767
10815,12.197706670007218
10816,31.125635923673176
10817,10.27444731798009
10818,14.42791595457068
10819,45.45030809271986
10820,13.495570199974459
10821,21.56797423537311
10822,198.02806480866366
10823,27.472861661148986
10824,21.680946659628898
10825,14.657350638165346
10826,34.41014444245994
10827,8.992199429519323
10828,203.1310300582028
10829,30.616456540924734
10830,15.137865286977862
10831,10.0945813646135
10832,47.191408988501244
10833,38.86799155262491
10834,11.295855212571238
10835,29.308229609853417
10836,22.94906804775796
10837,20.576785708836056
10838,11.689668863514072
10839,16.41788893993199
10840,9.504766209264856
10841,101.74993512319806
10842,16.112910010534794
10843,53.057959642172854
10844,43.407982600524456
10845,28.748941122945347
10846,41.346812150157966
10847,80.21775062119029
10848,903.6846971307237
10849,51.81169890975602
10850,37.65607863866781
10851,48.21845333194081
10852,10.34327886993363
10853,949.7582851413162
10854,22.802104556920355
10855,72.96386761831695
10856,1409.117706255454
10857,25.345900539912737
10858,35.42162203670253
10859,97.77396623838489
10860,12.295988074650493
10861,69.65363976112424
10862,47.156462874359484
10863,15.708409405018603
10864,19.548667577252292
10865,50.347567614139685
10866,9.63265801639343
10867,14.18077723438864
10868,45.602373034950155
10869,27.21957477941487
10870,10.557177342387524
10871,93.51235170882812
10872,88.10376977124503
10873,144.43287475856718
10874,28.713224467496495
10875,20.764056707663496
10876,19.900136128746652
10877,14.713480310967267
10878,85.01286862384272
10879,10.588951339111846
10880,16.69460679283097
10881,43.2189877501186
10882,8.624985335098176
10883,112.90869836447818
10884,20.063750655017518
10885,14419.429091080196
10886,12.047833281624174
10887,173.31877341417805
10888,167.07265829395348
10889,50.15976822128538
10890,36.48060318428765
10891,22.281502878946664
10892,39.73969847027489
10893,34.167362019331776
10894,117.89496964495542
10895,39.392124390811816
10896,40.77453704707724
10897,14.965924877864667
10898,35.5843631631118
10899,85.44276976252466
10900,18.201113886527438
10901,317.943067762894
10902,88.00710706076464
10903,24.070474992986917
10904,23.83184839583764
10905,195.68138600058847
10906,122.74237920968659
10907,16.300558960603958
10908,12.034908939955224
10909,39.99476269826455
10910,244.86183461965584
10911,27.430202696724336
10912,34.68782018406163
10913,63.909811635831595
10914,11.555058635426322
10915,14.324538808464998
10916,50.23949329792049
10917,12.799687925995356
10918,20.411116237533747
10919,35.68918998600796
10920,68.03617379218527
10921,663.2153223247598
10922,98.01938122536335
10923,29.196930123541033
10924,52.22651450037369
10925,40.56356822673465
10926,43.1429809853006
10927,37.1141428348986
10928,36.54177306305119
10929,85.62193168618971
10930,106.26574794330155
10931,218.84951824500322
10932,69.62628037108135
10933,553.548666754901
10934,14.034532817691941
10935,25.110885985746403
10936,42.91780424334079
10937,16.32388364930507
10938,114.89904594428373
10939,1015.9296272470642
10940,14.118755438497562
10941,27.305767258791846
10942,61.58227189585286
10943,7.938721727450693
10944,10.71604312952573
10945,116.58445684039857
10946,133.98963180658325
10947,1171.1304224299286
10948,33.52444012850694
10949,23.888336193893597
10950,62.24248882192786
10951,10.400644847534432
10952,25.570805844900242
10953,27.045511012511117
10954,166.3388908241841
10955,140.0961284624652
10956,345.56960681673536
10957,16.119915871216534
10958,29.74969728760935
10959,51.82164360069455
10960,77.35441591048647
10961,12.835084288855668
10962,20.388091717935712
10963,20.207522709370007
10964,2181.231990126109
10965,21.328409192767836
10966,27.194022896704876
10967,16.433349287894632
10968,12.043894413467457
10969,12.537915816583727
10970,120.05897936154862
10971,14.788761980446216
10972,39.536784580837065
10973,12.320030758103234
10974,21.050668583318707
10975,13.290354461374502
10976,20.52048359121987
10977,99.98976722956728
10978,14.79356685194568
10979,12.337671173272666
10980,24.9040316890362
10981,148.27459763049
10982,9.228620322913123
10983,26.762111555291334
10984,7.087488956119066
10985,32.47296525462321
10986,18.526865067222737
10987,9.082676689887661
10988,36.165307331601994
10989,37.65028416847618
10990,2111.877397715052
10991,25.938920928797195
10992,40.00936387720592
10993,35.37173241712029
10994,57.755534194320155
10995,259.44876461753967
10996,83044.94646549723
10997,41.49010208533548
10998,115.06273154742222
10999,2142.953761236776
11000,66.33338541630641
11001,19.46912055637384
11002,17.323878500560514
11003,54.69954505231732
11004,46.93483980559181
11005,33.57555680937377
11006,173.22615906643853
11007,8.272874069933444
11008,8.199188674454602
11009,12.331034389834189
11010,15.371981943589736
11011,18.875237592754143
11012,36.09626282163921
11013,212.08090367153983
11014,14.201024265025447
11015,16.787201148553066
11016,16.775299122393783
11017,76.79266419799752
11018,88.0216752638701
11019,23.137515031694623
11020,25.694577788347296
11021,25.745754667500062
11022,236.71517784389002
11023,38.506249419995534
11024,11.224225634230011
11025,30.736630009392343
11026,254.14871598177584
11027,17.98702172134379
11028,570.2311227955105
11029,335.149110511912
11030,8.910399912628757
11031,49.84992532474145
11032,36.4920443933089
11033,73.89404217462214
11034,590.1591124055487
11035,96.11118433986219
11036,15.614093408740974
11037,12.393644737219836
11038,113.02509188029306
11039,147.1604603778581
11040,118.7888782413629
11041,24.20649288934663
11042,15.68057214509891
11043,6771.344776768565
11044,35.27426680541849
11045,19.540685611973725
11046,94.0726232170869
11047,18.97312088887512
11048,16.468957778139384
11049,353.9319676462097
11050,42.05552121491118
11051,58.65524097186616
11052,20.756874983256992
11053,37.08954697822049
11054,67.1966249621485
11055,16.88423679860712
11056,79.88104895525353
11057,18.55178867310556
11058,64.34796155510537
11059,1692.863630999953
11060,52.218693371901466
11061,89.56085567097631
11062,25.495097864443107
11063,12.579097785045933
11064,422.11414042491185
11065,11.026438705481286
11066,26.468465961783124
11067,193.4535092090373
11068,20.34594674540548
11069,46.63165491858049
11070,7.648755635504097
11071,44.945554803906155
11072,450.6861932921637
11073,19.51454264871866
11074,4827.476672691932
11075,20.595858205264005
11076,29.379915705389838
11077,42.93394772800067
11078,34.41085895881541
11079,17.65192056010777
11080,197.07520176431083
11081,289.0838666870806
11082,103.02727290596738
11083,25.168275835274958
11084,18.578217583501452
11085,34.31573574892412
11086,12.87982580020311
11087,92.93825950873374
11088,87.94715295806894
11089,47.652364834299966
11090,12.753705755202136
11091,17.010241150781564
11092,64.59349348022484
11093,495.6911614549538
11094,32.26091814997932
11095,413.0270035664825
11096,16.37403516668491
11097,12.7953508990988
11098,12.099828673538378
11099,6.779194079126224
11100,12.836911443211132
11101,21.691624103928515
11102,16.488446127837474
11103,211.99308091249745
11104,40.80821347439491
11105,45.81646897764188
11106,22.5278814258814
11107,18.49502703744838
11108,742.3592836551426
11109,71.62694503962992
11110,8.880102065947328
11111,78.69590259915077
11112,62.15142473752842
11113,18.948667750798084
11114,46.882166206944945
11115,11.578727416122733
11116,337.2955267198697
11117,20.65684905154454
11118,50.47195991087606
11119,95.51868600420617
11120,346.72600489276215
11121,14.021837107012173
11122,211.05282859137506
11123,59.826130932604514
11124,49.95180899383875
11125,17.43790079483088
11126,11.340330543366017
11127,14.294327267646942
11128,7.86128561317378
11129,189.47676125826888
11130,15.280862804198698
11131,39.34922400941811
11132,12.686591676913222
11133,42.79300736253062
11134,9.908981793308913
11135,60.35224621442141
11136,95.95474188295442
11137,433.35880197922097
11138,21.198240909091343
11139,49.58827761083935
11140,8.565047621929324
11141,16.71717334403437
11142,178.35133638688043
11143,478.80302084637276
11144,28.737393205334435
11145,138.61626569012785
11146,10.198147508846562
11147,13.321306962092866
11148,94.72845766445994
11149,2556.427648292596
11150,16.134698645658524
11151,9.97994770646647
11152,62.3692089862263
11153,16.4425105464963
11154,17.404107137616624
11155,17.80555303033179
11156,52.957701934239665
11157,8.183006571044787
11158,17.063335527997573
11159,29.73323074206267
11160,15.099514774891523
11161,348.3241407489493
11162,52.22742257178873
11163,20.973924216669698
11164,27.935274872882374
11165,22.10565886574999
11166,13.981725502215296
11167,46.514052171494185
11168,24.526586664110013
11169,26.357896429028262
11170,41.250356088850644
11171,45.222766361064124
11172,29.608236238414644
11173,28.958228704815337
11174,63.09826573638131
11175,10.226563873649047
11176,53.20035542048789
11177,18.516943722937754
11178,33.00950354878177
11179,26.876728957160147
11180,68.61890779229668
11181,23.685443732721943
11182,451.6372467179613
11183,35.66493525265956
11184,12.907873091764811
11185,32.38314643614606
11186,15.841881995890677
11187,87.65472704954156
11188,12.84010095571835
11189,11.827505226323145
11190,11.528011533308563
11191,268.3488038721404
11192,20.7302215823206
11193,16.562092673078144
11194,26.623401129759316
11195,691.960741577715
11196,20.518741613478202
11197,27.157174243766914
11198,39.55848326961051
11199,28.53383659682191
11200,9.67795219204455
11201,50.368397395527765
11202,65.31793814130756
11203,13.479931608833647
11204,571.2431993789518
11205,20.909657018433364
11206,18.53214660809349
11207,36.08060236300994
11208,50.914851694606654
11209,148.41556574997009
11210,23.48229322089026
11211,63.3069955970704
11212,32.04680373912735
11213,49.353116571456695
11214,8.660128290915768
11215,12.928825509108506
11216,36.91300345118378
11217,18.225366045986238
11218,25.73720527557047
11219,8.008967173512188
11220,42.94925609492376
11221,216.51830602839584
11222,26.387056369001098
11223,28.23921633679592
11224,75.036640582133
11225,196.08869827404325
11226,14.51111494014429
11227,11.62464706965358
11228,29.00258124458328
11229,53.82273889896484
11230,29.315873645518998
11231,32.1329714380934
11232,9.386788039821532
11233,162.04099550617673
11234,19.663456130345743
11235,41.7218872924544
11236,46.45781549488505
11237,291.9632685882022
11238,127.8279765253087
11239,93.4707458274199
11240,10.600018025645385
11241,78.6002416401214
11242,23.539214119223395
11243,31.39870657311095
11244,93.90220673537722
11245,19.33628130977129
11246,19.25375973363646
11247,18.838299721128653
11248,8.11999511254367
11249,53.06640141729526
11250,113.13398336778023
11251,26.888590323866644
11252,30.14172167977193
11253,48.66758948406162
11254,26.474578869926113
11255,68.76450747874453
11256,95.46383654630499
11257,1082.06623697761
11258,28.608977933466786
11259,9.917081063144984
11260,142.99314083749078
11261,839.5631858127082
11262,12.516632348521432
11263,76.72521159971342
11264,61.034796266942486
11265,7.561315496137751
11266,10.256043165622954
11267,27.699253521964273
11268,11.967558190939641
11269,48.99611865792702
11270,9.717133699616177
11271,44.797953059487156
11272,34.510138018100974
11273,11.483179858236214
11274,1194.6530634361275
11275,56.522320358227454
11276,25.299344756962032
11277,50.70647141892916
11278,63.387890827499426
11279,109.835029113084
11280,248.65820323353012
11281,31.67814150000778
11282,13.639995016840478
11283,208.1923714033588
11284,59.664640712907556
11285,12.055521023508552
11286,47.70750382188623
11287,113.25088699601253
11288,19.090753448157347
11289,30.28133317653844
11290,19.094832943545534
11291,15.391379832667752
11292,13.6764706504843
11293,21.936635367715628
11294,9.091188657084988
11295,19.47254884785464
11296,87.92989308195357
11297,3089.1581839895657
11298,51.53586802934898
11299,19.78472999366444
11300,31.291000647947104
11301,48.986856294923264
11302,32.17719461295762
11303,20.28939221963391
11304,61.20334284945534
11305,30.137099479609407
11306,8.225032860623676
11307,107.7198185148298
11308,150.7645587484237
11309,110.48450664046004
11310,35.93323785106557
11311,28.15695779088638
11312,13.30992134926408
11313,45.31387684329063
11314,19.35230440069864
11315,8.05805302514288
11316,206.1416799150927
11317,85.05982548703267
11318,41.11637674903911
11319,45.48772690358111
11320,111.54158635062313
11321,18.087122127657167
11322,11.681214476553286
11323,139.69313009436524
11324,47.47671280107878
11325,636.7427940097901
11326,96.92048321367183
11327,32.771246839508585
11328,13.691050413619902
11329,23.839708766571476
11330,49.31156507411249
11331,437.0525673972937
11332,48.67831125502459
11333,52.93609275766774
11334,169.5076735797741
11335,42.830113844958156
11336,43.37543684478624
11337,69.54775030141352
11338,624.2812114542663
11339,117.25319098068344
11340,420.089607531815
11341,28.239952451399343
11342,22.833144718607628
11343,28.817554390942792
11344,35.351527164196405
11345,27.3175254289532
11346,55.10086151468146
11347,27.063547831075585
11348,33.019057099439316
11349,17.64143754603143
11350,1240.285055369878
11351,22.865133030729023
11352,13.046540735573045
11353,11.073080926882817
11354,372.0256148586421
11355,12.085012442309273
11356,232.34596312202973
11357,15.9169355726584
11358,56.80291164288328
11359,11.255691098613928
11360,255.79115142257803
11361,142.37961088903384
11362,27.378759741194276
11363,33.136150786919394
11364,16.206887216296668
11365,17.797978163143952
11366,55.016982471896505
11367,1808.3145451071114
11368,8.216544677307182
11369,984.9884368086242
11370,19.68376464233672
11371,10.352565355320468
11372,137.27519590974632
11373,56.319129190050944
11374,64.21768891800164
11375,28.366312837362706
11376,77.92876090518051
11377,10.56657157578862
11378,30.73061095312295
11379,25.31726166489487
11380,88.51228644556483
11381,148.41787560373808
11382,54.0561639846053
11383,134.39949458461928
11384,60.83819737758164
11385,6.974864663333376
11386,24.424679421635293
11387,73.70138973535552
11388,76.26991432904546
11389,22.6455253049573
11390,23.88009633446409
11391,81.88307465814718
11392,264.07222587771383
11393,79.61430188526947
11394,80.44217920105451
11395,21.08699684771766
11396,104.92971118209485
11397,16.51536784974384
11398,20.385605872101703
11399,129.41358166039146
11400,25.460042309780007
11401,14.159049463612188
11402,670.7215850650972
11403,13.581600934358727
11404,14.763917543385158
11405,14.698964503700113
11406,31.479514809307254
11407,3812.470432496511
11408,635.6596238949535
11409,71.72420801174935
11410,210.30033707819055
11411,2411.58460522056
11412,36.76082284615815
11413,40.22772306391408
11414,7.6566087401814835
11415,16.487706719479068
11416,59.00175468243226
11417,13.273802220084182
11418,21.77049994151791
11419,27.295192973355316
11420,7.306059913606196
11421,14.616077410344685
11422,18.366555479276343
11423,7.5209969544831985
11424,35.1553622997997
11425,17.19275067530653
11426,8.97446202735666
11427,137.01105136120066
11428,32.962363680175315
11429,68.92181781326244
11430,42.387936037766494
11431,10.529801154721184
11432,10.92114289346869
11433,51.885862167296445
11434,83.47722036271402
11435,30.74740567915072
11436,75.82615172640863
11437,26.80254834641338
11438,32.577490288834845
11439,44.47014739144148
11440,68.54747357263535
11441,12.693731431821938
11442,14.130535284844925
11443,71.79338199172494
11444,27.606747191041595
11445,41.88907770576925
11446,46.093027605052605
11447,27.758561807195168
11448,16.699237090196288
11449,7.676705379716517
11450,10.131232742482334
11451,6.6176845052979365
11452,19.39181376639029
11453,346.7904254667661
11454,14.234455105820595
11455,15.847251469462062
11456,35.601357633981074
11457,6.252099885717251
11458,27.225496052194305
11459,14.648681774544238
11460,10.758750454403229
11461,400.0527232913815
11462,10.886361424380004
11463,29.96618419378969
11464,248.5513288776124
11465,29.51448291213029
11466,8.812658067688924
11467,76.31982623963157
11468,7.7848718681772375
11469,72.41070058979747
11470,13.36539404301449
11471,143.29734056133975
11472,17.5302320549118
11473,8.112853304988821
11474,34.082565491328374
11475,17.108929543645218
11476,15.016423828700027
11477,47.89404730089021
