,Global (|)
908,3.0166721057738144
909,2.9833785411431575
910,2.9757668641377073
911,2.952814593310091
912,3.01011400389017
913,3.0353813469506807
914,3.0360389587511505
915,2.945956624975663
916,2.9853326846796726
917,2.9420575530182678
918,3.012963795906565
919,2.9351735184519874
920,2.9930337736082415
921,2.975512203323178
922,2.9956492187378725
923,2.9794277594823844
924,2.9644597121717227
925,3.001314287979965
926,3.02045035824442
927,2.962730256001034
928,3.0366718471148633
929,3.078067487020142
930,3.01491958516052
931,2.968199515592376
932,2.97950145041638
933,3.0361727258874045
934,2.9811828372287317
935,2.958700895056258
936,3.013897304037017
937,3.004910162469771
938,3.031888861389739
939,2.9477223290877967
940,3.0106269116948736
941,2.9624207053230625
942,2.986747977044417
943,2.9958779262581583
944,2.9622985103543296
945,3.0089001679574094
946,2.990710385148755
947,3.0137992280542116
948,2.9935437426625557
949,2.99090171109207
950,3.0132526843232523
951,2.9258789071064286
952,3.0058210588231664
953,3.085566804541806
954,2.971243302451487
955,2.9772305994315684
956,3.0776506877160794
957,2.966959389146262
958,3.037093432666431
959,2.969556560005278
960,3.0489269095196523
961,2.967911077111288
962,2.9642298197884918
963,2.9973936402182835
964,3.0172025660504636
965,2.964780192096913
966,3.0108838182698223
967,3.0569328820129065
968,3.0508499947562093
969,2.970754659282317
970,3.0536622999375798
971,3.0147610178968622
972,2.9923762697249168
973,2.9612909862190735
974,2.9192516938488247
975,2.9535355937838013
976,3.001112478750647
977,2.9873623024080933
978,2.999063900856359
979,2.9679492749746896
980,3.032559032717109
981,3.0769096559169404
982,3.0300390418127057
983,2.941398619773979
984,2.9667167365783587
985,2.9572533284337696
986,2.9778265176569048
987,2.9529473957228283
988,2.977949597047264
989,2.9797072373347144
990,2.988562726636984
991,2.9912864114050643
992,2.9491236910692074
993,2.9653145957315887
994,2.980023302848426
995,3.019503974654719
996,2.9645038401434527
997,2.9807231879132323
998,2.9768087329478403
999,2.972098252385273
1000,2.9509952250314515
1001,3.005420374371566
1002,2.968189569962642
1003,2.9834515552156433
1004,3.0258732373809067
1005,3.042283455230702
1006,3.0128136971123696
1007,2.9744743751367926
1008,3.0110488268257307
1009,2.9909726156346403
1010,2.9331862563525695
1011,2.9581173169995614
1012,3.0335860123413516
1013,2.975980940464475
1014,3.0086162137174313
1015,2.9295847663095547
1016,2.960741510020271
1017,3.0101502249338083
1018,2.979823660532745
1019,2.9329998164839552
1020,2.9595738220364143
1021,3.050974057340646
1022,2.996841258049128
1023,3.026917210079923
1024,3.0035284538524945
1025,2.9638189166486226
1026,3.042566443401856
1027,2.9931960821930734
1028,2.9974839299370672
1029,2.9284450757610565
1030,2.9519490369097743
1031,2.985180920023844
1032,2.9491246690972406
1033,3.010710041543251
1034,2.940329139336041
1035,2.985350934014042
1036,2.934341235612027
1037,3.023286087769647
1038,2.943228017709398
1039,3.0689851165994377
1040,2.9864629993206147
1041,2.9890120294659135
1042,2.9977011393021535
1043,2.9579482168937856
1044,2.969633364323817
1045,2.9437614884874117
1046,2.9908658526712273
1047,2.954506237787487
1048,2.9568838254857397
1049,3.0199863288556457
1050,2.997256957817282
1051,2.959530457758228
1052,3.0301165390125457
1053,3.007286631453189
1054,2.988842492031601
1055,2.984201416866597
1056,2.98275576853453
1057,2.942447803164706
1058,3.00658610368515
1059,3.000385861243359
1060,2.9610507443404237
1061,3.055543553383052
1062,2.966777663796396
1063,2.9517071422987677
1064,2.985963171645407
1065,3.0091670628304623
1066,2.991372887335914
1067,2.9840142562970966
1068,2.9721393859354
1069,2.992087632247957
1070,2.9388300617575998
1071,2.975021370059968
1072,3.0265737468288068
1073,2.948661787950427
1074,2.971295189442584
1075,2.9778020359963415
1076,3.065233766297011
1077,2.9706671258738413
1078,2.9619864299591385
1079,3.000901919608693
1080,2.9178517630195135
1081,2.979744417074782
1082,2.933498698425898
1083,3.0035876507964816
1084,3.006270055497996
1085,2.9914965354600427
1086,3.0137791548936144
1087,3.075503461441223
1088,3.007150931754955
1089,3.0260082737587144
1090,2.9351984734346765
1091,2.9539419117896286
1092,2.960476090676881
1093,2.9627219616018134
1094,3.000826505488344
1095,2.947646773074549
1096,2.9302108104443207
1097,2.9777932599665697
1098,2.942635789509326
1099,3.0070678835003712
1100,2.985638871350962
1101,3.0345044489030633
1102,3.0295103029594768
1103,3.001455958367993
1104,2.973706179589008
1105,3.003360451756087
1106,2.9642893579891716
1107,3.025556752079456
1108,3.085036986736743
1109,2.928940239529043
1110,2.9427084790335534
1111,3.0343933761881874
1112,2.966492875975155
1113,2.933848746694914
1114,2.94214017072104
1115,2.96080532078688
1116,2.9136824476708347
1117,2.972927308290471
1118,2.9371026880496034
1119,3.0009870170816337
1120,2.9899855434005347
1121,3.001952679200829
1122,2.918589639013683
1123,2.965457458251463
1124,3.0229442323044267
1125,2.9645173824557025
1126,2.9792463782684178
1127,2.9258946413480666
1128,2.998494697141507
1129,2.9581269811965707
1130,3.000539053928699
1131,3.045455421688865
1132,2.9846935441704847
1133,2.9877559389196344
1134,2.976523153415399
1135,3.008343895641012
1136,2.962766292499329
1137,2.9553473275043336
1138,2.9511271908814902
1139,3.008390370205535
1140,2.954628504035143
1141,2.995313932231471
1142,2.984935569633271
1143,2.9273543907962654
1144,2.9008293628304167
1145,2.9457017660380136
1146,2.9654133547784776
1147,2.981023655768744
1148,2.8903956443065892
1149,2.9517937422269522
1150,3.020464800313905
1151,2.9266745833778076
1152,2.9577704889251946
1153,2.93305191216295
1154,2.921465992214884
1155,3.0269578532404546
1156,2.966124101004864
1157,2.973014719469153
1158,2.9834169526634833
1159,2.9502305386956973
1160,2.9282554991962386
1161,2.9476632102630496
1162,2.967160381132234
1163,2.99407990573362
1164,2.960722339932622
1165,2.9669488574393217
1166,2.9932770967550977
1167,2.9601956132906095
1168,3.005481243514074
1169,3.002077616174448
1170,2.996082858242345
1171,2.951430369160615
1172,2.970870996098229
1173,2.956541940427368
1174,2.9628085173511547
1175,2.946410487582412
1176,2.9369599136745603
1177,2.941716604110218
1178,2.9875927818792287
1179,2.938181981287473
1180,2.97124920067911
1181,2.935509812140786
1182,3.0073034072593114
1183,3.0399364001503058
1184,3.0051928224322038
1185,2.954208147650202
1186,2.975633667168899
1187,2.989779287800917
1188,2.9745409380404233
1189,3.0009752298902574
1190,2.9881408764984867
1191,2.942882583366695
1192,2.9667245790849908
1193,2.920704197435816
1194,2.9674695805865707
1195,2.927155825007411
1196,2.9326841350296573
1197,2.9904989222200116
1198,2.908958798263265
1199,2.9788800244133826
1200,2.9073553218410924
1201,2.952170620122089
1202,2.99318755838741
1203,2.9532683898946073
1204,2.967110998230421
1205,2.9445101479927946
1206,2.9596313464548136
1207,2.956568556611552
1208,2.9487845619672712
1209,2.9602209328321853
1210,2.9357477799040455
1211,2.9569845433961413
1212,2.9409254550772337
1213,3.0144135772118545
1214,2.979871253592975
1215,3.0052123134757642
1216,3.009245856924147
1217,2.935334027070855
1218,2.968549780547393
1219,3.0025693498727595
1220,2.972489144796825
1221,2.992444695643279
1222,2.91689153736252
1223,2.959145098363123
1224,2.9680120492478115
1225,2.9358225456951113
1226,3.006608211071598
1227,2.971837356082359
1228,2.9741962244123843
1229,2.9893069087922735
1230,2.9410445423341804
1231,2.9596086179085543
1232,2.9556803303127595
1233,3.0277017950491216
1234,2.945768808361734
1235,3.0108551540685795
1236,2.934729925759759
1237,2.9631489058841307
1238,2.9615440838142177
1239,2.973815462122727
1240,2.9191405242888355
1241,2.9547695800290548
1242,2.9611113993431455
1243,2.952197918516379
1244,2.9444385753955413
1245,2.9374239187492455
1246,2.968991456348539
1247,2.965079235928142
1248,2.966557215311742
1249,2.9132220921769787
1250,2.966671369857343
1251,2.954234408189268
1252,2.966078284805044
1253,2.9325335290135186
1254,2.9594953556550005
1255,2.9176552976835417
1256,3.0298107007703727
1257,3.015337596068922
1258,2.9569559771884486
1259,2.9065075865391528
1260,2.951629727606242
1261,3.029052551286699
1262,2.9084881436778485
1263,2.925953074415947
1264,3.0818724465433647
1265,2.994481472723405
1266,3.007680186773995
1267,3.010516617517286
1268,2.9251322776251074
1269,2.912545461256155
1270,2.9253480648567303
1271,2.989984808264346
1272,2.9793347897313245
1273,3.0415733037055066
1274,2.9593771008291085
1275,2.97367740364596
1276,2.929908999621994
1277,3.034203049215444
1278,2.955232069463608
1279,3.000561738321651
1280,2.971137199460679
1281,2.9793213985304363
1282,2.9514882021418583
1283,3.043133873695915
1284,2.9925105511651147
1285,2.953651678964147
1286,2.9597675631728215
1287,3.015928899452071
1288,2.9697601934549875
1289,2.9492031755884045
1290,2.990546521616335
1291,2.983989125287561
1292,3.0390389187103803
1293,2.961366845165006
1294,2.9624690005687784
1295,2.9664255823125107
1296,2.991996646115801
1297,3.0249761130524173
1298,2.9689547630963657
1299,3.007725758340723
1300,2.978314540931475
1301,2.9210258282683594
1302,2.9731977809091905
1303,2.891717991104673
1304,2.9667502422138234
