,Global (+)
714,3.023054347546399
715,3.0095427979660485
716,2.9120922129579494
717,3.0251793469899946
718,3.0184080515172846
719,3.029439020346322
720,2.9833594523729556
721,2.9828431569909237
722,2.9976498513789123
723,3.03086760718421
724,2.982551118277401
725,3.0017267820133733
726,3.02257795185148
727,2.9625420750366547
728,3.0740798067287907
729,2.9944580991831256
730,3.009609509580967
731,3.1090493236285086
732,3.0143012770427173
733,2.99980931509515
734,2.92695373300274
735,2.9821641176682236
736,2.9570322845854413
737,3.0546943776066393
738,3.011296031161166
739,3.0241131249061364
740,3.0553529373777395
741,2.9759678873859428
742,3.0187221027111737
743,2.997067605855402
744,3.026962646616943
745,2.981042581404523
746,3.053857761935916
747,2.9760130538809317
748,2.994237194952484
749,3.0567323903896684
750,2.963376080563204
751,3.026518458824461
752,3.0121032594358557
753,2.9571037121664125
754,3.080715384120487
755,3.0192259778453865
756,3.0416258129464753
757,2.9699823004978643
758,3.079326517795443
759,3.0193116782870413
760,3.020077069661394
761,2.9862383844602127
762,2.946670363847524
763,3.013013955955511
764,3.035659496522141
765,2.9771429103030638
766,3.029985194478633
767,3.0071329228466
768,3.0238972890857556
769,2.9995257600727925
770,3.0574325468256016
771,2.9731506221886166
772,2.9929121460610593
773,2.99351137094058
774,2.958258236355997
775,2.9966178504655248
776,2.9752260532307573
777,2.9523287370878664
778,3.0538742115631345
779,3.0049943034264963
780,3.027318149439086
781,2.980730774361458
782,3.005658992987054
783,2.980253190328038
784,2.9941545174879947
785,3.0345665201935335
786,2.952078954318185
787,3.0270965285252753
788,2.9614283299768367
789,2.959261739272767
790,2.9758894719305613
791,2.9511874427692266
792,3.034237906768238
793,3.0844367846115315
794,2.9935173962821366
795,2.969006238939645
796,2.9720400660343276
797,2.9920389758753108
798,2.9832630200103476
799,2.9486532661695843
800,2.983983903789063
801,2.9330143327442637
802,2.961638893283159
803,2.9433357935210536
804,3.0175162843229395
805,3.006960171444022
806,2.971781950971704
807,2.9350474696522557
808,3.0352584078327642
809,3.021764155794873
810,2.9825390502965314
811,3.00905800626572
812,3.0232802076639933
813,2.961171643161512
814,3.0266510274648732
815,2.9866434048148203
816,3.0109503747195565
817,2.9426790590147895
818,2.9581003810057673
819,3.0140164808631553
820,2.9657776259683346
821,3.0320247565422362
822,2.982108496154426
823,2.9807895422094903
824,2.9900994630767985
825,2.972877569162562
826,3.052346302596974
827,3.0454361587285335
828,2.91686275288918
829,2.9542247534010864
830,2.951122543802482
831,3.0118071073187362
832,2.9818994970836714
833,2.9988317349080216
834,2.9996745808450593
835,3.0097921501631877
836,2.9694027747766554
837,2.9686575071111854
838,2.989496411117715
839,3.0213818442423332
840,3.0629231243949535
841,3.051866736098195
842,2.972063135246859
843,2.9926824653405175
844,3.024267088736688
845,3.0414857526839376
846,2.9986247458268616
847,2.9935621608191476
848,2.938271297649753
849,2.972199943505642
850,3.045675798628482
851,3.0676623634243136
852,3.017191168417329
853,3.0366778088815596
854,3.019706194218181
855,3.0508622451884477
856,2.989825465878414
857,2.9782303627723166
858,2.974652033560623
859,2.962811989087453
860,2.9830634721724567
861,3.08695794207057
862,2.952648977046714
863,2.9927034789908613
864,3.010165618304745
865,3.115539819151907
866,3.0440579245922312
867,2.964709131268418
