,Global
3038,192.73648970160406
3039,281983.0708943555
3040,655.3053627431555
3041,8182.16094952764
3042,1112.4490107018005
3043,2109.89622197384
3044,38696.70744485993
3045,246.82461543793184
3046,401.327046426939
3047,80.55261326660177
3048,793.3081571830197
3049,137.9058367636513
3050,919.230216971236
3051,615.8955937055937
3052,2834.148501607501
3053,3586.6233275013187
3054,255.54612100297697
3055,876.1064847491859
3056,2379.415044114435
3057,143884.5980468366
3058,2824.377040068917
3059,70.35028215580182
3060,97.996374266759
3061,115.0328303843102
3062,363.6965743050813
3063,2235.7567884639598
3064,953.3553806420443
3065,238.70287209821748
3066,20063.903371408196
3067,3021.120126469292
3068,738.3770798927529
3069,830.2833524792607
3070,791.1948912311092
3071,1376.3962981790417
3072,765.7547927506554
3073,2605.2590013635427
3074,294.5966249302768
3075,3814.5065745827455
3076,3035.2893756679964
3077,3260.806007459053
3078,480.7939037224115
3079,2722.9662839001335
3080,1059.7054281842709
3081,234.79779181571485
3082,146.16957926089762
3083,1156.3908617908546
3084,1385.6751812166683
3085,6798.437719016782
3086,116.2814469187999
3087,1253.7060221506988
3088,114.15275632797272
3089,419.4395366151098
3090,473.4083855827527
3091,9972.751355998655
3092,266.68198382026713
3093,1437.6713433040472
3094,1120.1474125949117
3095,864.6389358702739
3096,936.2583520967394
3097,448.0938009272216
3098,482.8097407595167
3099,412.10558281414785
3100,1570.9636547834966
3101,271.7668516494263
3102,68.7471093942172
3103,445.4136159926139
3104,548.6203680354814
3105,496.4346847387209
3106,1794.3728082197233
3107,826.172032806406
3108,54.34367132897804
3109,70.7499372650111
3110,139.0405289630663
3111,2795.3756101834297
3112,2624.9982632116053
3113,329.4513917957368
3114,7806.687452752637
3115,372.9566592864887
3116,157.03825916992972
3117,233.10501518552405
3118,266.286168022178
3119,8013.107923532156
3120,284.8208875573958
3121,174.25472473521185
3122,454.1439096844702
3123,54.462700759190845
3124,7752.706574180227
3125,127.89305833354057
3126,163.4297896246814
3127,144.45738380659924
3128,461.5283795038412
3129,53.49429321292535
3130,3643.0839822020084
3131,1752.3175383625628
3132,1692.8990301822746
3133,98.15256856199947
3134,2861.5916059384467
3135,217.67175551907349
3136,217.45226210850805
3137,127.97923061103066
3138,1888.411078987538
3139,859.4056176211326
3140,659.8401226648276
3141,343.604508204776
3142,441.4775326177478
3143,83.22182291312697
3144,192.50546470709236
3145,2142.0857146007597
3146,151.57351440969774
3147,71.04209802526282
3148,1253.051542247216
3149,645.4536745340454
3150,2622.2725566977665
3151,877.0248811725519
3152,354.7952815995889
3153,140.11918304964513
3154,508.2070317885021
3155,215.70714149818681
3156,361.04911127872316
3157,121.307238245539
3158,295.7877684132552
3159,4848.46737663676
3160,146.16600691930813
3161,457.67829549310096
3162,2523.479410463894
3163,102.89471321308646
3164,1081.9199256256156
3165,793.6508976392876
3166,126.5070123758882
3167,489.0507596220295
3168,1271.8719499239073
3169,590.4214555530541
3170,2538.3514940837663
3171,624.600045703902
3172,53.526094734046175
3173,1201.888142103954
3174,74.73794939112565
3175,145.77009085568108
3176,117.17455000122948
3177,3585.6825477197754
3178,1245.1521716003076
3179,1584.9776524031167
3180,450.6911293775846
3181,1556.5433500357667
3182,122.1804620338353
3183,125.09290565246721
3184,390.5591053320754
3185,427.57576803723185
3186,3216.3027488468774
3187,244.91687438309174
3188,2320.1107406517267
3189,196.52908451087265
3190,470.8568037634706
3191,547.5275827241791
3192,72.93366035503736
3193,1211.665211793294
3194,268.5017977441973
3195,382.6989113570603
3196,1175.9104801090807
3197,1257.0227967927437
3198,83.65519418740817
3199,295.34366991501037
3200,5096.255086980299
3201,126.36292473295677
3202,160.09467014632074
3203,2198.562853451905
3204,1450.4838793616386
3205,164.3864354841202
3206,647.6189914337422
3207,109.85135366063699
3208,1245.6617729904224
3209,205.27183633616755
3210,1470.2457792536716
3211,4406.096893676438
3212,760.8450884418213
3213,394.6142116948427
3214,71.20069042030082
3215,440.00252777578936
3216,146.46574573854846
3217,25285.776973462464
3218,84.85693490669337
3219,698.8582757253987
3220,1443.555788085921
3221,150.068902073036
3222,309.3138187662376
3223,99.92131433899225
3224,4835.296976743416
3225,52.36750943566502
3226,64.25092925772212
3227,41.88892479389577
3228,501.51176069536416
3229,1329.364570522821
3230,808.039037973649
3231,206.47893290890605
3232,191.04324977947323
3233,43.90364319361954
3234,194.02617239014492
3235,390.6254029129729
3236,250.95990536998576
3237,503.3553448186513
3238,108.3830129769995
3239,3720.6585545374123
3240,1406.773730023046
3241,1835.9695819082935
3242,49.10183243966465
3243,311.79303223878907
3244,490.51408679421843
3245,149.33229315551455
3246,160.43839897073084
3247,103.27757864698522
3248,101.33784039778755
3249,316.1549561305994
3250,58.345908659919694
3251,158.69653525978094
3252,785.3030682500665
3253,5358.119812102457
3254,98.4838796485695
3255,281.9979070537602
3256,300.5271511047772
3257,1742.4188617344678
3258,75.26055441363881
3259,351.48452912743267
3260,429.18835048462415
3261,6391.17259082828
3262,255.03207426207553
3263,16163.792924027237
3264,169.50030223611813
3265,362.5419011333317
3266,1041.409414953055
3267,299.96937901504066
3268,62.138025344580605
3269,988.5298819560587
3270,452.4889033468176
3271,443.8342137513383
3272,94.08291230598654
3273,660.2148562937682
3274,4280.496999496537
3275,115.00347793179306
3276,93.61333439048235
3277,202.54668609184216
3278,193.21570404381217
3279,281.1767799037162
3280,225.40070662733254
3281,59.8898633644665
3282,73.23549607923597
3283,265.78834917138465
3284,581.6200589830363
3285,1121.2450025250907
3286,90.951373448357
3287,57.1034000600919
3288,136.81647073549289
3289,163.53538181985874
3290,185.58763909004932
3291,464.2527408804703
3292,7774.84216146995
3293,1840.4956178203724
3294,168.30912517346513
3295,294.0864343127493
3296,6921.875266708607
3297,567.3554802469273
3298,131.7904144370865
3299,482.99650045478285
3300,1241.0259090369461
3301,1382.428722705977
3302,366.75748376042327
3303,65.65918121573418
3304,240.64779047633849
3305,180.79358306295623
3306,71.27901202122051
3307,388.2920448919719
3308,196.64892223680778
3309,133.3813622032338
3310,596.1087928934764
3311,159.43539570277494
3312,78.82109049698761
3313,1220.4445144720528
3314,204.5680304512894
3315,10244.56834940881
3316,143.57627119417972
3317,42.763721832781954
3318,252.86743785636028
3319,9332.329737830254
3320,392.19965374319577
3321,246.92917768769072
3322,188.06791644512387
3323,656.5453130004098
3324,663.0312733854261
3325,10626.66510073829
3326,512.209556117129
3327,83.77368953407962
3328,523.6783378799241
3329,551.2288715338542
3330,312.4736163663715
3331,2614.6046848429964
3332,180.46030054500613
3333,12187.498871042268
3334,163.4106694363921
3335,65.57189952261464
3336,36.74597697539797
3337,73.90126730987336
3338,180.20530497265742
3339,68.01786846223158
3340,131.43480036720166
3341,1252.998655887639
3342,487.2698813459093
3343,97.24349536937048
3344,38.79962499224634
3345,1382.7462522438846
3346,150.70650401017363
3347,125.07263101250527
3348,200.44798223811168
3349,54.54585672613251
3350,1512.6236361024387
3351,83.112698615944
3352,145.01823936263295
3353,107.24451799475166
3354,3764.669368037278
3355,56.763001289432125
3356,216.29184682212122
3357,51.68800586122389
3358,265.879329807496
3359,778.960703521423
3360,238.29728900922018
3361,15.73350835193991
3362,735.9615907076061
3363,280.16939005686606
3364,189.8813746069258
3365,316.33186194466276
3366,5773.741007360518
3367,183.19366501172868
3368,103.32453691620798
3369,26.27034739089371
3370,78.96634058727135
3371,675.1881032699569
3372,717.827222887271
3373,326.1548348442202
3374,139.33133143169502
3375,67.85248994591927
3376,17.567015661483154
3377,175.27136557503502
3378,145.1612888454997
3379,122.70916444353051
3380,49.79500829001014
3381,2733.996106881324
3382,120.64499643234811
3383,155.79644884076743
3384,17.720575767568793
3385,101.58325711155237
3386,111.10209321219453
3387,222.67944112466955
3388,185.03318265053375
3389,109.22904063503702
3390,82.75173063487121
3391,414.4596033598812
3392,40.88464158069556
3393,37.68566802125314
3394,65.15171078637401
3395,46.17746439920555
3396,123.19721603299523
3397,889.5634139443041
3398,144.78046682096064
3399,122.2937218754491
3400,1018.0176403864912
3401,50.02305248410521
3402,31.79224469963516
3403,23.144218641317508
3404,99.58228421554539
3405,73.83357027237842
3406,100.81406531870508
3407,89.04632515532094
3408,155.04096119396988
3409,81.82843255745748
3410,32.00797027776665
3411,103.99323053139358
3412,39.755110347961384
3413,24.24990653840599
3414,318.5737976935023
3415,236.63791599489753
3416,85.9304460228625
3417,51.103365989028255
3418,286.4551820426036
3419,19.79394358627247
3420,756.7990166746661
3421,768.8305091405285
3422,62.66222898992381
3423,37.665215329760706
3424,35.10155813662278
3425,151.08204643912023
3426,104.9986921269204
3427,112.01542425499046
3428,351.57539235354676
3429,2900.7340273866535
3430,1066.9225678753921
3431,238.63430802920908
3432,115.15427760754251
3433,92.39830976345078
3434,191.64023183375699
3435,53.99155423950306
3436,299.86432042853755
3437,292.5652325932155
3438,66.32309520068321
3439,374.48994994540055
3440,41.035662568181074
3441,49.320715999890375
3442,36.50737380466963
3443,55.24442259918722
3444,267.06693080890494
3445,410.85339661872297
3446,147.1436376149648
3447,62.571326045800426
3448,73.3088255471264
3449,207.00281486432831
3450,30.587088731010876
3451,263.3756684864063
3452,29.6132038474514
3453,31.879197317080074
3454,47.18599315473707
3455,242.88352487897058
3456,78.28559786984977
3457,782.8434267660365
3458,1385.3353118385703
3459,29.602626757339966
3460,59.1409622922823
3461,67.84330740580657
3462,432.113201841545
3463,80.82625427734587
3464,1786.7263296168237
3465,29537.09006171456
3466,25.89298963375298
3467,263.71368453277404
3468,52.835046680788516
3469,416.57086389764066
3470,58.21276858451857
3471,975.9953489295534
3472,123.23393451119455
3473,565.6220456209354
3474,959.9500998715298
3475,26.049794886353745
3476,84.45561495183719
3477,227.40512750709138
3478,37.05396205436568
3479,102.47750194484921
3480,262.3830319896476
3481,71.3564451942383
3482,438.88970709459005
3483,970.5478411782389
3484,64.12781610204686
3485,3244.3852524222575
3486,770.2368802721985
3487,83.33401433005255
3488,244.76816539218538
3489,78.6135842191596
3490,62.29743733504996
3491,309.68961060456644
3492,3463.5465760846837
3493,64.83439722319932
3494,141.9622963154972
3495,111.91228403119902
3496,179.2053326321068
3497,317.5079198628856
3498,33.317448625564545
3499,110.08641350477028
3500,45.82676404212903
3501,59.47541187301912
3502,5674.868631838595
3503,306.7509851466889
3504,110.31405220641403
3505,82.49942137950441
3506,132.81318760739038
3507,651.9713842855157
3508,51.71237919180242
3509,781.1558463488639
3510,57.436853186604786
3511,102.28046769744256
3512,10697.173965880032
3513,119.31900040078371
3514,95.12218900452612
3515,211.63871654183322
3516,1412.6751121555542
3517,39.57967618648209
3518,114.89401230215893
3519,1294.487504333364
3520,702.2430132931512
3521,262.9476415562516
3522,145.54901177205824
3523,68.83176820029614
3524,720.2416477381147
3525,191.20866318803905
3526,771.412753266867
3527,680.1298008669875
3528,17.523311781919972
3529,196.2316211183108
3530,149.15721718152184
3531,826.4521766457985
3532,56.17131338834923
3533,96.23277490188872
3534,12944.318622622359
3535,61.23436052015507
3536,74.20322150170679
3537,1082.0075506886283
3538,286.4109006459354
3539,85.60449106410634
3540,256.84162966468637
3541,182.03607323429435
3542,26.967615135338157
3543,55.226720776726914
3544,35.50296545410554
3545,136.92391522133582
3546,264.8775597639706
3547,119.93635930981796
3548,62.9071050520851
3549,75.65097364803371
3550,36.812963838901545
3551,78.95974911612014
3552,50.41712185380136
3553,1243.8963000281612
3554,715.2616174750779
3555,532.976982114701
3556,203.9954585193838
3557,182.54836725457406
3558,219.845424211227
3559,26.967926486176022
3560,96.21004896112146
3561,871.1548179265607
3562,155.8753876732169
3563,61.620733509782596
3564,299.44599527210414
3565,424.2837314637592
3566,41.6704295625466
3567,684.2419689148209
3568,166.43438232594653
3569,115.04986597320259
3570,218.4467438560447
3571,40.165528428924524
3572,62.634732620032395
3573,699.5463762008441
3574,2796.782858171442
3575,611.0374648236935
3576,43.39411355100467
3577,315.2401601054548
3578,92.70642948281696
3579,22.538244393495162
3580,95.5467707384657
3581,28.013201946475856
3582,165.62114846831378
3583,23.228400759374267
3584,218.76265731991705
3585,262.2600150814546
3586,112.76569599937439
3587,187.7857831078798
3588,15.871467663620239
3589,203.03793643847135
3590,28.770294791804098
3591,30.01509512179449
3592,67.43931325746166
3593,311.0946536313268
3594,780.9967422390006
3595,69.15937268607112
3596,971.7624112468245
3597,535.8677333901433
3598,1714.23912963014
3599,200.50495886064346
3600,167.13875294954892
3601,110.78278865101929
3602,109.51835465714112
3603,138.31406750842365
3604,336.1116294972891
3605,12190.529204630579
3606,143.5718144268585
3607,1000.6823519300572
3608,2150.1838910632105
3609,158.33835597805995
3610,115.52482930349532
3611,48.05848418572863
3612,732.1312229010036
3613,1420.8588944603655
3614,117.58758354733315
3615,181.01196420101437
3616,140.07393189016335
3617,891.7142290231511
3618,80.38033084162369
3619,393.7611310088684
3620,317.3041390385801
3621,169.49743189979938
3622,64.6729199178021
3623,99.06057123781974
3624,28.701788533312595
3625,51.45982233039466
3626,34.336641735505374
3627,459.72420739721144
3628,112.61169370505944
3629,158.4691024784756
3630,295.19710697768306
3631,28.24280996015291
3632,30.130723612065292
3633,83.21708561820904
3634,238.97849498180992
3635,11.586335601442554
3636,1005.2313946180027
3637,47.53925274190108
3638,10.95582484838809
3639,22.805490363170943
3640,44.60670230849458
3641,61.70310469864112
3642,50.1433116875157
3643,1193.751980867949
3644,88.75830781977187
3645,211.04251190821188
3646,744.5299763009785
3647,404.6663324097749
3648,1012.1070317422933
3649,38.28008634688041
3650,2877.350705260995
3651,285.8664126927722
3652,99.31604471493458
3653,56.25766981078559
3654,10069.26955181481
3655,38.5325143353516
3656,61.072300368748664
3657,259.0848625738289
3658,17.68645394999505
3659,467.0219985789464
3660,77.33930584308288
3661,221.45288792045292
3662,112.98082263990709
3663,49.12364678416008
3664,23.638630067201294
3665,103.76069433763274
3666,373.15328267225317
3667,72.07765675482788
3668,210.2856502281087
3669,151.67496325263815
3670,33.05295371926745
3671,40.49448765031777
3672,42.32023575307567
3673,33.53119147513999
3674,254.02106310637276
3675,426.57070415496315
3676,70.57560208776528
3677,106.58182427752963
3678,54.9204105232295
3679,104.9082798330471
3680,768.342541837115
3681,331.5302682247117
3682,49.712903533469394
3683,37.40890004092114
3684,3548.6245206497347
3685,39.235315573639404
3686,88.07883722088933
3687,9.500949557853392
3688,152.7000904662153
3689,119.42331399729879
3690,13.753122078698366
3691,2892.8650921374283
3692,50.6180890210908
3693,19244.18195285682
3694,69.09869483044078
3695,378.7013648766003
3696,65.64894372320818
3697,243.3637986732184
3698,23.188243060181655
3699,2237.2946582821514
3700,35.76258225632513
3701,33.385291149390454
3702,147.416311835393
3703,2918.8782037129067
3704,436.816212112449
3705,830.1109357231524
3706,365.7457768039225
3707,29.509955903822405
3708,108.63880807035848
3709,187.32479616381994
3710,50.430100452132535
3711,496.8263287294323
3712,151.80425517372672
3713,613.8565490798306
3714,152.91731113848894
3715,10.025254238109643
3716,280.9982100735947
3717,107.43483645288941
3718,95.68059496195556
3719,25.888753446400322
3720,117.19326768016755
3721,316.83162048674046
3722,651.697395202826
3723,76.13430243387054
3724,1897.974939204607
3725,73.18865356399658
3726,67.89672120129363
3727,296.47605479455086
3728,41.590431459262355
3729,207.6531755118256
3730,164.35971479147463
3731,216.51000276313974
3732,404.52284635527934
3733,40.10719320035828
3734,57.01002167683905
3735,65.97892208003613
3736,94.33322764071444
3737,22.44374746210154
3738,102.26005176338276
3739,137.73339405296
3740,225.26722370061464
3741,55.0287540107034
3742,987.7137022723106
3743,326.61451698719327
3744,287.3079654990765
3745,134.62744993925077
3746,24.67959116784952
3747,26.44821450596104
3748,131.97172687088695
3749,65.92837065113527
3750,37.23362823389855
3751,44.2035823956622
3752,171.84590571048733
3753,174.20552674536177
3754,24.837504495752814
3755,85.36487164781828
3756,265.2209789854228
3757,767.0752472230757
3758,96.37834053973349
3759,168.4364626050717
3760,89.91508426272307
3761,699.7149901153762
3762,62.034377925554466
3763,259.94803311427836
3764,28805.154602104925
3765,22.448260052028125
3766,179.26437658555565
3767,23.52433248912783
3768,83.91473082999453
3769,58.93707064652721
3770,24.09865015304751
3771,898.7702693390117
3772,284.0787028572273
3773,2150.8137174946123
3774,1138.8878086459513
3775,523.0928764831241
3776,60.50137761294625
3777,27.097448072253336
3778,50.153116306743556
3779,325.4132898836412
3780,199.87586234169214
3781,193.36366819833486
3782,133.53511683057772
3783,215.68873827151896
3784,894.9936500131386
3785,189.49200901824244
3786,92.26397505652724
3787,62.06417520313384
3788,11798.815532508213
3789,46.69536284600125
3790,55.40702479850246
3791,117.42675736379366
3792,79.69486335769422
3793,70.11324026693431
3794,95.24767515766683
3795,41.81612016426368
3796,103.07999635377139
3797,67.27974658949549
3798,2018.288820734242
3799,111.21771838115647
3800,310.72923789103845
3801,242.12563326756072
3802,139.74208745944685
3803,93.8389184496825
3804,28.244828776243605
3805,222.92814469658137
3806,89.84475204336168
3807,107.86162877954439
3808,1560.3106358310547
3809,153.50542200414765
3810,62.15307670296591
3811,97.39476797742758
3812,198.19455440224868
3813,77.39608601587004
3814,190.01059065859323
3815,911.5816412861807
3816,47.486857202520554
3817,30.24775346814558
3818,95.26752840294375
3819,541.7054965877497
3820,252.38402333930247
3821,785.0856906639906
3822,145.04248280501568
3823,423.9254728652512
3824,1063.9972736643963
3825,1911.8743949376587
3826,105.5066770388014
3827,44.95461545734759
3828,34.24831125485076
3829,92.80153255511716
3830,857.8497348362191
3831,458.4669783386499
3832,42.96830194024145
3833,687.318966621353
3834,124.79452581002555
3835,264.9042923960597
3836,208.76378466932235
3837,1578.505369499099
3838,921.5265122079471
3839,435.2507212467896
3840,81.36866606883791
3841,294.5591724206385
3842,55.88030534361686
3843,57.42804914228712
3844,63.114843443232914
3845,32.65666795062186
3846,196.11221144486709
3847,53.669430421959206
3848,101.52490638393425
3849,32.33159341317268
3850,28.72785583464917
3851,38.411637073212965
3852,62.92528607998551
3853,532.1045267716258
3854,140.8121240824065
3855,660.8647494453168
3856,15.889032074580356
3857,60.345754517311015
3858,3794.6812063829766
3859,99.18235351622064
3860,34.96839992150366
3861,48.527597885853055
3862,78.00048562170183
3863,53.12728194176404
3864,532.2885966769054
3865,19.305803983410307
3866,19.73264444357316
3867,44.162258624839204
3868,264.8075711821328
3869,498.021960459723
3870,38.8484813615318
3871,281.07128686852275
3872,3115.4069755999853
3873,50.87622594866482
3874,100.7921385190086
3875,92.90184812204556
3876,87.93501886238366
3877,37.53987897251715
3878,125.84606358024583
3879,26.839263236840033
3880,44.96342115546719
3881,124.23330884221961
3882,779.9251716170658
3883,78.6182180534986
3884,2263.7751371338013
3885,133.689557304826
3886,22.568627956548653
3887,77.96731285385796
3888,20.508047573874556
3889,239.30650673295608
3890,136.75200007343864
3891,123.33655827643776
3892,56.4844788438314
3893,174.36105719678682
3894,80.51968716755974
3895,2469.8232902579052
3896,36.04083263325914
3897,1816.1274062616965
3898,33.21873850753257
3899,675.0985724121992
3900,77.25316104415985
3901,52.87263694754247
3902,1499.8540871284192
3903,1096.4622741857456
3904,4014.9655007697006
3905,69.92585401179495
3906,10.613874317214632
3907,39.67343320477158
3908,76.55192706699347
3909,28.420851423714897
3910,58.42884696503793
3911,26.042656512601596
3912,104.99983846134033
3913,101.1538456368579
3914,266.16731171419553
3915,192.94020379483774
3916,110.99561138346716
3917,52.5504591088291
3918,3371.6539140497616
3919,81.16034720922772
3920,275.31095357993144
3921,2927.237830899848
3922,519.5764147528796
3923,184.93665209313755
3924,162.01658950610138
3925,37.01567011824069
3926,111.15380271609553
3927,5205.911159710659
3928,133.63916931552006
3929,1722.9047155528272
3930,50.67991002591793
3931,26.66292008530879
3932,71.84156143764551
3933,55.728992180364955
3934,32.52267728140642
3935,125.84629006963844
3936,88.14916322820942
3937,260.6850188157449
3938,47.80222156706152
3939,90.87924343128917
3940,32.21075608447832
3941,135.7202730854217
3942,29.887144612244605
3943,54.539220355811224
3944,124.20036887382312
3945,2859.386175246333
3946,80.8584284301841
3947,46.128134698844256
3948,1054.48313471763
3949,57.70829961609775
3950,62.20197958845959
3951,118.1436473333376
3952,124.67895053752773
3953,1074.4569770804558
3954,225.14009573357146
3955,204.9945473879615
3956,1399.8974983069331
3957,109.38650343143654
3958,157.14289929365538
3959,23.370049085941993
3960,64.63439436607015
3961,32.45167899352815
3962,767.2298528667404
3963,152.11610733701627
3964,36.60375204812559
3965,18.343090480850034
3966,251.01160863837367
3967,407.6973308431901
3968,51.671798815974256
3969,357.6111282644453
3970,591.3840788576009
3971,1917.2270534175923
3972,206.32545773519993
3973,896.0057749709806
3974,36.69022444740044
3975,86.37809703738935
3976,45.55412539027859
3977,60.46356159485899
3978,42.142270993277286
3979,30.902319344597856
3980,487.66658949071757
3981,139.6394461417756
3982,619.1559940847674
3983,28.296427387518204
3984,148.4589184970283
3985,237.9606054804081
3986,107.99891160749122
3987,94.38498105249104
3988,79.67377258264037
3989,363.9813842548262
3990,33.52135728812781
3991,25.739428269065954
3992,50.70647117059913
3993,62.89393182405662
3994,72.63810690311495
3995,195.5865629545892
3996,117.19314141380775
3997,353.22010418348395
3998,154.27747200945646
3999,37.771682987882045
4000,198.29113977534425
4001,448.2440233309369
4002,23.893658157070874
4003,41.44005701761793
4004,168.04665808798524
4005,91.27327683399652
4006,316.8802456315747
4007,12.730036670779826
4008,393.01154084178523
4009,264.9851758329092
4010,561.8124165554754
4011,224.86572526497253
4012,39.19001110610341
4013,174.40811116333253
4014,254.75180432902346
4015,34.80351603207041
4016,115.85024884343382
4017,13.774839285640835
4018,80.20089225124187
4019,148.21425617675837
4020,649.0349470695402
4021,111.81235874605866
4022,41.02718539783785
4023,97.64934519141396
4024,294.2837696689332
4025,25.909476582828248
4026,26.365348802235925
4027,134.19361157407113
4028,2239.7243563731968
4029,46.2569558449236
4030,53.417517089385285
4031,25.135858675147173
4032,378.24694103499166
4033,85.36371939304516
4034,39.3783208185863
4035,150.34505263000312
4036,75.8461406264973
4037,204.32070558799845
4038,15.52621331400525
4039,27.259042185711007
4040,44.606603003493696
4041,467.2920448016483
4042,99.50379913530233
4043,166.06459538654536
4044,44.26169847138892
4045,69.68938503094827
4046,183.13781016628874
4047,14.487916231983876
4048,24.670546634209025
4049,70.3843347946654
4050,76.51899108878968
4051,54.300766348221764
4052,227.72964638819948
4053,38.66795347793935
4054,16.05141602575708
4055,517.2386186242989
4056,75.28675549801865
4057,31.65679197629924
4058,62.70068340015717
4059,41.805175938065325
4060,217.1339044178493
4061,196.3773051486572
4062,296.2254679193538
4063,1301.2009224346862
4064,378.1448115245296
4065,32.67580386635711
4066,104.15309699642691
4067,127.53333685634657
4068,80.00256917380308
4069,18.299412399424217
4070,100.77671191133608
4071,199.75044774531145
4072,463.1961292521715
4073,387.25196156519337
4074,394.9936026110867
4075,50.03774492178856
4076,124.79537486350068
4077,56.63904630794191
4078,536.2239125875116
4079,97.67803972584542
4080,30.52648228396575
4081,38.50702416943959
4082,57.85062702010593
4083,121.92765545823356
4084,148.34903883041497
4085,60.58923455028238
4086,106.1697184048833
4087,31.346702651327092
4088,34.220670772113614
4089,49.07647817230008
4090,507.86958060541076
4091,112.9118820855858
4092,47.23856982749968
4093,202.2618122836412
4094,97.0249257511817
4095,30.165435905095002
4096,24.723054170266433
4097,455.539858848794
4098,74.47479012631031
4099,46.04058435931655
4100,16.913327367648442
4101,23.357328628630896
4102,147.47400153347417
4103,131.45071783965287
4104,85.65425504102193
4105,3557.5074855974262
4106,9.104270331102843
4107,60.07445233984101
4108,41.4239968525805
4109,733.2615356893299
4110,23.46933657989638
4111,345.24624532582607
4112,405.58498437126093
4113,37.80621885977751
4114,59.930630181773864
4115,137.8774805105143
4116,266.7595701912355
4117,675.020412206878
4118,692.1163794735887
4119,49.44675188892144
4120,453.65766372813323
4121,99.23851892985098
4122,37.5070787527399
4123,26.720354194539784
4124,97.47145229266265
4125,182.31680437296941
4126,121.61842601856439
4127,105.18909488445023
4128,98.60464442627494
4129,44.66692639863436
4130,75.25926102643311
4131,31.813693820086748
4132,2559.850068275167
4133,97.9749291092507
4134,20.04645728038078
4135,257.61663060312304
4136,132.07229485742587
4137,27.4351068666252
4138,10.157156130390147
4139,258.91377967222223
4140,67.43756639856532
4141,6429.897898106008
4142,250.05494756561208
4143,176.90660847332347
4144,294.4657132520253
4145,54.04583357791438
4146,2109.7453854178257
4147,662.5285861679599
4148,670.8317013007469
4149,23.223871371215772
4150,45.45824404178535
4151,226.76326313816537
4152,85.47762423484222
4153,245.55154488628315
4154,18.655452389967966
4155,101.00926249841949
4156,44.28286215040249
4157,1917.5336628282857
4158,12.474182035660005
4159,706.553330661577
4160,1193.3637522538256
4161,1045.8660784218
4162,426.0858760864819
4163,336.4317700648446
4164,19.855711802385382
4165,62.73382778349318
4166,40.56094971363308
4167,28.222839352145296
4168,68.84457337681796
4169,10.35443932930234
4170,17.34951206640539
4171,95.52550576714869
4172,68.20494619437069
4173,406.4961606755469
4174,261.5969330752236
4175,29.31502027616748
4176,52.65813340889863
4177,19.57326759886915
4178,371.10572127879846
4179,32.93336813128827
4180,91.2799128308852
4181,15.234673596593524
4182,10336.017157629038
4183,100.95442996514505
4184,21.782445101344088
4185,13.872950964435377
4186,22.26672464914205
4187,91.70759887596115
4188,441.72296932616024
4189,102.63084782294358
4190,21.00589793232153
4191,59.201553678895905
4192,5754.169400066196
4193,48.504887712429074
4194,59.618730570543065
4195,25.00554343419849
4196,20.339020710347658
4197,40.38725979474944
4198,122.60568801315753
4199,139.714814673886
4200,46.35128866840495
4201,456.6824397952838
4202,133.85996920419518
4203,55.64261106010144
4204,29.065169571336675
4205,117.32070785723343
4206,217.63933843090277
4207,38.23151638090356
4208,2701.0261123748
4209,93.67225181000587
4210,16.435474298317576
4211,100.68170030484168
4212,28.027660762804388
4213,40.054710009022266
4214,35.305184682394064
4215,41.63089430971526
4216,22.374975572768143
4217,5.91150465214817
4218,213.35577895363718
4219,15.38384544724325
4220,36.85751942072682
4221,28.844021073977352
4222,13042.72228302854
4223,88.49850794877338
4224,60.613717882434486
4225,79.6959411711862
4226,10.64759644249329
4227,18.83601629502441
4228,79.26854414615659
4229,457.23580916016806
4230,86.98266075677148
4231,27.37789998653488
4232,192.0319318070412
4233,235.84695542532037
4234,39.00432598036335
4235,55.288678512306824
4236,33.36779817258027
4237,227.9162121026029
4238,48.5419352037456
4239,32.696688897003305
4240,36.59539420998561
4241,1818.9699269655964
4242,106.98816352529825
4243,289.68114213284076
4244,64.38282327440523
4245,60.30729394627762
4246,1860.8786682212174
4247,21.65096224657882
4248,32.647641824458105
4249,11.281113127958308
4250,242.71946743610923
4251,1016.9154885628545
4252,26.06610482370787
4253,38.142622322604645
4254,196.97267437153135
4255,11.763609576164555
4256,453.6789040143603
4257,238.49324940869627
4258,43.187259783790346
4259,95.27268002876266
4260,53.87731342694788
4261,61.560172490343824
4262,64.765773784189
4263,16.965675282437466
4264,145.90711866336258
4265,13.96038208548719
4266,491.5133233790218
4267,31.081081683538354
4268,1241.4993302556975
4269,513.0120004928074
4270,12.529183671950046
4271,21.228727280196914
4272,18.560023901476153
4273,55.40847368073587
4274,11.712623410392876
4275,1083.1319539076746
4276,21.764468974074223
4277,19.824082353128524
4278,8.757433271628654
4279,24.45760232742805
4280,90.09387091073032
4281,1051.9531919330805
4282,18.63295233910563
4283,39.884819393357816
4284,174.47448637313548
4285,118.551278340746
4286,21.52165908169123
4287,35.32982319337451
4288,19.169013420509266
4289,137.97609384099968
4290,1989.5608022393412
4291,47.031235960138225
4292,52.65144116296896
4293,198.9230209862589
4294,25.243079522626548
4295,30.737727020486613
4296,19.072417015007645
4297,236.82764876443878
4298,21.83430818984718
4299,111.0050668011791
4300,55.36994834214969
4301,116.88939218338888
4302,64.85108037872106
4303,51.99790917973311
